chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,033-034,1,1.1,येषाम्,येषामर्थे,यद्{पुं;6;बहु}/यद्{नपुं;6;बहु},यद्{पुं;6;बहु},"षष्ठीसम्बन्धः,2.1;नित्यसम्बन्धः,9.1","षष्ठीसम्बन्धः,2.1;नित्यसम्बन्धः,9.1",जिनके
1,033-034,1,2.1,अर्थे,-,अर्थ{पुं;7;एक}/अर्थ{नपुं;1;द्वि}/अर्थ{नपुं;2;द्वि}/अर्थ{नपुं;7;एक},अर्थ{पुं;7;एक},"प्रयोजनम्,3.1","प्रयोजनम्,3.1",लिये
1,033-034,1,3.1,काङ्क्षितम्,काङ्क्षितं,काङ्क्षित{पुं;2;एक}/काङ्क्षित{नपुं;1;एक}/काङ्क्षित{नपुं;2;एक},काङ्क्ष्1{कृत्_प्रत्ययः:क्त;काक्षिँ;भ्वादिः;नपुं;1;एक},"अभिहित_कर्म,7.1;सकर्मकः.1","अभिहित_कर्म,7.1;सकर्मकः.1",अभीष्ट_हैं
1,033-034,1,4.1,नः,नो,नस्{स्त्री;1;एक}/अस्मद्{2;बहु}/अस्मद्{4;बहु}/अस्मद्{6;बहु},अस्मद्{6;बहु},"षष्ठीसम्बन्धः,3.1","षष्ठीसम्बन्धः,3.1",हमें
1,033-034,1,5.1,राज्यम्,राज्यं,राज्य{पुं;2;एक}/राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक},राज्य{नपुं;1;एक},"समुच्चितः,7.1","समुच्चितः,7.1",राज्य
1,033-034,1,6.1,भोगाः,भोगाः,भोग{पुं;1;बहु},भोग{पुं;1;बहु},"समुच्चितः,7.1","समुच्चितः,7.1",भोग
1,033-034,1,7.1,सुखानि,सुखानि,सुख{नपुं;1;बहु}/सुख{नपुं;2;बहु},सुख{नपुं;1;बहु},"कर्म,3.1","कर्म,3.1",सुखादि
1,033-034,1,8.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,7.1","समुच्चय_द्योतकः,5.1#समुच्चय_द्योतकः,7.1",और
1,033-034,1,9.1,ते,त,तद्{पुं;1;बहु}/तद्{स्त्री;1;द्वि}/तद्{स्त्री;2;द्वि}/तद्{नपुं;1;द्वि}/तद्{नपुं;2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक},तद्{पुं;1;बहु},"विशेषणम्,17.1","विशेषणम्,17.1",वे
1,033-034,1,10.1,इमे,इमेऽवस्थिता,इदम्{पुं;1;बहु}/इदम्{स्त्री;1;द्वि}/इदम्{स्त्री;2;द्वि}/इदम्{नपुं;1;द्वि}/इदम्{नपुं;2;द्वि},इदम्{पुं;1;बहु},"विशेषणम्,17.1","विशेषणम्,17.1",ये_(सब)
