chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
8,009_010,1,1.1,कविम्,कविं,कवि{पुं;2;एक},कवि{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1",सर्वज्ञ
8,009_010,1,2.1,पुराणम्,पुराणमनुशासितारमणोरणीयांसमनुस्मरेद्यः,पुराण{नपुं;1;एक}/पुराण{नपुं;2;एक}/पुराण{पुं;2;एक},पुराण{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1",अनादि
8,009_010,1,3.1,अनुशासितारम्,0,अनुशासितृ{पुं;2;एक}/अनु_शास्1{कृत्_प्रत्ययः;तृच्;शासुँ;अदादिः;पुं;2;एक},अनु_शास्1{कृत्_प्रत्ययः;तृच्;शासुँ;अदादिः;पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1;विशेषणम्,13.3.1",सबके_नियन्ता
8,009_010,1,4.1,अणोः,0,अणु{पुं;5;एक}/अणु{पुं;6;एक},अणु{पुं;5;एक},"विभक्तम्,5.1","विभक्तम्,5.1;षष्ठीसम्बन्धः,5.1",सूक्ष्म_से
8,009_010,1,5.1,अणीयांसम्,0,अणीयस्{पुं;2;एक},अणीयस्{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1;विशेषणम्,13.3.1",अति_सूक्ष्म
8,009_010,1,6.1,अनुस्मरेत्,0,अनु_स्मृ1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;स्मृ;भ्वादिः}/अनु_स्मृ2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;स्मृ;भ्वादिः},अनु_स्मृ1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;स्मृ;भ्वादिः},"अभिहित_कर्ता,7.1;सकर्मकः.1","अभिहित_कर्ता,7.1;सकर्मकः.1",स्मरण_करता_है
8,009_010,1,7.1,यः,0,यद्{पुं;1;एक},यद्{पुं;1;एक},"कर्ता,6.1","कर्ता,6.1;नित्यसम्बन्धः,27.1",जो_(पुरुष)
8,009_010,1,8.1,सर्वस्य,सर्वस्य,सर्व{पुं;6;एक}/सर्व{नपुं;6;एक},सर्व{पुं;6;एक},"षष्ठीसम्बन्धः,9.1","षष्ठीसम्बन्धः,9.1",सबके
8,009_010,1,9.1,धातारम्,धातारमचिन्त्यरूपमादित्यवर्णं,धातृ{पुं;2;एक},धातृ{पुं;2;एक},"कर्म,6.1","कर्म,6.1;विशेषणम्,13.3.1",धारण-पोषण_करनेवाले
8,009_010,1,10.1,अ-,0,अ,अ,"नञ्-तत्पुरुषः,10.2","नञ्-तत्पुरुषः,10.2",अचिन्त्य-स्वरूप
8,009_010,1,10.2,चिन्त्य-,-,चिन्त्य,चिन्त्य,"बहुव्रीहिः,10.3","बहुव्रीहिः,10.3",-
8,009_010,1,10.3,रूपम्,-,रूप{नपुं;1;एक}/रूप{नपुं;2;एक}/रूप{पुं;2;एक},रूप{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1;विशेषणम्,13.3.1",-
8,009_010,1,11.1,आदित्य-,0,आदित्य,आदित्य,"बहुव्रीहिः,11.2","बहुव्रीहिः,11.2",सूर्य_के_सदृश_नित्य_चेतन_प्रकाशरूप
8,009_010,1,11.2,वर्णम्,-,वर्ण{नपुं;1;एक}/वर्ण{नपुं;2;एक}/वर्ण{पुं;2;एक},वर्ण{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1;विशेषणम्,13.3.1",-
8,009_010,1,12.1,तमसः,तमसः,तमस्{नपुं;5;एक}/तमस्{नपुं;6;एक}/तमस{पुं;1;एक},तमस्{नपुं;5;एक},"उपपदसम्बन्धः,13.1","उपपदसम्बन्धः,13.1",अविद्या_से
8,009_010,1,13.1,परस्तात्,परस्तात्,परस्तात्{अव्य},परस्तात्{अव्य},"अधिकरणम्,13.1.1","अधिकरणम्,13.1.1",पर
8,009_010,1,13.1.1,(स्थितम्),(0),स्थित{पुं;2;एक}/स्थित{नपुं;1;एक}/स्थित{नपुं;2;एक}/स्था1{कृत्_प्रत्ययः;क्त;ष्ठा;भ्वादिः;पुं;2;एक},स्था1{कृत्_प्रत्ययः;क्त;ष्ठा;भ्वादिः;पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1;विशेषणम्,13.3.1",(स्थित)
8,009_010,1,14.1,प्रयाण-,प्रयाणकाले,प्रयाण,प्रयाण,"षष्ठी-तत्पुरुषः,14.2","षष्ठी-तत्पुरुषः,14.2",अन्तकाल_में
8,009_010,1,14.2,काले,-,काल{पुं;7;एक},काल{पुं;7;एक},"अधिकरणम्,25.1","अधिकरणम्,25.1",-
8,009_010,1,15.1,मनसा,मनसाचलेन,मनस्{नपुं;3;एक}/मनसा{स्त्री;1;एक},मनस्{नपुं;3;एक},"समुच्चितः,17.1","समुच्चितः,17.1;करणम्,15.1.1",मन_से
8,009_010,1,16.1,अ-,0,अ,अ,"नञ्-तत्पुरुषः,16.2","नञ्-तत्पुरुषः,16.2",निश्चल
8,009_010,1,16.2,चलेन,-,चल{पुं;3;एक}/चल{नपुं;3;एक},चल{पुं;3;एक},"विशेषणम्,15.1","विशेषणम्,15.1",-
8,009_010,1,17.1,भक्त्या,भक्त्या,भक्ति{स्त्री;3;एक},भक्ति{स्त्री;3;एक},"करणम्,18.1","करणम्,18.1;हेतुः,18.1",भक्ति_से
8,009_010,1,17.1.1,(च),-,च{अव्य्},च{अव्य्},"समुच्चय_द्योतकः,17.1","समुच्चय_द्योतकः,17.1",-
8,009_010,1,18.1,युक्तः,युक्तो,युक्त{पुं;1;एक}/युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक},युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक},"विशेषणम्,27.1","विशेषणम्,27.1;कर्ता,31.1",युक्त
8,009_010,1,19.1,योग-,योगबलेन,योग,योग,"षष्ठी-तत्पुरुषः,19.2","षष्ठी-तत्पुरुषः,19.2",योगबल_से
8,009_010,1,19.2,बलेन,-,बल{नपुं;3;एक},बल{नपुं;3;एक},"करणम्,25.1","करणम्,25.1",-
8,009_010,1,20.1,च,चैव,च{अव्य},च{अव्य},"सम्बन्धः,19.2","सम्बन्धः,19.2;सम्बन्धः,25.1",फिर
8,009_010,1,21.1,एव,0,एव{अव्य},एव{अव्य},"सम्बन्धः,20.1","सम्बन्धः,20.1",ही
