chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,024_025,1,1.1,सङ्कल्प-,सङ्कल्पप्रभवान्कामांस्त्यक्त्वा,सङ्कल्प,सङ्कल्प,"बहुव्रीहिः,1.2","बहुव्रीहिः,1.2",संकल्प_से_उत्पन्न_होनेवाली
6,024_025,1,1.2,प्रभवान्,-,प्रभव{पुं;2;बहु},प्रभव{पुं;2;बहु},"विशेषणम्,2.1","विशेषणम्,2.1",-
6,024_025,1,2.1,कामान्,0,काम{पुं;2;बहु},काम{पुं;2;बहु},"कर्म,3.1","कर्म,3.1",कामनाओं_को
6,024_025,1,3.1,त्यक्त्वा,0,त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः},त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",त्यागकर
6,024_025,1,4.1,सर्वान्,सर्वानशेषतः,सर्व{पुं;2;बहु},सर्व{पुं;2;बहु},"विशेषणम्,2.1","विशेषणम्,2.1",सम्पूर्ण
6,024_025,1,5.1,अ-,0,अ,अ,"नञ्-तत्पुरुषः,5.2","नञ्-तत्पुरुषः,5.2",निःशेषरूप_से
6,024_025,1,5.2,शेषतः,-,शेषतः{तसिल्},शेषतः{तसिल्},"क्रियाविशेषणम्,3.1","क्रियाविशेषणम्,3.1",-
6,024_025,1,6.1,मनसा,मनसैवेन्द्रियग्रामं,मनस्{नपुं;3;एक}/मनसा{स्त्री;1;एक},मनस्{नपुं;3;एक},"करणम्,9.1","करणम्,9.1",मन_के_द्वारा
6,024_025,1,7.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,6.1","सम्बन्धः,6.1",ही
6,024_025,1,8.1,इन्द्रिय-,0,इन्द्रिय,इन्द्रिय,"षष्ठी-तत्पुरुषः,8.2","षष्ठी-तत्पुरुषः,8.2",इन्द्रियों_के_समुदाय_को
6,024_025,1,8.2,ग्रामम्,-,ग्राम{पुं;2;एक},ग्राम{पुं;2;एक},"कर्म,9.1","कर्म,9.1",-
6,024_025,1,9.1,विनियम्य,विनियम्य,वि_नि_यम्2{कृत्_प्रत्ययः;ल्यप्;यमँ;भ्वादिः},वि_नि_यम्2{कृत्_प्रत्ययः;ल्यप्;वि_नि_यमँ;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",भलीभाँति_रोककर
6,024_025,1,10.1,समन्ततः,समन्ततः,समन्ततः{अव्य},समन्ततः{अव्य},"क्रियाविशेषणम्,9.1","क्रियाविशेषणम्,9.1",सभी_ओर_से
6,024_025,1,11.1,शनैः,शनैः,शनैः{अव्य},शनैः{अव्य},"वीप्सा,12.1","वीप्सा,12.1",क्रम_से
6,024_025,1,12.1,शनैः,शनैरुपरमेद्बुद्ध्या,शनैः{अव्य},शनैः{अव्य},"क्रियाविशेषणम्,13.1","क्रियाविशेषणम्,13.1",क्रम_से
6,024_025,1,13.1,उपरमेत्,0,उप_रम्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;रमुँ;भ्वादिः},उप_रम्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;रमुँ;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,उपरति_को_प्राप्त_हो
6,024_025,1,14.1,बुद्ध्या,0,बुद्धि{स्त्री;3;एक},बुद्धि{स्त्री;3;एक},"करणम्,18.1","करणम्,18.1",बुद्धि_के_द्वारा
6,024_025,1,15.1,धृति-,धृतिगृहीतया,धृति,धृति,"तृतीया-तत्पुरुषः,15.2","तृतीया-तत्पुरुषः,15.2",धैर्ययुक्त
6,024_025,1,15.2,गृहीतया,-,गृहीता{स्त्री;3;एक},गृहीता{स्त्री;3;एक},"विशेषणम्,14.1","विशेषणम्,14.1",-
6,024_025,1,16.1,आत्म-,आत्मसंस्थं,आत्मन्,आत्मन्,"सप्तमी-तत्पुरुषः,16.2","सप्तमी-तत्पुरुषः,16.2",परमात्मा_में_स्थित
6,024_025,1,16.2,संस्थम्,-,संस्थ{पुं;2;एक}/संस्थ{नपुं;1;एक}/संस्थ{नपुं;2;एक},संस्थ{पुं;2;एक},"कर्मसमानाधिकरणम्,18.1","कर्मसमानाधिकरणम्,18.1",-
6,024_025,1,17.1,मनः,मनः,मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक},मनस्{नपुं;2;एक},"कर्म,18.1","कर्म,18.1",मन_को
6,024_025,1,18.1,कृत्वा,कृत्वा,कृ1{कृत्_प्रत्ययः:क्त्वा;कृञ्;भ्वादिः}/कृ2{कृत्_प्रत्ययः:क्त्वा;कृञ्;स्वादिः}/कृ3{कृत्_प्रत्ययः;क्त्वा;डुकृञ्;तनादिः},कृ3{कृत्_प्रत्ययः;क्त्वा;डुकृञ्;तनादिः},"पूर्वकालः,22.1","पूर्वकालः,22.1",करके
6,024_025,1,19.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,22.1","प्रतिषेधः,22.1",न
