chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
7,16,1,1.1,चतुर्-,चतुर्विधा,चतुर्,चतुर्,"बहुव्रीहिः,1.2","बहुव्रीहिः,1.2",चार_प्रकार_के
7,16,1,1.2,विधाः,-,विध{पुं;1;बहु}/विध{पुं;8;बहु}/विधा{स्त्री;1;बहु}/विधा{स्त्री;2;बहु}/विधा{स्त्री;8;बहु}/विधस्{पुं;1;एक},विध{पुं;1;बहु},"विशेषणम्,4.1","विशेषणम्,4.1",-
7,16,1,2.1,भजन्ते,भजन्ते,भज्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;भजँ;भ्वादिः},भज्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;भजँ;भ्वादिः},"अभिहित_कर्ता,4.1","अभिहित_कर्ता,4.1",भजते_हैं
7,16,1,3.1,माम्,मां,अस्मद्{2;एक},अस्मद्{2;एक},"कर्म,2.1","कर्म,2.1",मुझको
7,16,1,4.1,जनाः,जनाः,जन{पुं;1;बहु}/जन{पुं;8;बहु},जन{पुं;1;बहु},"कर्ता,2.1","कर्ता,2.1",भक्तजन
7,16,1,5.1,सु-,सुकृतिनोऽर्जुन,सु,सु,"तत्पुरुषः,5.2","तत्पुरुषः,5.2",उत्तम_कर्म_करनेवाले
7,16,1,5.2,कृतिनः,-,कृतिन्{पुं;1;बहु},कृतिन्{पुं;1;बहु},"विशेषणम्,4.1","विशेषणम्,4.1",-
7,16,1,6.1,अर्जुन,0,अर्जुन{पुं;8;एक},अर्जुन{पुं;8;एक},"सम्बोध्यः,2.1","सम्बोध्यः,2.1",अर्जुन
7,16,1,7.1,आर्तः,आर्तो,आर्त{पुं;1;एक},आर्त{पुं;1;एक},"घटकः,1.2","घटकः,1.2",आर्त
7,16,1,8.1,जिज्ञासुः,जिज्ञासुरर्थार्थी,जिज्ञासु{पुं;1;एक},जिज्ञासु{पुं;1;एक},"घटकः,1.2","घटकः,1.2",जिज्ञासु
7,16,1,9.1,अर्थ-,0,अर्थ,अर्थ,"तृतीया-तत्पुरुषः,9.2","तृतीया-तत्पुरुषः,9.2",अर्थार्थी
7,16,1,9.2,अर्थी,-,अर्थिन्{पुं;1;एक},अर्थिन्{पुं;1;एक},"घटकः,1.2","घटकः,1.2",-
7,16,1,10.1,ज्ञानी,ज्ञानी,ज्ञानिन्{पुं;1;एक},ज्ञानिन्{पुं;1;एक},"घटकः,1.2","घटकः,1.2",ज्ञानी
7,16,1,11.1,च,च,च{अव्य},च{अव्य},"घटक_द्योतकः,1.2","घटक_द्योतकः,1.2",और
7,16,1,12.1,भरतर्षभ,भरतर्षभ,भरतर्षभ{पुं;8;एक},भरतर्षभ{पुं;8;एक},"अभेदः,6.1","अभेदः,6.1",हे_भरतवंशियों_में_श्रेष्ठ
