chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,004-006,1,1.1,अत्र,अत्र,अत्र{अव्य},अत्र{अव्य},"विशेषणम्,5.1","विशेषणम्,5.1",यहाँ
1,004-006,1,2.1,शूराः,शूरा,शूर{पुं;1;बहु}/शूरा{स्त्री;1;बहु}/शूरा{स्त्री;2;बहु},शूर{पुं;1;बहु},"विशेषणम्,32.1","विशेषणम्,32.1",शूर-वीर
1,004-006,1,3.1,महा-,महेष्वासा,महत्,महत्,"बहुव्रीहिः,3.2","बहुव्रीहिः,3.2",बड़े-बड़े_धनुषोंवाले
1,004-006,1,3.2,इष्वासाः,-,इष्वास{पुं;1;बहु},इष्वास{पुं;1;बहु},"विशेषणम्,32.1","विशेषणम्,32.1",-
1,004-006,1,4.1,भीम-,भीमार्जुनसमा,भीम,भीम,"द्वन्द्वः,4.2","द्वन्द्वः,4.2",भीम_और_अर्जुन_के_समान
1,004-006,1,4.2,अर्जुन-,-,अर्जुन,अर्जुन,"बहुव्रीहिः,4.3","बहुव्रीहिः,4.3",-
1,004-006,1,4.3,समाः,-,सम{पुं;1;बहु}/समा{स्त्री;1;बहु}/समा{स्त्री;2;बहु}/समा{स्त्री;1;बहु}/समा{स्त्री;2;बहु},सम{पुं;1;बहु},"विशेषणम्,32.1","विशेषणम्,32.1",-
1,004-006,1,5.1,युधि,युधि,युध्{स्त्री;7;एक},युध्{स्त्री;7;एक},"अधिकरणम्,35.1","अधिकरणम्,35.1",युद्ध_में
1,004-006,1,6.1,युयुधानः,युयुधानो,युयुधान{पुं;1;एक},युयुधान{पुं;1;एक},"समुच्चितः,32.1","समुच्चितः,32.1",सात्यकि
1,004-006,1,7.1,विराटः,विराटश्च,विराट{पुं;1;एक},विराट{पुं;1;एक},"समुच्चितः,32.1","समुच्चितः,32.1",विराट
1,004-006,1,8.1,च,-,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,32.1","समुच्चय_द्योतकः,32.1#सम्बन्धः,7.1",और
1,004-006,1,9.1,द्रुपदः,द्रुपदश्च,द्रुपद{पुं;1;एक},द्रुपद{पुं;1;एक},"समुच्चितः,32.1","समुच्चितः,32.1",राजा_द्रुपद
1,004-006,1,10.1,च,-,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,32.1","समुच्चय_द्योतकः,32.1",तथा
1,004-006,1,11.1,महान्-,महारथः,महान्,महान्,"बहुव्रीहिः,11.2","बहुव्रीहिः,11.2",महारथी
1,004-006,1,11.2,रथः,-,रथ{पुं;1;एक},रथ{पुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",-
1,004-006,1,12.1,धृष्टकेतुः,धृष्टकेतुश्चेकितानः,धृष्टकेतु{पुं;1;एक},धृष्टकेतु{पुं;1;एक},"समुच्चितः,32.1","समुच्चितः,32.1",धृष्टकेतु
1,004-006,1,13.1,चेकितानः,-,चेकितान{पुं;1;एक},चेकितान{पुं;1;एक},"समुच्चितः,32.1","समुच्चितः,32.1",चेकितान
