chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,026-027,1,1.1,तत्र,तत्रापश्यत्स्थितान्पार्थः,तत्र{अव्य},तत्र{अव्य},"अधिकरणम्,2.1","विशेषणम्,19.1#अधिकरणम्,2.1#अधिकरणम्,2.1",उन
1,026-027,1,2.1,अपश्यत्,-,दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः},दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः},"अभिहित_कर्ता,4.1;सकर्मकः.1","अभिहित_कर्ता,4.1;सकर्मकः.1",देखा
1,026-027,1,3.1,स्थितान्,-,स्थित{पुं;2;बहु},स्था1{कृत्_प्रत्ययः:क्त;ष्ठा;भ्वादिः;पुं;2;बहु},"विशेषणम्,16.1","विशेषणम्,16.1",स्थित
1,026-027,1,4.1,पार्थः,-,पार्थ{पुं;1;एक},पार्थ{पुं;1;एक},"कर्ता,2.1","कर्ता,2.1",पृथापुत्र_अर्जुन_ने
1,026-027,1,5.1,पितॄन्,पितॄनथ,पितृ{पुं;2;बहु},पितृ{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",ताऊ-चाचों_को
1,026-027,1,6.1,अथ,-,अथ{अव्य},अथ{अव्य},"सम्बन्धः,2.1","सम्बन्धः,5.1#सम्बन्धः,2.1",इसके_बाद
1,026-027,1,7.1,पितामहान्,पितामहान्,पितामह{पुं;2;बहु},पितामह{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",दादों-परदादों_को
1,026-027,1,8.1,आचार्यान्,आचार्यान्मातुलान्भ्रातॄन्पुत्रान्पौत्रान्सखींस्तथा,आचार्य{पुं;2;बहु},आचार्य{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",गुरुओं_को
1,026-027,1,9.1,मातुलान्,-,मातुल{पुं;2;बहु},मातुल{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",मामाओं_को
1,026-027,1,10.1,भ्रातॄन्,-,भ्रातृ{पुं;2;बहु},भ्रातृ{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",भाइयों_को
1,026-027,1,11.1,पुत्रान्,-,पुत्र{पुं;2;बहु},पुत्र{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",पुत्रों_को
1,026-027,1,12.1,पौत्रान्,-,पौत्र{पुं;2;बहु},पौत्र{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",पौत्रों_को
1,026-027,1,13.1,सखीन्,-,सखि{पुं;2;बहु},सखि{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",मित्रों_को
1,026-027,1,14.1,तथा,-,तथा{अव्य},तथा{अव्य},"सम्बन्धः,13.1","सम्बन्धः,13.1",तथा
1,026-027,1,15.1,श्वशुरान्,श्वशुरान्सुहृदश्चैव,श्वशुर{पुं;2;बहु},श्वशुर{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",ससुरों_को
1,026-027,1,16.1,सुहृदः,-,सुहृद्{पुं;1;बहु}/सुहृद्{पुं;2;बहु}/सुहृद्{पुं;5;एक}/सुहृद्{पुं;6;एक}/सुहृद्{स्त्री;1;बहु}/सुहृद्{स्त्री;2;बहु}/सुहृद्{स्त्री;5;एक}/सुहृद्{स्त्री;6;एक}/सुहृद{पुं;1;एक},सुहृद्{पुं;2;बहु},"कर्म,2.1","कर्म,2.1",सुहृदों_को
1,026-027,1,17.1,च,-,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,16.1","समुच्चय_द्योतकः,16.1",और
1,026-027,1,18.1,एव,-,एव{अव्य},एव{अव्य},"सम्बन्धः,17.1","सम्बन्धः,20.1#सम्बन्धः,17.1",ही
1,026-027,1,19.1,सेनयोः,सेनयोरुभयोरपि,सेना{स्त्री;6;द्वि}/सेना{स्त्री;7;द्वि},सेना{स्त्री;6;द्वि},"षष्ठीसम्बन्धः,16.1","अधिकरणम्,3.1#षष्ठीसम्बन्धः,16.1",सेनाओं_में
1,026-027,1,20.1,उभयोः,-,उभ{पुं;6;द्वि}/उभ{पुं;7;द्वि}/उभ{नपुं;6;द्वि}/उभ{नपुं;7;द्वि}/उभ{पुं;6;द्वि}/उभ{पुं;7;द्वि}/उभ{नपुं;6;द्वि}/उभ{नपुं;7;द्वि}/उभा{स्त्री;6;द्वि}/उभा{स्त्री;7;द्वि}/उभा{स्त्री;6;द्वि}/उभा{स्त्री;7;द्वि},उभा{स्त्री;6;द्वि},"विशेषणम्,19.1","विशेषणम्,19.1",दोनों
1,026-027,1,21.1,अपि,-,अपि{अव्य},अपि{अव्य},"सम्बन्धः,20.1","सम्बन्धः,16.1#सम्बन्धः,20.1",भी
