chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
11,026_027,1,1.1,अमी,अमी,अदस्{पुं;1;बहु},अदस्{पुं;1;बहु},"विशेषणम्,5.1","विशेषणम्,5.1",वे
11,026_027,1,2.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,6.1","समुच्चयद्योतकः,6.1",और
11,026_027,1,3.1,त्वाम्,त्वां,युष्मद्{सर्व;अ;2;एक},युष्मद्{सर्व;अ;2;एक},"अभेदः,19.1","अभेदः,19.1",आपमें
11,026_027,1,4.1,धृतराष्ट्रस्य,धृतराष्ट्रस्य,धृतराष्ट्र{पुं;6;एक},धृतराष्ट्र{पुं;6;एक},"षष्ठीसम्बन्धः,5.1","षष्ठीसम्बन्धः,5.1",धृतराष्ट्र_के
11,026_027,1,5.1,पुत्राः,पुत्राः,पुत्र{पुं;1;बहु}/पुत्र{पुं;8;बहु},पुत्र{पुं;1;बहु},"समुच्चितः,6.1","समुच्चितः,6.1",पुत्र
11,026_027,1,6.1,सर्वे,सर्वे,सर्व{पुं;1;बहु}/सर्व{नपुं;1;द्वि}/सर्व{नपुं;2;द्वि}/सर्वा{स्त्री;1;द्वि}/सर्वा{स्त्री;2;द्वि},सर्व{पुं;1;बहु},"कर्ता,22.1","कर्ता,22.1",सभी
11,026_027,1,7.1,सह,सहैवावनिपालसङ्घैः,सह{अव्य}/सह{पुं;8;एक},सह{अव्य},"सहार्थ_द्योतकः,9.3","सहार्थ_द्योतकः,9.3",सहित
11,026_027,1,8.1,एव,-,एव{अव्य},एव{अव्य},"सम्बन्धः,7.1","सम्बन्धः,7.1",ही
11,026_027,1,9.1,अवनि-,-,अवनि,अवनि,"उपपद-तत्पुरुषः,9.2","उपपद-तत्पुरुषः,9.2",राजाओं_के_समुदाय
11,026_027,1,9.2,पाल-,-,पाल,पाल,"षष्ठी-तत्पुरुषः,9.3","षष्ठी-तत्पुरुषः,9.3",-
11,026_027,1,9.3,सङ्घैः,-,सङ्घ{पुं;3;बहु},सङ्घ{पुं;3;बहु},"सहार्थः,22.1","सहार्थः,22.1",-
11,026_027,1,10.1,भीष्मः,भीष्मो,भीष्म{पुं;1;एक},भीष्म{पुं;1;एक},"समुच्चितः,6.1","समुच्चितः,6.1",भीष्मपितामह
11,026_027,1,11.1,द्रोणः,द्रोणः,द्रोण{पुं;1;एक},द्रोण{पुं;1;एक},"समुच्चितः,6.1","समुच्चितः,6.1",द्रोणाचार्य
11,026_027,1,12.1,सूत-,सूतपुत्रस्तथासौ,सूत,सूत,"षष्ठी-तत्पुरुषः,12.2","षष्ठी-तत्पुरुषः,12.2",कर्ण
11,026_027,1,12.2,पुत्रः,-,पुत्र{पुं;1;एक},पुत्र{पुं;1;एक},"समुच्चितः,6.1","समुच्चितः,6.1",-
11,026_027,1,13.1,तथा,-,तथा{अव्य},तथा{अव्य},"सम्बन्धः,12.2","समुच्चय_द्योतकः,6.1#सम्बन्धः,12.2",तथा
11,026_027,1,14.1,असौ,-,असु{पुं;7;एक}/असि{पुं;7;एक}/असि{स्त्री;7;एक}/अदस्{पुं;1;एक}/अदस्{स्त्री;1;एक},अदस्{पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1",वह
11,026_027,1,15.1,सह,सहास्मदीयैरपि,सह{अव्य}/सह{पुं}{8;एक},सह{अव्य},"सहार्थ_द्योतकः,18.2","सहार्थ_द्योतकः,18.2",सहित
11,026_027,1,16.1,अस्मदीयैः,-,अस्मदीय{नपुं;3;बहु},अस्मदीय{नपुं;3;बहु},"विशेषणम्,18.2","विशेषणम्,18.2",हमारे_पक्ष_के
11,026_027,1,17.1,अपि,-,अपि{अव्य},अपि{अव्य},"सम्बन्धः,2.1","सम्बन्धः,2.1",भी
11,026_027,1,18.1,योध-,योधमुख्यैः,योध,योध,"कर्मधारयः,18.2","कर्मधारयः,18.2",प्रधान_योद्धाओं_के
11,026_027,1,18.2,मुख्यैः,-,मुख्य{पुं;3;बहु}/मुख्य{नपुं;3;बहु},मुख्य{पुं;3;बहु},"सहार्थः,22.1","सहार्थः,22.1",-
11,026_027,1,19.1,वक्त्राणि,वक्त्राणि,वक्त्र{नपुं;1;बहु}/वक्त्र{नपुं;2;बहु}/वक्त्र{नपुं;8;बहु},वक्त्र{नपुं;2;बहु},"कर्म,22.1","कर्म,22.1",मुखों_में
11,026_027,1,20.1,ते,ते,तद्{पुं;1;बहु}/तद्{स्त्री;1;द्वि}/तद्{स्त्री;2;द्वि}/तद्{नपुं;1;द्वि}/तद्{नपुं;2;द्वि}/युष्मद्{सर्व;अ;4;एक}/युष्मद्{सर्व;अ;6;एक},युष्मद्{सर्व;अ;6;एक},"षष्ठीसम्बन्धः,19.1","षष्ठीसम्बन्धः,19.1",आपके
11,026_027,1,21.1,त्वरमाणाः,त्वरमाणा,त्वर्1{कृत्_प्रत्ययः:क्त;ञित्वराँ;भ्वादिः(त्वरमाण;पुं;1;बहु)},त्वर्1{कृत्_प्रत्ययः:क्त;ञित्वराँ;भ्वादिः(त्वरमाण;पुं;1;बहु)},"वर्तमानसमानकालः,22.1","विधेय_विशेषणम्,6.1#वर्तमानसमानकालः,22.1",बड़े_वेग_से_दौड़ते_हुए
11,026_027,1,22.1,विशन्ति,विशन्ति,विशत्{नपुं;1;बहु}/विशत्{नपुं;2;बहु}/विशत्{नपुं;8;बहु}/विश्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;विशँ;तुदादिः},विश्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;विशँ;तुदादिः},"अभिहित_कर्ता,6.1","अभिहित_कर्ता,6.1",प्रवेश_कर_रहे_हैं
11,026_027,1,23.1,दंष्ट्रा-,दंष्ट्राकरालानि,दंष्ट्रा,दंष्ट्रा,"तृतीया-तत्पुरुषः,23.2","तृतीया-तत्पुरुषः,23.2",दाढ़ों_के_कारण_विकराल
11,026_027,1,23.2,करालानि,-,कराल{नपुं;1;बहु}/कराल{नपुं;2;बहु}/कराल{नपुं;8;बहु},कराल{नपुं;2;बहु},"विशेषणम्,19.1","विशेषणम्,19.1",-
11,026_027,1,24.1,भयानकानि,भयानकानि,भयानक{नपुं;1;बहु}/भयानक{नपुं;2;बहु}/भयानक{नपुं;8;बहु},भयानक{नपुं;2;बहु},"विशेषणम्,19.1","विशेषणम्,19.1",भयानक
11,026_027,1,25.1,केचित्,केचिद्विलग्ना,केचित्{अव्य}/किञ्चित्{पुं;1;बहु}/किञ्चित्{स्त्री;1;द्वि}/किञ्चित्{स्त्री;2;द्वि}/किञ्चित्{नपुं;1;द्वि}/किञ्चित्{नपुं;2;द्वि},किञ्चित्{पुं;1;बहु},"विशेषणम्,26.2","विशेषणम्,26.2",कई_एक
11,026_027,1,26.1,वि-,-,वि,वि,"प्रादि-तत्पुरुषः,26.2","प्रादि-तत्पुरुषः,26.2",लगे_हुए
11,026_027,1,26.2,लग्नाः,-,लग्न{पुं;1;बहु}/लग्न{पुं;8;बहु}/लग्ना{स्त्री;1;बहु}/लग्ना{स्त्री;2;बहु}/लग्ना{स्त्री;8;बहु},लग्न{पुं;1;बहु},"कर्म,28.1","कर्म,28.1",-
11,026_027,1,27.1,दशन-,दशनान्तरेषु,दशन,दशन,"षष्ठी-तत्पुरुषः,27.2","षष्ठी-तत्पुरुषः,27.2",दाँतों_के_बीच_में
11,026_027,1,27.2,अन्तरेषु,-,अन्तर{सर्वनाम;पुं;7;बहु}/अन्तर{सर्वनाम;नपुं;7;बहु}/अन्तर{पुं;7;बहु}/अन्तर{नपुं;7;बहु},अन्तर{नपुं;7;बहु},"अधिकरणम्,26.2","अधिकरणम्,26.2",-
11,026_027,1,28.1,सन्दृश्यन्ते,सन्दृश्यन्ते,सम्_दृश्1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;दृशिँर्;भ्वादिः},सम्_दृश्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;सम्_दृशिँर्;भ्वादिः},"अभिहित_कर्ता,29.1","अभिहित_कर्ता,29.1",दीख_रहे_हैं
11,026_027,1,29.1,चूर्णितैः,चूर्णितैरुत्तमाङ्गैः,चूर्णित{पुं;3;बहु}/चूर्णित{नपुं;3;बहु},चूर्णित{पुं;3;बहु},"विशेषणम्,30.2","कर्ता,28.1#विशेषणम्,30.2",चूर्ण_हुए
11,026_027,1,30.1,उत्तम-,-,उत्तम,उत्तम,"बहुव्रीहिः,30.2","बहुव्रीहिः,30.2",सिरों
11,026_027,1,30.2,अङ्गैः,-,अङ्ग{पुं;3;बहु}/अङ्ग{नपुं;3;बहु},अङ्ग{पुं;3;बहु},"सहार्थः,28.1","कर्ता,29.1#सहार्थः,28.1",-
