chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
5,027_028,1,1.1,स्पर्शान्,स्पर्शान्कृत्वा,स्पर्श{पुं;2;बहु},स्पर्श{पुं;2;बहु},"कर्म,2.1","सुप्_समुच्चितः,6.1;कर्म,13.1;कर्म,2.1",छूनों_को
5,027_028,1,2.1,कृत्वा,-,कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः},कृ2{अव्य;क्त्वा;स्वादिः},"पूर्वकालः,19.1.1","पूर्वकालः,19.1.1",मार_डाल_कर
5,027_028,1,3.1,बहिः,बहिर्बाह्यांश्चक्षुश्चैवान्तरे,बहिः{अव्य},बहिः{अव्य},"अधिकरणम्,2.1","अधिकरणम्,2.1;देशाधिकरणम्_उप,22.1;देशाधिकरणम्_उप,19.1;देशाधिकरणम्_उप,13.1;देशाधिकरणम्_उप,11.2;देशाधिकरणम्,22.1;देशाधिकरणम्,13.1",बाहर
5,027_028,1,4.1,बाह्यान्,-,बाह्य{पुं;2;बहु},बाह्य{पुं;2;बहु},"विशेषणम्,1.1","विशेषणम्,1.1",-
5,027_028,1,5.1,च,-,च{अव्य},च{अव्य},"सम्बन्धः,1.1","सम्बन्धः,1.1",और
5,027_028,1,6.1,चक्षुः,-,चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक},चक्षुस्{नपुं;2;एक},"कर्म,9.1.1","कर्म,9.1.1;कर्म,13.1;कर्म,2.1",आँख
5,027_028,1,7.1,च,-,च{अव्य},च{अव्य},"सम्बन्धः,6.1","सम्बन्धः,6.1;समुच्चय_द्योतकः,3.1;सम्बन्धः,6.1",और
5,027_028,1,8.1,एव,-,एव{अव्य},एव{अव्य},"सम्बन्धः,7.1","सम्बन्धः,7.1",ही
5,027_028,1,9.1,अन्तरे,-,अन्तरे{अव्य},अन्तरे{अव्य},"अधिकरणम्,9.1.1","अधिकरणम्,9.1.1",अन्तरे
5,027_028,1,9.1.1,(कृत्वा),-,कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः},कृ2{अव्य;क्त्वा;स्वादिः},"पूर्वकालः,19.1.1","पूर्वकालः,19.1.1",मार_डाल_कर
