chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,013_014,1,1.1,समम्,समं,समम्{अव्य}/सम{पुं;2;एक}/सम{नपुं;1;एक}/सम{नपुं;2;एक}/सम{पुं;2;एक},सम{नपुं;2;एक},"क्रियाविशेषणम्,3.1","क्रियाविशेषणम्,3.1",समान
6,013_014,1,2.1,काय-,कायशिरोग्रीवं,काय,काय,"द्वन्द्वः,2.3","द्वन्द्वः,2.3",काया_सिर_और_गले_को
6,013_014,1,2.2,शिरः-,-,शिरस्,शिरस्,"द्वन्द्वः,2.3","द्वन्द्वः,2.3",-
6,013_014,1,2.3,ग्रीवम्,-,ग्रीव{पुं;2;एक},ग्रीव{पुं;2;एक},"कर्म,3.1","कर्म,3.1",-
6,013_014,1,3.1,धारयन्,धारयन्नचलं,धृ1_णिच्{कृत्_प्रत्ययः:शतृ;धृञ्_णिच्;भ्वादिः;पुं;1;एक},धृ1_णिच्{कृत्_प्रत्ययः:शतृ;धृञ्_णिच्;भ्वादिः;पुं;1;एक},"वर्तमानसमानकालः,20.1","वर्तमानसमानकालः,20.1",धारण_करके
6,013_014,1,4.1,अ-,0,अ,अ,"नञ्-तत्पुरुषः,4.2","नञ्-तत्पुरुषः,4.2",अचल
6,013_014,1,4.2,चलम्,-,चल{पुं;2;एक}/चल{नपुं;1;एक}/चल{नपुं;2;एक},चल{नपुं;2;एक},"क्रियाविशेषणम्,3.1","क्रियाविशेषणम्,3.1",-
6,013_014,1,5.1,स्थिरः,स्थिरः,स्थिर{पुं;1;एक},स्थिर{पुं;1;एक},"विशेषणम्,19.1","विशेषणम्,19.1",स्थिर_होकर
6,013_014,1,6.1,सम्प्रेक्ष्य,सम्प्रेक्ष्य,सम्_प्र_ईक्ष्1{कृत्_प्रत्ययः;ल्यप्;ईक्षँ;भ्वादिः},सम्_प्र_ईक्ष्1{कृत्_प्रत्ययः;ल्यप्;ईक्षँ;भ्वादिः},"पूर्वकालः,20.1","पूर्वकालः,20.1",दृष्टि_जमाकर
6,013_014,1,7.1,नासिका-,नासिकाग्रं,नासिका,नासिका,"षष्ठी-तत्पुरुषः,7.2","षष्ठी-तत्पुरुषः,7.2",नासिका_के_अग्रभाग_पर
6,013_014,1,7.2,अग्रम्,-,अग्र{नपुं;1;एक}/अग्र{नपुं;2;एक},अग्र{नपुं;2;एक},"कर्म,6.1","कर्म,6.1",-
6,013_014,1,8.1,स्वम्(स्वीयम्),स्वं,स्व{पुं;2;एक}/स्व{नपुं;1;एक}/स्व{नपुं;2;एक}/स्व{पुं;2;एक},स्व{नपुं;2;एक},"विशेषणम्,7.2","विशेषणम्,7.2;षष्ठीसम्बन्धः,7.2",अपनी
6,013_014,1,9.1,दिशः,दिशश्चानवलोकयन्,दिश्{स्त्री;1;बहु}/दिश्{स्त्री;2;बहु}/दिश्{स्त्री;5;एक}/दिश्{स्त्री;6;एक},दिश्{स्त्री;2;बहु},"कर्म,11.2","कर्म,11.2",दिशाओं_को
6,013_014,1,10.1,च,0,च{अव्य},च{अव्य},"सम्बन्धः,9.1","सम्बन्धः,9.1",और
6,013_014,1,11.1,अन्-,0,अन्,अन्,"नञ्-तत्पुरुषः,11.2","नञ्-तत्पुरुषः,11.2",न_देखता_हुआ
6,013_014,1,11.2,अवलोकयन्,-,अव_लोक्2{कृत्_प्रत्ययः;शतृ;लोकृँ;चुरादिः;पुं;1;एक},अव_लोक्2{कृत्_प्रत्ययः;शतृ;लोकृँ;चुरादिः;पुं;1;एक},"वर्तमानसमानकालः,20.1","वर्तमानसमानकालः,20.1",-
6,013_014,1,12.1,प्रशान्त-,प्रशान्तात्मा,प्रशान्त,प्रशान्त,"बहुव्रीहिः,12.2","बहुव्रीहिः,12.2",भलीभाँति_शान्त_अन्तःकरणवाला
6,013_014,1,12.2,आत्मा,-,आत्मन्{पुं;1;एक},आत्मन्{पुं;1;एक},"विशेषणम्,19.1","विशेषणम्,19.1",-
6,013_014,1,13.1,विगत-,विगतभीर्ब्रह्मचारिव्रते,विगत,विगत,"बहुव्रीहिः,13.2","बहुव्रीहिः,13.2",भयरहित
6,013_014,1,13.2,भीः,-,भी{स्त्री;1;एक},भी{स्त्री;1;एक},"विशेषणम्,19.1","विशेषणम्,19.1",-
6,013_014,1,14.1,ब्रह्मचारि-,0,ब्रह्मचारिन्,ब्रह्मचारिन्,"षष्ठी-तत्पुरुषः,14.2","षष्ठी-तत्पुरुषः,14.2",ब्रह्मचारी_के_व्रत_में
6,013_014,1,14.2,व्रते,-,व्रत{पुं;7;एक}/व्रत{नपुं;1;द्वि}/व्रत{नपुं;2;द्वि}/व्रत{नपुं;7;एक},व्रत{पुं;7;एक},"अधिकरणम्,15.1","अधिकरणम्,15.1",-
6,013_014,1,15.1,स्थितः,स्थितः,स्थित{पुं;1;एक}/स्था1{कृत्_प्रत्ययः;क्त;ष्ठा;भ्वादिः;पुं;1;एक},स्था1{कृत्_प्रत्ययः;क्त;ष्ठा;भ्वादिः;पुं;1;एक},"विशेषणम्,19.1","विशेषणम्,19.1",स्थित
6,013_014,1,16.1,मनः,मनः,मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक},मनस्{नपुं;2;एक},"कर्म,17.1","कर्म,17.1",मन_को
6,013_014,1,17.1,संयम्य,संयम्य,सम्_यम्1{कृत्_प्रत्ययः;ल्यप्;यमोँ;भ्वादिः}/सम्_यम्2{कृत्_प्रत्ययः:ल्यप्;यमँ;भ्वादिः}/सम्_यम्3{कृत्_प्रत्ययः:ल्यप्;यमँ;चुरादिः},सम्_यम्1{कृत्_प्रत्ययः;ल्यप्;यमोँ;भ्वादिः},"पूर्वकालः,20.1","पूर्वकालः,20.1",रोककर
6,013_014,1,18.1,मत्-,मच्चित्तो,अस्मद्,अस्मद्,"बहुव्रीहिः,18.2","बहुव्रीहिः,18.2",मुझमें_चित्तवाला
6,013_014,1,18.2,चित्तः,-,चित्त{पुं;1;एक},चित्त{पुं;1;एक},"विधेय_विशेषणम्,20.1","विधेय_विशेषणम्,20.1",-
6,013_014,1,19.1,युक्तः,युक्त,युक्त{पुं;1;एक}/युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक},युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक},"कर्ता,20.1;कर्ता,6.1;कर्ता,17.1","कर्ता,20.1;कर्ता,6.1;कर्ता,17.1",सावधान_योगी
