chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
2,042_043_044,1,1.1,याम्,यामिमां,यद्{सर्वनाम;स्त्री;2;एक},यद्{सर्वनाम;स्त्री;2;एक},"विशेषणम्,4.1","सम्बन्धः,2.1#विशेषणम्,4.1#कर्म,5.1",जो
2,042_043_044,1,2.1,इमाम्,-,इदम्{सर्वनाम;स्त्री;2;एक},इदम्{सर्वनाम;स्त्री;2;एक},"विशेषणम्,4.1","विशेषणम्,4.1#कर्म,5.1",इस
2,042_043_044,1,3.1,पुष्पितां,पुष्पितां,पुष्पिन्{तल्;स्त्री;2;एक},पुष्पिन्{तल्;स्त्री;2;एक},"विशेषणम्,4.1","विशेषणम्,4.1#विशेषणम्,2.1#कर्म,5.1",पुष्पिन्
2,042_043_044,1,4.1,वाचं,वाचं,वाच्{स्त्री;2;एक}/वाच{पुं;2;एक(ब्रू1;घञ्;अदादिः)},वाच्{स्त्री;2;एक},"कर्म,5.1","विशेषणम्,2.1#कर्म,5.1",वाणी
2,042_043_044,1,5.1,प्रवदन्ति,प्रवदन्त्यविपश्चितः,प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/प्रवदत्{नपुं;1;बहु(प्र_वद्1;शतृ_लट्;भ्वादिः)}/प्रवदत्{नपुं;2;बहु(प्र_वद्1;शतृ_लट्;भ्वादिः)},प्र_वद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,6.2;सकर्मक","अभिहित_कर्ता,6.2;सकर्मक",बोलते_हैं
2,042_043_044,1,6.1,अ-,-,अ,अ,"नञ्‌-तत्पुरुषः,6.2","नञ्‌-तत्पुरुषः,6.2",अ-
2,042_043_044,1,6.2,विपश्चितः,-,विपश्चित्{पुं;1;बहु}/विपश्चित्{पुं;2;बहु}/विपश्चित्{पुं;5;एक}/विपश्चित्{पुं;6;एक}/विपश्चित्{नपुं;5;एक}/विपश्चित्{नपुं;6;एक}/विपश्चित्{पुं;8;बहु},विपश्चित्{पुं;1;बहु},"कर्ता,5.1","षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#हेतुः5,5.1#हेतुः5,4.1#कर्म,5.1#कर्ता,5.1",विद्वान्
2,042_043_044,1,7.1,वेद-,वेदवादरताः,वेद,वेद,"षष्ठी-तत्पुरुषः,7.2","षष्ठी-तत्पुरुषः,7.2",वेद-
2,042_043_044,1,7.2,वाद-,-,वाद,वाद,"सप्तमी-तत्पुरुषः,7.3","सप्तमी-तत्पुरुषः,7.3",वाद-
2,042_043_044,1,7.3,रताः,-,रत{पुं;1;बहु(रम्1;क्त;भ्वादिः)}/रता{स्त्री;1;बहु(रम्1;क्त;भ्वादिः)}/रता{स्त्री;2;बहु(रम्1;क्त;भ्वादिः)}/रत{पुं;8;बहु}/रता{स्त्री;8;बहु},रत{पुं;1;बहु(रम्1;क्त;भ्वादिः)},"विशेषणम्,6.2","विशेषणम्,6.2",प्रसन्न
