chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
2,68,1,1.1,तस्मात्,तस्माद्यस्य,तस्मात्{अव्य}/तद्{पुं;5;एक}/तद्{नपुं;5;एक},तद्{पुं;5;एक},"हेतुः,4.1.1","हेतुः,10.1.1",इसलिये
2,68,1,2.1,यस्य,-,यद्{पुं}{6;एक}/यद्{नपुं}{6;एक}/यस्1{कर्तरि;लोट्;म;एक;परस्मैपदी;यसुँ;दिवादिः},यद्{पुं;6;एक},"षष्ठीसंबन्धः,6.1;नित्यसंबन्धः,8.1","षष्ठीसंबन्धः,6.1;नित्यसंबन्धः,8.1",जिसकी_(पुरुष_की)
2,68,1,3.1,महत्-,महाबाहो,महा,महा,"बहुव्रीहिः,3.2","बहुव्रीहिः,3.2",हे_महाबाहो
2,68,1,3.2,बाहो,-,बाहु{पुं;8;एक},बाहु{पुं;8;एक},"सम्बोध्यः,4.1.1","सम्बोध्यः,4.1.1",-
2,68,1,4.1,निगृहीतानि,निगृहीतानि,निगृहीत{नपुं;1;बहु}/निगृहीत{नपुं;2;बहु}/नि_रह्1{कृत्_प्रत्ययः:क्त;नि_रहँ;भ्वादिः(निर्गृहीत;नपुं;1;बहु)},नि_रह्1{कृत्_प्रत्ययः:क्त;नि_रहँ;भ्वादिः(निर्गृहीत;नपुं;1;बहु)},"विधेय_विशेषणम्,6.1","विधेय_विशेषणम्,6.1",निग्रह_की_हुई
2,68,1,4.1.1,(सन्ति),-,(सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}),(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}),"अभिहित_कर्ता,6.1;अकर्मकः.1","अभिहित_कर्ता,6.1;अकर्मकः.1",(हैं)
2,68,1,5.1,सर्वशः,सर्वशः,सर्वशः{अव्य},सर्वशः{अव्य},"क्रियाविशेषणम्,4.1.1","क्रियाविशेषणम्,4.1.1",सब_प्रकार
2,68,1,6.1,इन्द्रियाणि,इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य,इन्द्रिय{नपुं;1;बहु}/इन्द्रिय{नपुं;2;बहु},इन्द्रिय{नपुं;1;बहु},"कर्ता,4.1.1","कर्ता,4.1.1",इन्द्रियाँ
2,68,1,7.1,इन्द्रिय-,-,इन्द्रिय,इन्द्रिय,"षष्ठी-तत्पुरुषः,7.2","षष्ठी-तत्पुरुषः,7.2",इन्द्रियों_के_विषयों_से
2,68,1,7.2,अर्थेभ्यः,-,अर्थ{पुं;4;बहु}/अर्थ{पुं;5;बहु}/अर्थ{नपुं;4;बहु}/अर्थ{नपुं;5;बहु},अर्थ{नपुं;5;बहु},"अपादानम्,4.1.1","अपादानम्,4.1",-
2,68,1,8.1,तस्य,-,तद्{पुं;6;एक}/तद्{नपुं;6;एक},तद्{पुं;6;एक},"षष्ठीसम्बन्धः,9.1","षष्ठीसम्बन्धः,9.1",उसीकी
2,68,1,9.1,प्रज्ञा,प्रज्ञा,प्रज्ञा{स्त्री;1;एक},प्रज्ञा{स्त्री;1;एक},"कर्ता,10.1.1","कर्ता,10.1.1",बुद्धि
2,68,1,10.1,प्रतिष्ठिता,प्रतिष्ठिता,प्रतिष्ठिता{स्त्री;1;एक}/प्रतिष्ठिता{स्त्री;1;एक},प्र_स्था1{कृत्_प्रत्ययः:क्त;प्र_ष्ठा;भ्वादिः(प्रतिष्ठिता;स्त्री;1;एक)},"क्रियाविशेषणम्,10.1.1","क्रियाविशेषणम्,10.1.1",स्थिर
2,68,1,10.1.1,(अस्ति),-,(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}),(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}),"अभिहित_कर्ता,9.1;अकर्मकः.1","अभिहित_कर्ता,9.1;अकर्मकः.1",(है)
