chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
10,4-5,1,1.1,बुद्धिः,बुद्धिः,बुद्धि{स्त्री;1;एक},बुद्धि{स्त्री;1;एक},"घटकः,29.1","सुप्_समुच्चितः,12.1#घटकः,29.1",बुद्धि
10,4-5,1,2.1,ज्ञानम्,ज्ञानम्,ज्ञान{नपुं;1;एक}/ज्ञान{नपुं;2;एक},ज्ञान{नपुं;1;एक},"घटकः,29.1","सुप्_समुच्चितः,12.1#विधेय_विशेषणम्,1.1#घटकः,29.1",ज्ञान
10,4-5,1,3.1,अ-,अ-सम्मोह,अ,अ,"नञ्-तत्पुरुषः,3.2","नञ्_त_पु,3.2#नञ्-तत्पुरुषः,3.2",अ-
10,4-5,1,3.2,सम्मोहः,--,सम्मोह{पुं;1;एक(सम्_मुह्1;घञ्;दिवादिः)},सम्मोह{पुं;1;एक(सम्_मुह्1;घञ्;दिवादिः)},"घटकः,29.1","विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#विशेषणम्,23.2#विशेषणम्,22.1#विशेषणम्,21.1#विशेषणम्,20.1#विशेषणम्,19.1#विशेषणम्,17.2#विशेषणम्,14.2#विशेषणम्,12.1#विशेषणम्,11.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,4.1#सुप्_समुच्चितः,12.1#घटकः,29.1",मूढभाव
10,4-5,1,4.1,क्षमा,क्षमा,क्षमा{स्त्री;1;एक},क्षमा{स्त्री;1;एक},"घटकः,29.1","विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,12.1#घटकः,29.1",क्षमा
10,4-5,1,5.1,सत्यम्,सत्यम्,सत्यम्{अव्य}/सत्य{पुं;2;एक}/सत्य{नपुं;1;एक}/सत्य{नपुं;2;एक},सत्य{नपुं;1;एक},"घटकः,29.1","सुप्_समुच्चितः,12.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#घटकः,29.1",सचमुच
10,4-5,1,6.1,दमः,दमः,दम{पुं;1;एक},दम{पुं;1;एक},"घटकः,29.1","विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,12.1#घटकः,29.1",आत्मनियंत्रण
10,4-5,1,7.1,शमः,शमः,शम{पुं;1;एक},शम{पुं;1;एक},"घटकः,29.1","विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,12.1#घटकः,29.1",शान्ति
10,4-5,1,8.1,सुखम्,सुखम्,सुखम्{अव्य}/सुख{पुं;2;एक}/सुख{नपुं;1;एक}/सुख{नपुं;2;एक},सुख{नपुं;1;एक},"घटकः,29.1","विशेषणम्,23.2#विशेषणम्,22.1#विशेषणम्,21.1#विशेषणम्,20.1#विशेषणम्,14.2#विशेषणम्,12.1#विशेषणम्,9.1#विशेषणम्,5.1#सुप्_समुच्चितः,12.1#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#क्रियाविशेषणम्,24.1#घटकः,29.1",प्रसन्नतापूर्वक
10,4-5,1,9.1,दुःखम्,दुःखम्,दुःख{नपुं;1;एक}/दुःख{नपुं;2;एक},दुःख{नपुं;1;एक},"घटकः,29.1","विशेषणम्,23.2#विशेषणम्,22.1#विशेषणम्,21.1#विशेषणम्,20.1#विशेषणम्,14.2#विशेषणम्,12.1#विशेषणम्,8.1#विशेषणम्,5.1#सुप्_समुच्चितः,12.1#विधेय_विशेषणम्,8.1#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#घटकः,29.1",दुःख
10,4-5,1,10.1,भवः,भवः,भव{पुं;1;एक},भव{पुं;1;एक},"घटकः,29.1","विधेय_विशेषणम्,9.1#विधेय_विशेषणम्,8.1#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,12.1#घटकः,29.1",संसार
10,4-5,1,11.1,अ-,अ-भाव,अ,अ,"नञ्-तत्पुरुषः,11.2","नञ्_त_पु,11.2#नञ्-तत्पुरुषः,11.2",अ-
10,4-5,1,11.2,भावः,--,भा1{कर्तरि;लट्;उ;द्वि;परस्मैपदी;अदादिः}/भाव{पुं;1;एक(भू1;घञ्;भ्वादिः)},भाव{पुं;1;एक(भू1;घञ्;भ्वादिः)},"घटकः,29.1","विशेषणम्,23.2#विशेषणम्,22.1#विशेषणम्,21.1#विशेषणम्,20.1#विशेषणम्,19.1#विशेषणम्,17.2#विशेषणम्,14.2#विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,3.2#सुप्_समुच्चितः,12.1#घटकः,29.1",चमकते_हैं
