chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
13,014-015,1,1.1,सर्व-,सर्व-इन्द्रिय-गुण-आभास,सर्व,सर्व,"कर्मधारयः,1.2","कर्मधारयः,1.2#त_पु_6,1.4#त_पु_3,1.3#त_पु,1.4",सर्व-
13,014-015,1,1.2,इन्द्रिय-,--,इन्द्रिय,इन्द्रिय,"सप्तमी-तत्पुरुषः,1.3","सप्तमी-तत्पुरुषः,1.3#त_पु_6,1.4#त_पु_3,1.3",इन्द्रिय-
13,014-015,1,1.3,गुण-,--,गुण,गुण,"षष्ठी-तत्पुरुषः,1.4","षष्ठी-तत्पुरुषः,1.4#त_पु_6,1.4",गुण-
13,014-015,1,1.4,आभासम्,--,आभास{पुं;2;एक(आङ्_भास्1;घञ्;भ्वादिः)}/आभास{नपुं;1;एक}/आभास{नपुं;2;एक},आभास{नपुं;1;एक(आङ्_भास्1;घञ्;भ्वादिः)},"विधेय_विशेषणम्,25.1","विशेषणम्,19.1#विशेषणम्,15.1#विशेषणम्,14.2#विशेषणम्,8.2#विशेषणम्,7.1#विशेषणम्,3.2#विशेषणम्,2.3#सुप्_समुच्चितः,8.2#कर्म,8.2#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,4.2#समुच्चितः,20.2#कर्ता,27.1#विधेय_विशेषणम्,25.1",-
13,014-015,1,2.1,सर्व-,सर्व-इन्द्रिय-विवर्जित,सर्व,सर्व,"कर्मधारयः,2.2","कर्मधारयः,2.2#त_पु_6,2.3#त_पु,2.3",सर्व-
13,014-015,1,2.2,इन्द्रिय-,--,इन्द्रिय,इन्द्रिय,"तृतीया-तत्पुरुषः,2.3","तृतीया-तत्पुरुषः,2.3#त_पु_6,2.3",इन्द्रिय-
13,014-015,1,2.3,विवर्जितम्,--,विवर्जित{पुं;2;एक}/विवर्जित{नपुं;1;एक}/विवर्जित{नपुं;2;एक},विवर्जित{नपुं;1;एक},"समुच्चितः,1.4","विशेषणम्,19.1#विशेषणम्,15.1#विशेषणम्,14.2#विशेषणम्,8.2#विशेषणम्,7.1#विशेषणम्,3.2#सुप्_समुच्चितः,8.2#कर्म,8.2#विधेय_विशेषणम्,1.4#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,4.2#विशेषणम्,20.2#समुच्चितः,20.2#विशेषणम्,1.4",परित्यक्त_को
13,014-015,1,3.1,अ-,अ-सक्त,अ,अ,"नञ्-तत्पुरुषः,3.2","नञ्-तत्पुरुषः,3.2#नञ्_त_पु,3.2",अ-
13,014-015,1,3.2,सक्तम्,--,सक्त{पुं;2;एक(षच्2;क्त;भ्वादिः)}/सक्त{नपुं;1;एक(षच्2;क्त;भ्वादिः)}/सक्त{नपुं;2;एक(षच्2;क्त;भ्वादिः)},सक्त{नपुं;1;एक(षच्2;क्त;भ्वादिः)},"समुच्चितः,1.4","कर्म,8.2#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.4#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,4.2#समुच्चितः,20.2#विशेषणम्,4.2",लगा_हुवे_को
13,014-015,1,4.1,सर्व-,सर्व-भृत्,सर्व,सर्व,"उपपद-तत्पुरुषः,4.2","उपपद-तत्पुरुषः,4.2#त_पु_6,4.2#त_पु,4.2",सर्व-
13,014-015,1,4.2,भृत्,--,भृत्{पुं;1;एक},भृत्{पुं;1;एक},"समुच्चितः,1.4","विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.4#विशेषणम्,11.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,8.2#समुच्चितः,20.2#कर्ता,28.1",भृत्
13,014-015,1,5.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,3.2","सुप्_समुच्चय_द्योतकः,4.2#सम्बन्धः,4.2#सम्बन्धः,3.2",और
13,014-015,1,6.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,5.1","सम्बन्धः,5.1#सम्बन्धः,4.2",ही
13,014-015,1,7.1,निर्-,निर्गुणम्,निर्,निर्,"बहुव्रीहिः,7.2","बहुव्रीहिः,7.2#सुप्_समुच्चितः,8.2#कर्म,8.2#विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.4#सुप्_समुच्चितः,11.1#समुच्चितः,20.2",निर्गुण_को
13,014-015,1,7.2,गुणम्,-,गुण{नपुं;1;एक}/गुण{नपुं;2;एक}/गुण{पुं;2;एक},गुण{नपुं;1;एक},"समुच्चितः,1.4","समुच्चितः,1.4#समुच्चितः,20.2#विशेषणम्,8.2",-
13,014-015,1,8.1,गुण-,गुण-भोक्तृ,गुण,गुण,"षष्ठी-तत्पुरुषः,8.2","षष्ठी-तत्पुरुषः,8.2#त_पु_6,8.2",गुण-
13,014-015,1,8.2,भोक्तृ,--,भोक्तृ{नपुं;1;एक(भुज्1;तृच्;तुदादिः)}/भोक्तृ{नपुं;2;एक(भुज्1;तृच्;तुदादिः)}/भोक्तृ{नपुं;1;एक(भुज्2;तृच्;रुधादिः)}/भोक्तृ{नपुं;2;एक(भुज्2;तृच्;रुधादिः)}/भोक्तृ{नपुं;8;एक},भोक्तृ{नपुं;1;एक(भुज्1;तृच्;तुदादिः)},"समुच्चितः,1.4","विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.4#सुप्_समुच्चितः,11.1#समुच्चितः,20.2#कर्ता,29.1",उपभोक्ता
13,014-015,1,9.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,7.2","सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,8.2#सम्बन्धः,8.2#सम्बन्धः,7.2",और
13,014-015,1,10.1,बहिः,बहिः,बहिः{अव्य},बहिः{अव्य},"समुच्चितः,1.4","देशाधिकरणम्_उप,13.1#देशाधिकरणम्,13.1#देशाधिकरणम्,3.2#सुप्_समुच्चितः,11.1#देशाधिकरणम्,30.1",बाहर
13,014-015,1,11.1,अन्तः,अन्तः,अन्तः{अव्य}/अन्त{पुं;1;एक},अन्तः{अव्य},"समुच्चितः,10.1","विधेय_विशेषणम्,8.2#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.4#सुप्_समुच्चितः,8.2#देशाधिकरणम्_उप,13.1#समुच्चितः,10.1",अन्दर
13,014-015,1,12.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,10.1","सुप्_समुच्चितः,16.1#सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1#समुच्चय_द्योतकः,10.1",और
13,014-015,1,13.1,भूतानाम्,भूतानाम्,भूत{नपुं;6;बहु}/भूत{पुं;6;बहु(भू1;क्त;भ्वादिः)}/भूत{नपुं;6;बहु(भू1;क्त;भ्वादिः)},भूत{नपुं;6;बहु},"षष्ठीसम्बन्धः,10.1","षष्ठीसम्बन्धः,20.2#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,14.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.2",प्राणियों_का
13,014-015,1,14.1,अ-,अ-चर,अ,अ,"नञ्-तत्पुरुषः,14.2","नञ्-तत्पुरुषः,14.2",अ-
