chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,44,1,1.1,उत्सन्न-,उत्सन्नकुलधर्माणां,उत्सन्न,उत्सन्न,"षष्ठी-तत्पुरुषः,1.2","षष्ठी-तत्पुरुषः,1.2",जिनका_कुल-धर्म_नष्ट_हो_गया_है
1,44,1,1.2,कुल-,-,कुल,कुल,"बहुव्रीहिः,1.3","बहुव्रीहिः,1.3",-
1,44,1,1.3,धर्माणाम्,-,धर्म{पुं;6;बहु},धर्म{पुं;6;बहु},"विशेषणम्,2.1","विशेषणम्,2.1",-
1,44,1,2.1,मनुष्याणाम्,मनुष्याणां,मनुष्य{पुं;6;बहु},मनुष्य{पुं;6;बहु},"षष्ठीसम्बन्धः,6.1","षष्ठीसम्बन्धः,6.1",मनुष्यों_का
1,44,1,3.1,जनार्दन,जनार्दन,जनार्दन{पुं;8;एक},जनार्दन{पुं;8;एक},"सम्बोध्यः,9.1","सम्बोध्यः,9.1",हे_जनार्दन
1,44,1,4.1,नरके,नरकेऽनियतं,नरक{पुं;7;एक}/नरक{नपुं;1;द्वि}/नरक{नपुं;2;द्वि}/नरक{नपुं;7;एक},नरक{पुं;7;एक},"अधिकरणम्,6.1","अधिकरणम्,6.1",नरक_में
1,44,1,5.1,अ-,-,अ,अ,"नञ्-तत्पुरुषः,5.2","नञ्-तत्पुरुषः,5.2",अनिश्चित_कालतक
1,44,1,5.2,नियतम्,-,नियत{पुं;2;एक}/नियत{नपुं;1;एक}/नियत{नपुं;2;एक},नियत{पुं;1;एक},"विशेषणम्,6.1","विशेषणम्,6.1",-
1,44,1,6.1,वासः,वासो,वास{पुं;1;एक}/वासस्{नपुं;1;एक}/वासस्{नपुं;2;एक},वास{पुं;1;एक},"कर्ता,7.1","कर्ता,7.1",वास
1,44,1,7.1,भवति,भवतीत्यनुशुश्रुम,भवत्{पुं}{7;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः},"वाक्यकर्म,9.1","वाक्यकर्म,9.1",होता_है
1,44,1,8.1,इति,-,इति{अव्य},इति{अव्य},"वाक्यकर्म_द्योतकः,7.1","वाक्यकर्म_द्योतकः,9.1#वाक्यकर्म_द्योतकः,7.1",ऐसा
1,44,1,9.1,अनुशुश्रुम,-,अनुशुश्रुम,अनु_श्रु1{कर्तरि;लिट्;उ;बहु;परस्मैपदी;अनु_श्रु;भ्वादिः},"अभिहित_कर्ता,9.1.1;सकर्मकः.1","अभिहित_कर्ता,9.1.1;सकर्मकः.1",सुनते_आये_हैं
1,44,1,9.1.1,(वयम्),(वयम्),अस्मद्{1;बहु},अस्मद्{1;बहु},"कर्ता,9.1","कर्ता,9.1",हम
