chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,171.2_172.1,1,1.1,प्रविशन्,प्रविशन्,प्र_विश्1{शतृ_लट्;तुदादिःप्र_विशत्;पुं;1;एक}/प्र_विश्1{शतृ_लट्{तुदादिःप्र_विशत्;पुं;8;एक},प्र_विश्1{शतृ_लट्;तुदादिःप्र_विशत्;पुं;1;एक},"विशेषणम्,14.1","विशेषणम्,14.1",प्रवेश_करता_हुआ
1,171.2_172.1,1,2.1,अभ्र-,अभ्र-,अभ्र-,अभ्र-,"षष्ठी_तत्पुरुषः,2.2","षष्ठी_तत्पुरुषः,6.2",अभ्र-
1,171.2_172.1,1,2.2,जालानि,जालानि,जाल{नपुं;2;बहु}/जाल{नपुं;1;बहु}/जाल{नपुं;8;बहु},जाल{नपुं;2;बहु},"कर्म,1.1","कर्म,1.1",जाल_को
1,171.2_172.1,1,3.1,निष्पतन्,निष्पतन्,निस्_पत्1{शतृ_लट्;भ्वादिःनिस्_पतत्;पुं;1;एक}/निस्_पत्1{शतृ_लट्{भ्वादिःनिस्_पतत्;पुं;8;एक},निस्_पत्1{शतृ_लट्;भ्वादिःनिस्_पतत्;पुं;1;एक},"विशेषणम्,14.1","विशेषणम्,14.1",निस्_पत्1ता_हुआ
1,171.2_172.1,1,4.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,10.1","सम्बन्धः,10.1",और
1,171.2_172.1,1,5.1,पुनः,पुनः,पुनः{अव्य},पुनः{अव्य},"वीप्सा,6.1","वीप्सा,6.1",फिर
1,171.2_172.1,1,6.1,पुनः,पुनः,पुनः{अव्य},पुनः{अव्य},"सम्बन्धः,10.1","सम्बन्धः,5.1",फिर
1,171.2_172.1,1,7.1,प्रावृषि,प्रावृषि,प्रावृष्{स्त्री;7;एक}/प्र_वृ2{कर्तरि{लुङ्;उ;एक;आत्मनेपदी;क्र्यादिः},प्रावृष्{स्त्री;7;एक},"अधिकरणम्,10.1","अधिकरणम्,10.1",प्रावृष्_में
1,171.2_172.1,1,8.1,इन्दुः,इन्दुः,इन्दु{पुं;1;एक},इन्दु{पुं;1;एक},"उपमानम्,14.1","उपमानम्,14.1",चन्द्रमा
1,171.2_172.1,1,9.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,8.1","उपमान_द्योतकः,8.1",जाते_हैं
1,171.2_172.1,1,10.1,आभाति,आभाति,आङ्_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},आङ्_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अभिहित_कर्ता,अभिहित_कर्ता,चमकता_है
1,171.2_172.1,1,11.1,निष्पतन्,निष्पतन्,निस्_पत्1{शतृ_लट्;भ्वादिःनिस्_पतत्;पुं;1;एक}/निस्_पत्1{शतृ_लट्{भ्वादिःनिस्_पतत्;पुं;8;एक},निस्_पत्1{शतृ_लट्;भ्वादिःनिस्_पतत्;पुं;1;एक},"वर्तमानसमानकालः,10.1","वर्तमानसमानकालः,10.1",निस्_पत्1ता_हुआ
1,171.2_172.1,1,12.1,प्रविशन्,प्रविशन्,प्र_विश्1{शतृ_लट्;तुदादिःप्र_विशत्;पुं;1;एक},प्र_विश्1{शतृ_लट्;तुदादिःप्र_विशत्;पुं;1;एक},"वर्तमानसमानकालः,10.1","वर्तमानसमानकालः,10.1",प्रवेश_करता_हुआ
1,171.2_172.1,1,13.1,तथा,तथा,तथा{अव्य},तथा{अव्य},"सम्बन्धः,10.1","सम्बन्धः,10.1",तब
1,171.2_172.1,1,14.1,(कपिः),कपिः,कपि{पुं;1;एक},कपि{पुं;1;एक},"कर्ता,10.1","कर्ता,10.1",-
