chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,181,1,1.1,तस्य,तस्य,तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक},तद्{सर्वनाम;नपुं;6;एक},"विशेषणम्,6.2","विशेषणम्,6.2",उसका
1,181,1,2.1,सा,सा,तद्{सर्वनाम;स्त्री;1;एक},तद्{सर्वनाम;स्त्री;1;एक},"कर्ता,8.1","कर्ता,8.1",वह
1,181,1,3.1,कायम्,कायम्,काय{पुं;2;एक},काय{पुं;2;एक},"विशेषणम्,5.1","विशेषणम्,5.1",शरीर_को
1,181,1,4.1,उद्वीक्ष्य,उद्वीक्ष्य,उत्_वि_ईक्ष्1{अव्य;ल्यप्;भ्वादिः}/उत्_वि_ईक्ष्1{यत्{भ्वादिःउत्_वि_ईक्ष्य;नपुं;8;एक}/उत्_वि_ईक्ष्1{यत्{भ्वादिःउत्_वि_ईक्ष्य;पुं;8;एक},उत्_वि_ईक्ष्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,8.1","पूर्वकालः,8.1",मुँह_ताक_कर
1,181,1,5.1,वर्धमानम्,वर्धमानम्,वर्धमान{नपुं;2;एक(ध्_वृध्1{शानच्_लट्;भ्वादिः)}/वर्धमान{नपुं;1;एक(वृध्1;शानच्_लट्;भ्वादिः)}/वर्धमान{पुं;2;एक(ध्_वृध्1;शानच्_लट्;भ्वादिः)},वर्धमान{पुं;2;एक(वृध्1{शानच्_लट्;भ्वादिः)},"कर्म,4.1","कर्म,4.1",वर्धमान_को
1,181,1,6.1,महा-,कपेः,महा-,महा-,"कर्मधारयः,6.2","कर्मधारयः,6.2",महा-
1,181,1,6.2,कपेः,कपेः,कपि{पुं;6;एक}/कपि{पुं;5;एक}/कपि{स्त्री;6;एक}/कपि{स्त्री;5;एक},कपि{पुं;6;एक},"षष्ठीसम्बन्धः,3.1","षष्ठीसम्बन्धः,3.1",बंदर_का
1,181,1,7.1,वक्त्रम्,--,वक्त्र{नपुं;2;एक}/वक्त्र{नपुं;1;एक},वक्त्र{नपुं;2;एक},"कर्म,8.1","कर्म,8.1",मुख_को
1,181,1,8.1,प्रसारयामास,प्रसारयामास,प्र_सृ1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/प्र_सृ2{णिजन्त{कर्तरि;लोट्;उ;बहु;परस्मैपदी;जुहोत्यादिः},प्र_सृ1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,-
1,181,1,9.1,पाताल-,पाताल-अम्बर-सन्निभम्,पाताल-,पाताल-,"षष्ठी_तत्पुरुषः,9.2","षष्ठी_तत्पुरुषः,9.2",पाताल-
1,181,1,9.2,अम्बर-,--,-अम्बर-,-अम्बर-,"कर्मधारयः,9.3","कर्मधारयः,9.3",अम्बर-
1,181,1,9.3,सन्निभम्,सन्निभम्,सन्निभ{पुं;2;एक}/सन्निभ{नपुं;2;एक}/सन्निभ{नपुं;1;एक},सन्निभ{पुं;2;एक},"विशेषणम्,7.1","विशेषणम्,7.1",सन्निभ_को
