chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,041_2_042,1,1.1,एवम्,एवम्,एवम्{अव्य},एवम्{अव्य},"क्रियाविशेषणम्,2.1","वाक्यकर्म_द्योतकः,1.1#क्रियाविशेषणम्,2.1",ऐसा
1,041_2_042,1,2.1,उक्त्वा,उक्त्वा,वच्1{अव्य;क्त्वा;अदादिः},वच्1{अव्य;क्त्वा;अदादिः},"पूर्वकालः,18.1","पूर्वकालः,18.1",बोल_कर
1,041_2_042,1,3.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,2.1","सम्बन्धः,9.1#सम्बन्धः,2.1",तो
1,041_2_042,1,4.1,हनुमान्,हनुमान्,हनुमत्{पुं;1;एक}/हनु{मतुप्;पुं;1;एक},हनुमत्{पुं;1;एक},"कर्ता,2.1","विशेषणम्,13.2#कर्ता,2.1",हनुमान्
1,041_2_042,1,5.1,वानरान्,वानरान्,वानर{पुं;2;बहु},वानर{पुं;2;बहु},"गौणकर्म,2.1","गौणकर्म,2.1",बन्दरों_को
1,041_2_042,1,6.1,वानर-,वानर-उत्तमः,वानर,वानर,"सप्तमी_तत्पुरुषः,6.2","सप्तमी_तत्पुरुषः,6.2",वानर-
1,041_2_042,1,6.2,उत्तमः,--,उत्तम{पुं;1;एक},उत्तम{पुं;1;एक},"विशेषणम्,4.1","विशेषणम्,4.1",अच्छा
1,041_2_042,1,7.1,अथ,अथ,अथ{अव्य},अथ{अव्य},"सम्बन्धः,18.1","सम्बन्धः,18.1",ऐसा
1,041_2_042,1,8.1,वेगेन,वेगेन,वेग{पुं;3;एक},वेग{पुं;3;एक},"करणम्,18.1","क्रियाविशेषणम्,10.1#हेतुः,10.1#करणम्,18.1",वेग_से
1,041_2_042,1,9.1,वेगवान्,वेगवान्,वेग{मतुप्;पुं;1;एक},वेग{मतुप्;पुं;1;एक},"विशेषणम्,4.1","विशेषणम्,12.2#विशेषणम्,4.1#कर्ता,10.1#कर्म,10.1",वेग
1,041_2_042,1,10.1,अविचारयन्,अविचारयन्,{वि_चर्10;शतृ;पु;1;एक},{वि_चर्10;शतृ;पु;1;एक},"वर्तमानसमानकालः,18.1","वर्तमानसमानकालः,18.1",-
1,041_2_042,1,11.1,सुपर्णम्,सुपर्णम्,सुपर्ण{पुं;2;एक}/सुपर्ण{नपुं;1;एक}/सुपर्ण{नपुं;2;एक},सुपर्ण{पुं;2;एक},"उपमानम्,4.1","उपमानम्,9.1#कर्म,10.1#उपमानम्,12.1#उपमानम्,4.1#कर्ता,10.1#कर्मसमानाधिकरणम्,4.1",अच्छे_पंखों_वाले_को
1,041_2_042,1,12.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,11.1","उपमान_द्योतकः,11.1",जैसे
1,041_2_042,1,13.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,15.1","समुच्चय_द्योतकः,15.1",और
1,041_2_042,1,14.1,आत्मानम्,आत्मानम्,आत्मन्{पुं;2;एक},आत्मन्{पुं;2;एक},"कर्म,15.1","कर्म,15.1",आत्मा_को
1,041_2_042,1,15.1,मेने,मेने,मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः}/मन्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;दिवादिः}/मन्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/मन्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/मन्2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/मन्2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/मेना{स्त्री;8;एक},मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;दिवादिः},अभिहित_कर्ता,-,जाना
1,041_2_042,1,16.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,17.2","विशेषणम्,17.2#उपमानम्,4.1",वह
1,041_2_042,1,17.1,कपि-,कपि-कुञ्जरः,कपि,कपि,"सप्तमी_तत्पुरुषः,17.2","सप्तमी_तत्पुरुषः,17.2",कपि-
1,041_2_042,1,17.2,कुञ्जरः,--,कुञ्जर{पुं;1;एक},कुञ्जर{पुं;1;एक},"कर्ता,15.1","कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,4.1#कर्ता,15.1",हाथी
1,041_2_042,1,18.1,उत्पपात,उत्पपात,{उत्_पत्1;लिट्;प्र;एक},{उत्_पत्1;लिट्;प्र;एक},"समुच्चितः,15.1","समुच्चितः,15.1",-
