chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,67,1,1.1,रावणे,रावणे,रावणा{स्त्री;1;द्वि}/रावणा{स्त्री;2;द्वि}/रावणि{पुं;8;एक}/रावण{पुं;7;एक},रावण{पुं;7;एक},"कर्ता,2.2","कर्ता,2.2",-
9,67,1,2.1,सुख-,सुख-संविष्टे,सुख,सुख,"तृतीया_तत्पुरुषः,2.2","तृतीया_तत्पुरुषः,2.2",सुख-
9,67,1,2.2,संविष्टे,--,संविष्ट{पुं;7;एक(सम्_विश्1;क्त;तुदादिः)}/संविष्ट{नपुं;1;द्वि(सम्_विश्1;क्त;तुदादिः)}/संविष्ट{नपुं;2;द्वि(सम्_विश्1;क्त;तुदादिः)}/संविष्ट{नपुं;7;एक(सम्_विश्1;क्त;तुदादिः)}/संविष्टा{स्त्री;1;द्वि(सम्_विश्1;क्त;तुदादिः)}/संविष्टा{स्त्री;2;द्वि(सम्_विश्1;क्त;तुदादिः)}/संविष्ट{नपुं;8;द्वि}/संविष्टा{स्त्री;8;एक}/संविष्टा{स्त्री;8;द्वि},संविष्ट{पुं;7;एक(सम्_विश्1;क्त;तुदादिः)},"भावलक्षणसप्तमी_पूर्वकालः,9.1","भावलक्षणसप्तमी_पूर्वकालः,9.1",सोता_हुए_में
9,67,1,3.1,ताः,ताः,तद्{सर्वनाम;स्त्री;1;बहु}/तद्{सर्वनाम;स्त्री;2;बहु},तद्{सर्वनाम;स्त्री;2;बहु},"विशेषणम्,4.1","विशेषणम्,4.1",वे
9,67,1,4.1,स्त्रियः,स्त्रियः,स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु},स्त्री{स्त्री;2;बहु},"कर्म,9.1","कर्म,9.1",स्त्रियाँ
9,67,1,5.1,विविध-,विविध-प्रभाः,विविध,विविध,"बहुव्रीहिः,5.2","बहुव्रीहिः,5.2",विविध-
9,67,1,5.2,प्रभाः,--,प्रभा{स्त्री;1;बहु}/प्रभा{स्त्री;2;बहु}/प्रभा{स्त्री;8;बहु}/प्रभ{पुं;8;बहु}/प्रभ{पुं;1;बहु},प्रभा{स्त्री;2;बहु},"विशेषणम्,4.1","विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,4.1#कर्म,12.1#कर्म,6.1",प्रभा
9,67,1,6.1,ज्वलन्तः,ज्वलन्तः,ज्वलत्{पुं;1;बहु(ज्वल्1;शतृ_लट्;भ्वादिः)},ज्वलत्{पुं;1;बहु(ज्वल्1;शतृ_लट्;भ्वादिः)},"विशेषणम्,8.1","विशेषणम्,8.1",प्रकाशित_होना_या_करते_हुए
9,67,1,7.1,काञ्चनाः,काञ्चनाः,काञ्चन{पु;1;बहु},काञ्चन{पु;1;बहु},"विशेषणम्,8.1","विशेषणम्,8.1",-
9,67,1,8.1,दीपाः,दीपाः,दीप{पुं;1;बहु}/दीप{पुं;8;बहु},दीप{पुं;1;बहु},"कर्ता,9.1","कर्ता,9.1",दीपक
9,67,1,9.1,प्रैक्षन्त,प्रैक्षन्त,{प्र_ईक्ष्1(कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;भ्वादिः)},{प्र_ईक्ष्1(कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;भ्वादिः)},अभिहित_कर्ता,-,-
9,67,1,10.1,अनिमिषाः,निमिषाः,निमिष{पुं;1;बहु}/निमिष{पुं;8;बहु},निमिष{पुं;1;बहु},"विशेषणम्,8.1","उपमानम्,12.1#विशेषणम्,8.1",निमिष
9,67,1,11.1,इव,इव,इव{अव्य},इव{अव्य},"सम्बन्धः,10.1","उपमानम्_रहित_उपमान_द्योतकः,12.1#उपमान_द्योतकः,10.1#सम्बन्धः,10.1",जैसे
