chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
35,075_2_076_1,1,1.1,मया,मया,अस्मद्{सर्वनाम;3;एक},अस्मद्{सर्वनाम;3;एक},"कर्ता,9.1","कर्ता,8.2#हेतुः,8.2#हेतुः,4.1#कर्ता,9.1",मुझसे
35,075_2_076_1,1,2.1,त्वत्-,त्वत्-मार्ग-विचय-एषिणा,त्वत्,त्वत्,"षष्ठी-तत्पुरुषः,2.2","समासः,2.2;षष्ठी-तत्पुरुषः,2.2",त्वत्-
35,075_2_076_1,1,2.2,मार्ग-,--,मार्ग,मार्ग,"समासः,2.3","समासः,2.3",मार्ग-
35,075_2_076_1,1,2.3,विचय-,--,विचय,विचय,"उपपद-तत्पुरुषः,2.4","समासः,2.4;उपपद-तत्पुरुषः,2.4",विचय-
35,075_2_076_1,1,2.4,एषिणा,--,एषिन्{पुं;3;एक}/एषिन्{नपुं;3;एक},एषिन्{पुं;3;एक},"विशेषणम्,1.1","विशेषणम्,5.2#विशेषणम्,4.1#विशेषणम्,1.1#कर्ता,8.2#करणम्,4.1#हेतुः,8.2#हेतुः,4.1",एषिन्_से
35,075_2_076_1,1,3.1,असहायेन,असहायेन,-,-,"विशेषणम्,1.1","विशेषणम्,1.1",-
35,075_2_076_1,1,4.1,चरता,चरता,चरत्{पुं;3;एक(चर्1;शतृ_लट्;भ्वादिः)}/चरत्{नपुं;3;एक(चर्1;शतृ_लट्;भ्वादिः)},चरत्{पुं;3;एक(चर्1;शतृ_लट्;भ्वादिः)},"विशेषणम्,1.1","विशेषणम्,5.2#विशेषणम्,2.4#विशेषणम्,1.1#कर्ता,8.2#हेतुः,8.2",घूमते_हुए
35,075_2_076_1,1,5.1,काम-,काम-रूपिणा,काम,काम,"बहुव्रीहिः,5.2","समासः,5.2;बहुव्रीहिः,5.2",काम-
35,075_2_076_1,1,5.2,रूपिणा,--,रूपिन्{पुं;3;एक}/रूपिन्{नपुं;3;एक},रूपिन्{पुं;3;एक},"विशेषणम्,1.1","विशेषणम्,4.1#विशेषणम्,2.4#विशेषणम्,1.1#कर्ता,8.2#करणम्,4.1#हेतुः,8.2#हेतुः,4.1",रुपी_से
35,075_2_076_1,1,6.1,इयम्,इयम्,इदम्{सर्वनाम;स्त्री;1;एक},इदम्{सर्वनाम;स्त्री;1;एक},"विशेषणम्,8.1","विशेषणम्,8.1#विशेषणम्,7.1",इस
35,075_2_076_1,1,7.1,दक्षिणा,दक्षिणा,दक्षिणा{अव्य}/दक्षिणा{स्त्री;1;एक}/दक्षिणा{सर्वनाम;स्त्री;1;एक},दक्षिणा{स्त्री;1;एक},"विशेषणम्,8.1","विशेषणम्,8.1#विशेषणम्,6.1#देशाधिकरणम्_उप,8.2#देशाधिकरणम्_उप,4.1",दक्षिण्
35,075_2_076_1,1,8.1,दिक्,दिक्-अनुक्रान्ता,दिश्,दिश्{स्त्री;1;एक},"कर्म,9.1","कर्म,9.1",दिक्-
35,075_2_076_1,1,9.1,अनुक्रान्ता,--,अनुक्रान्ता{स्त्री;1;एक(अनु_क्रम्1;क्त;भ्वादिः)},अनुक्रान्ता{स्त्री;1;एक(अनु_क्रम्1;क्त;भ्वादिः)},-,-,आरंभ_किया_हुआ
