chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
11,027.2-028.1,1,1.1,क्वचित्,क्वचित्,क्वचित्{अव्य},क्वचित्{अव्य},"सम्बन्धः,2.2","क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,4.1#सम्बन्धः,2.2",कहीं
11,027.2-028.1,1,2.1,अर्ध-,अर्ध-अवशेषाणि,अर्ध,अर्ध,"बहुव्रीहिः,2.2","बहुव्रीहिः,2.2",अर्ध-
11,027.2-028.1,1,2.2,अवशेषाणि,--,अवशेष{नपुं;8;बहु},अवशेष{नपुं;2;बहु},"विशेषणम्,10.1","विशेषणम्,10.1",-
11,027.2-028.1,1,3.1,क्वचित्,क्वचित्,क्वचित्{अव्य},क्वचित्{अव्य},"सम्बन्धः,5.1","सम्बन्धः,5.1",कहीं
11,027.2-028.1,1,4.1,पीतानि,पीतानि,पीत{नपुं;1;बहु(पा1;क्त;भ्वादिः)}/पीत{नपुं;2;बहु(पा1;क्त;भ्वादिः)},पीत{नपुं;2;बहु(पा1;क्त;भ्वादिः)},"विशेषणम्,10.1","विशेषणम्,10.1#विशेषणम्,9.1#कर्म,10.1",पिया_हुआ
11,027.2-028.1,1,5.1,अशेषतः,अशेषतः,अशेष{अव्य;तसिल्},अशेष{अव्य;तसिल्},"सम्बन्धः,4.1","क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,4.1#सम्बन्धः,4.1",अशेष_से
11,027.2-028.1,1,6.1,क्वचित्,क्वचित्,क्वचित्{अव्य},क्वचित्{अव्य},"सम्बन्धः,9.1","क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,9.1#सम्बन्धः,9.1",कहीं
11,027.2-028.1,1,7.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,9.1","प्रतिषेधः,9.1",नहीं
11,027.2-028.1,1,8.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,9.1","सम्बन्धः,9.1",ही
11,027.2-028.1,1,9.1,प्रपीतानि,प्रपीतानि,प्रपीत{नपुं;1;बहु(प्र_पा1;क्त;भ्वादिः)}/प्रपीत{नपुं;2;बहु(प्र_पा1;क्त;भ्वादिः)},प्रपीत{नपुं;2;बहु(प्र_पा1;क्त;भ्वादिः)},"विशेषणम्,10.1","विशेषणम्,10.1",पिये_हुए
11,027.2-028.1,1,10.1,पानानि,पानानि,पान{नपुं;1;बहु(पा1;ल्युट्;भ्वादिः)}/पान{नपुं;2;बहु(पा1;ल्युट्;भ्वादिः)}/पान{नपुं;1;बहु(पा2;ल्युट्;अदादिः)}/पान{नपुं;2;बहु(पा2;ल्युट्;अदादिः)},पान{नपुं;2;बहु(पा1;ल्युट्;भ्वादिः)},"कर्म,12.1","कर्म,12.1",पान
11,027.2-028.1,1,11.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,12.1","कर्ता,12.1",उसने
11,027.2-028.1,1,12.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,देखा
11,027.2-028.1,1,13.1,.,.,-,-,-,-,-
