chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
10,019-020-021.1,1,1.1,शश-,शश-क्षतज-कल्पेन,शश,शश,"षष्ठी_तत्पुरुषः,1.2","षष्ठी_तत्पुरुषः,1.2",शश-
10,019-020-021.1,1,1.2,क्षतज-,--,क्षतज,क्षतज,"कर्मधारयः,1.3","कर्मधारयः,1.3",क्षतज-
10,019-020-021.1,1,1.3,कल्पेन,--,कल्प{पुं;3;एक}/कल्प{नपुं;3;एक},कल्प{नपुं;3;एक},"विशेषणम्,4.1","विशेषणम्,4.1#विशेषणम्,3.1#कर्ता,8.3#अपवर्ग_सम्बन्धः,16.2#अपवर्ग_सम्बन्धः,11.1#अपवर्ग_सम्बन्धः,8.3#अपवर्ग_सम्बन्धः,4.1",कल्प_से
10,019-020-021.1,1,2.1,सुशीतेन,सुशीतेन,सुशीत{नपुं;3;एक},सुशीत{नपुं;3;एक},"विशेषणम्,4.1","विशेषणम्,4.1",-
10,019-020-021.1,1,3.1,सुगन्धिना,सुगन्धिना,सुगन्धि{नपुं;3;एक},सुगन्धि{नपुं;3;एक},"विशेषणम्,4.1","कर्ता,8.3#करणम्,11.1#हेतुः,16.2#हेतुः,11.1#हेतुः,8.3#विशेषणम्,4.1",पिप्परामूल_से
10,019-020-021.1,1,4.1,चन्दनेन,चन्दनेन,चन्दन{पुं;3;एक}/चन्दन{नपुं;3;एक(चद्2;ल्युट्;भ्वादिः)},चन्दन{नपुं;3;एक},"करणम्,6.1","कर्ता,8.3#करणम्,6.1#हेतुः,16.2#हेतुः,11.1#हेतुः,8.3",चन्दन_से
10,019-020-021.1,1,5.1,परार्घ्येन,परार्घ्येन,परार्घ्य{नपुं;3;एक},परार्घ्य{नपुं;3;एक},"विशेषणम्,4.1","विशेषणम्,4.1",-
10,019-020-021.1,1,6.1,स्वनुलिप्तौ,स्वनुलिप्तौ,स्वनुलिप्त{पुं;2;द्वि},स्वनुलिप्त{पुं;2;द्वि},"विशेषणम्,15.1","विशेषणम्,15.1",-
10,019-020-021.1,1,7.1,स्वलङ्कृतौ,स्वलङ्कृतौ,स्वलङ्कृत{पुं;2;द्वि},स्वलङ्कृत{पुं;2;द्वि},"विशेषणम्,15.1","विशेषणम्,15.1",-
10,019-020-021.1,1,8.1,उत्तम-,उत्तम-स्त्री-विमृदितौ,उत्तम,उत्तम,"कर्मधारयः,8.2","कर्मधारयः,8.2",उत्तम-
