chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,036-037-038.1,1,1.1,विविध-,--,विविध,विविध,"बहुव्रीहिः,1.2","बहुव्रीहिः,1.3",विविध-
6,036-037-038.1,1,1.2,आकाराः,--,आकार{पुं;8;बहु}/आकार{पुं;1;बहु(आङ्_कॄ1;घञ्;तुदादिः)}/आकार{पुं;1;बहु(आङ्_कृ3;घञ्;तनादिः)}/आकार{पुं;1;बहु(अङ्गि_कृ3;घञ्;तनादिः)}/आकार{पुं;1;बहु(आङ्_कृ2;घञ्;स्वादिः)}/आकारा{स्त्री;8;बहु}/आकारा{स्त्री;1;बहु}/आकारा{स्त्री;2;बहु},आकारा{स्त्री;2;बहु},"विशेषणम्,24.1","सुप्_समुच्चितः,9.2#सुप्_समुच्चितः,7.3#विशेषणम्,24.1#विशेषणम्,9.2#विशेषणम्,7.3#विशेषणम्,6.1#विशेषणम्,5.2",आकार
6,036-037-038.1,1,2.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,3.1","विशेषणम्,4.2#विशेषणम्,3.1#सुप्_समुच्चितः,9.2#सुप्_समुच्चितः,7.3",वह
6,036-037-038.1,1,3.1,कपिः,कपिः,कपि{पुं;1;एक},कपि{पुं;1;एक},"कर्ता,20.1","कर्ता,20.1",बंदर
6,036-037-038.1,1,4.1,मारुत-,मारुत-आत्मजः,मारुत,मारुत,"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",मारुत-
6,036-037-038.1,1,4.2,आत्मजः,--,आत्मज{पुं;1;एक},आत्मज{पुं;1;एक},"विशेषणम्,3.1","विशेषणम्,3.1",पुत्र
6,036-037-038.1,1,5.1,लता-,लता-गृहाणि,लता,लता,"षष्ठी_तत्पुरुषः,5.2","षष्ठी_तत्पुरुषः,5.2",लता-
6,036-037-038.1,1,5.2,गृहाणि,--,गृह{नपुं;1;बहु}/गृह{नपुं;2;बहु}/गृह{नपुं;8;बहु},गृह{नपुं;2;बहु},"समुच्चितः,17.2","विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,7.3#विशेषणम्,6.1#सुप्_समुच्चितः,9.2#सुप्_समुच्चितः,7.3#समुच्चितः,17.2",घर
6,036-037-038.1,1,6.1,चित्राणि,चित्राणि,चित्र{नपुं;1;बहु}/चित्र{नपुं;2;बहु}/चित्र{नपुं;8;बहु},चित्र{नपुं;2;बहु},"विशेषणम्,5.2","विशेषणम्,11.1#विशेषणम्,5.2#विशेषणम्,7.3#सुप्_समुच्चितः,9.2#सुप्_समुच्चितः,7.3",चित्र
6,036-037-038.1,1,7.1,चित्र-,चित्र-शाला-गृहाणि,चित्र,चित्र,"तृतीया_तत्पुरुषः,7.2","तृतीया_तत्पुरुषः,7.2",चित्र-
6,036-037-038.1,1,7.2,शाला-,--,शाला,शाला,"तृतीया_तत्पुरुषः,7.3","तृतीया_तत्पुरुषः,7.3",शाला-
6,036-037-038.1,1,7.3,गृहाणि,--,गृह{नपुं;1;बहु}/गृह{नपुं;2;बहु}/गृह{नपुं;8;बहु},गृह{नपुं;2;बहु},"समुच्चितः,17.2","समुच्चितः,17.2",घर
6,036-037-038.1,1,8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,20.1","सम्बन्धः,20.1",और
6,036-037-038.1,1,9.1,क्रीडा-,क्रीडा-गृहाणि,क्रीडा,क्रीडा,"षष्ठी_तत्पुरुषः,9.2","षष्ठी_तत्पुरुषः,9.2",क्रीडा-
6,036-037-038.1,1,9.2,गृहाणि,--,गृह{नपुं;1;बहु}/गृह{नपुं;2;बहु}/गृह{नपुं;8;बहु},गृह{नपुं;2;बहु},"समुच्चितः,17.2","समुच्चितः,17.2",घर
6,036-037-038.1,1,10.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,17.2","समुच्चय_द्योतकः,17.2",और
6,036-037-038.1,1,11.1,अन्यानि,अन्यानि,अन्य{सर्वनाम;नपुं;1;बहु}/अन्य{सर्वनाम;नपुं;2;बहु}/अन्य{नपुं;8;बहु},अन्य{सर्वनाम;नपुं;2;बहु},"विशेषणम्,12.2","विशेषणम्,12.2",अन्य
6,036-037-038.1,1,12.1,दारु-,दारु-पर्वतकानि,दारु,दारु,"षष्ठी_तत्पुरुषः,12.2","षष्ठी_तत्पुरुषः,12.2",दारु-
6,036-037-038.1,1,12.2,पर्वतकानि,--,पर्वतक{नपु;2;बहु},पर्वतक{नपु;2;बहु},"समुच्चितः,17.2","समुच्चितः,17.2",-
6,036-037-038.1,1,13.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,20.1","सम्बन्धः,20.1",और
