chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4,011.2-012.1,1,1.1,शुश्राव,शुश्राव,श्रु1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/श्रु1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},श्रु1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,सुना
4,011.2-012.1,1,2.1,काञ्ची-,काञ्ची-निनदम्,काञ्ची,काञ्ची,"सप्तमी_तत्पुरुषः,2.2","सप्तमी_तत्पुरुषः,2.2",काञ्ची-
4,011.2-012.1,1,2.2,निनदम्,--,निनद{पुं;2;एक}/निनद{नपुं;1;एक}/निनद{नपुं;2;एक},निनद{पुं;2;एक},"समुच्चितः,5.2","समुच्चितः,5.2",-
4,011.2-012.1,1,3.1,नूपुराणाम्,नूपुराणाम्,नूपुर{नपुं;6;बहु},नूपुर{नपुं;6;बहु},"षष्ठीसम्बन्धः,2.2","कर्ता,11.1#कर्म,11.1#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,2.2",-
4,011.2-012.1,1,4.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,5.2","सम्बन्धः,3.1#समुच्चय_द्योतकः,5.2",और
4,011.2-012.1,1,5.1,निर्-,निर्-स्वनम्,-,-,"अव्ययीभावः,5.2","अव्ययीभावः,5.2",-
4,011.2-012.1,1,5.2,स्वनम्,स्वनम्,स्वन{पु;2;एक},स्वन{पु;2;एक},"कर्म,1.1","कर्म,1.1",-
4,011.2-012.1,1,6.1,सोपान-,सोपान-निनदान्,-,-,"षष्ठी_तत्पुरुषः,6.2","षष्ठी_तत्पुरुषः,6.2",-
4,011.2-012.1,1,6.2,निनदान्,निनदान्,निनदान्{पु;2;बहु},निनदान्{पु;2;बहु},"समुच्चितः,5.2","समुच्चितः,5.2",-
4,011.2-012.1,1,7.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,6.2","सुप्_समुच्चय_द्योतकः,8.2#सम्बन्धः,6.2",और
4,011.2-012.1,1,8.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,9.1","सम्बन्धः,9.1",भी
4,011.2-012.1,1,9.1,भवनेषु,भवनेषु,भवन{नपुं;7;बहु(अस्2;ल्युट्;अदादिः)}/भवन{नपुं;7;बहु(भू1;ल्युट्;भ्वादिः)},भवन{नपुं;7;बहु(अस्2;ल्युट्;अदादिः)},"देशाधिकरणम्,1.1","देशाधिकरणम्,1.1",भवनों_में
4,011.2-012.1,1,10.1,महा-,महा-आत्मनाम्,महत्,महत्,"कर्मधारयः,10.2","कर्मधारयः,10.2",महा-
4,011.2-012.1,1,10.2,आत्मनाम्,--,आत्मन्{पुं;6;बहु},आत्मन्{पुं;6;बहु},"षष्ठीसम्बन्धः,9.1","षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,2.2",आत्माओं_के
4,011.2-012.1,1,11.1,(हनूमान्),हनूमान्,हनूमत्{पुं;1;एक},हनूमत्{पुं;1;एक},"कर्ता,1.1","कर्ता,1.1",हनुमान्
