chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4,026.2-027-028-029,1,1.1,त्रिविष्टप-,त्रिविष्टप-निभम्,विष्टप,विष्टप,"कर्मधारयः,1.3","कर्मधारयः,1.3",विष्टप-
4,026.2-027-028-029,1,1.2,निभम्,--,निभ{पुं;2;एक}/निभ{नपुं;1;एक}/निभ{नपुं;2;एक},निभ{पुं;2;एक},"विशेषणम्,31.1","विशेषणम्,20.2#विशेषणम्,31.1",-
4,026.2-027-028-029,1,2.1,दिव्यम्,दिव्यम्,दिव्य{पुं;2;एक}/दिव्य{नपुं;1;एक}/दिव्य{नपुं;2;एक},दिव्य{पुं;2;एक},"विशेषणम्,31.1","विशेषणम्,20.2#विशेषणम्,31.1",दिव्य_को
4,026.2-027-028-029,1,3.1,दिव्य-,दिव्य-नाद-विनादितम्,दिव्य,दिव्य,"कर्मधारयः,3.2","कर्मधारयः,3.2",दिव्य-
4,026.2-027-028-029,1,3.2,नाद-,--,नाद,नाद,"तृतीया_तत्पुरुषः,3.3","तृतीया_तत्पुरुषः,3.3",नाद-
4,026.2-027-028-029,1,3.3,विनादितम्,--,विनादित{क्त;पु;2;एक},विनादित{क्त;पु;2;एक},"विशेषणम्,31.1","विशेषणम्,31.1",-
4,026.2-027-028-029,1,4.1,वाजि-,वाजि-ह्रेषित-सङ्घुष्टम्,वाजिन्,वाजिन्,"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",वाजि-
4,026.2-027-028-029,1,4.2,ह्रेषित-,--,-ह्रेषित,-ह्रेषित,"तृतीया_तत्पुरुषः,4.3","तृतीया_तत्पुरुषः,4.3",ह्रेषित-
4,026.2-027-028-029,1,4.3,सङ्घुष्टम्,--,सङ्घष्ट{क्त;पु;2;एक},सङ्घष्ट{क्त;पु;2;एक},"विशेषणम्,31.1","विशेषणम्,31.1",-
4,026.2-027-028-029,1,5.1,नादितम्,नादितम्,नादित{क्त;पु;2;एक},नादित{क्त;पु;2;एक},"विशेषणम्,31.1","विशेषणम्,31.1",-
4,026.2-027-028-029,1,6.1,भूषणैः,भूषणैः,भूषण{नपुं;3;बहु},भूषण{नपुं;3;बहु},"समुच्चितः,19.1","सुप्_समुच्चितः,21.1#सुप्_समुच्चितः,10.1#करणम्,19.1#हेतुः,19.1#हेतुः,10.1#समुच्चितः,19.1",सजावट_से
4,026.2-027-028-029,1,7.1,तथा,तथा,तथा{अव्य},तथा{अव्य},"सम्बन्धः,24.1","सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,6.1#क्रियाविशेषणम्,19.1#क्रियाविशेषणम्,10.1#सम्बन्धः,24.1",और
4,026.2-027-028-029,1,8.1,रथैः,रथैः,रथ{पुं;3;बहु},रथ{पुं;3;बहु},"समुच्चितः,19.1","सुप्_समुच्चितः,21.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,6.1#करणम्,19.1#हेतुः,19.1#हेतुः,10.1#समुच्चितः,19.1",रथों_से
4,026.2-027-028-029,1,9.1,यानैः,यानैः,यान{नपुं;3;बहु},यान{नपुं;3;बहु},"समुच्चितः,19.1","सुप्_समुच्चितः,21.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,6.1#करणम्,19.1#हेतुः,19.1#हेतुः,10.1#समुच्चितः,19.1",वाहनों_से
