chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,109_110.1,1,1.1,तिष्ठ,तिष्ठ,ष्था1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः},ष्था1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,रहो
1,109_110.1,1,2.1,त्वम्,त्वम्,युष्मद्{सर्वनाम;1;एक},युष्मद्{सर्वनाम;1;एक},"कर्ता,1.1","कर्ता,1.1",तुम
1,109_110.1,1,3.1,हरि-,हरि-,हरि-,हरि-,"सप्तमी_तत्पुरुषः,3.2","सप्तमी_तत्पुरुषः,3.2",हरि-
1,109_110.1,1,3.2,शार्दूल,शार्दूल,शार्दूल{पुं;8;एक}/शार्दूल{नपुं;8;एक},शार्दूल{पुं;8;एक},"सम्बोध्यः,1.1","विशेषणम्,14.2#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,5.1#सम्बोध्यः,1.1",शार्दूल
1,109_110.1,1,4.1,मयि,मयि,अस्मद्{सर्वनाम;7;एक},अस्मद्{सर्वनाम;7;एक},"देशाधिकरणम्,5.1","देशाधिकरणम्,5.1",मुझमें
1,109_110.1,1,5.1,विश्रम्य,विश्रम्य,वि_श्रम्1{अव्य;ल्यप्;दिवादिः}/वि_श्रम्1{यत्{दिवादिःवि_श्रम्य;नपुं;8;एक}/वि_श्रम्1{यत्{दिवादिःवि_श्रम्य;पुं;8;एक},वि_श्रम्1{अव्य;ल्यप्;दिवादिः},"पूर्वकालः,6.1","विशेषणम्,14.2#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,10.1#विशेषणम्,9.1#पूर्वकालः,17.1#पूर्वकालः,15.1#पूर्वकालः,6.1",रुक_कर
1,109_110.1,1,6.1,गम्यताम्,गम्यताम्,गम्1{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}/गम्1<उपसर्ग:ध्>{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}/गम्यता{स्त्री;2;एक},गम्1{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः},अभिहित_कर्म,-,-
1,109_110.1,1,7.1,तत्,तत्,तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक},तद्{सर्वनाम;नपुं;2;एक},"विशेषणम्,11.3","विशेषणम्,12.1#विशेषणम्,11.3#विशेषणम्,10.1#विशेषणम्,9.1",उसको
1,109_110.1,1,8.1,इदम्,इदम्,इदम्{सर्वनाम;नपुं;2;एक}/इदम्{सर्वनाम;नपुं;1;एक}/इदम्{अव्य},इदम्{सर्वनाम;नपुं;2;एक},"विशेषणम्,11.3","विशेषणम्,12.1#विशेषणम्,11.3#विशेषणम्,10.1#विशेषणम्,9.1",इसको
1,109_110.1,1,9.1,गन्धवत्,गन्धवत्,गन्धवत्{नपुं;2;एक}/गन्धवत्{नपुं;1;एक}/गन्धवत्{नपुं;8;एक},गन्धवत्{नपुं;2;एक},"विशेषणम्,11.3","विशेषणम्,11.3",गन्धवत्_को
1,109_110.1,1,10.1,स्वादु,स्वादु,स्वादु{नपुं;2;एक}/स्वादु{नपुं;1;एक}/स्वादु{नपुं;8;एक},स्वादु{नपुं;2;एक},"विशेषणम्,11.3","विशेषणम्,14.2#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,11.3#कर्म,17.1",मधुर_को
1,109_110.1,1,11.1,कन्द-,कन्द-मूल-फलम्,कन्द-,कन्द-,"द्वन्द्वः,11.2","द्वन्द्वः,11.2",कन्द-
1,109_110.1,1,11.2,मूल-,--,-मूल-,-मूल-,"द्वन्द्वः,11.3","द्वन्द्वः,11.3",मूल-
1,109_110.1,1,11.3,फलम्,--,फल{पुं;2;एक}/फल{नपुं;2;एक}/फल{नपुं;1;एक},फल{नपुं;2;एक},"कर्म,14.1","विशेषणम्,12.1#कर्म,14.1",फल_को
1,109_110.1,1,12.1,बहु,बहु,बहु{नपुं;2;एक}/बहु{नपुं;1;एक}/बहु{नपुं;8;एक},बहु{नपुं;2;एक},"विशेषणम्,11.3","तीव्रतादर्शी,13.2#विशेषणम्,14.2#विशेषणम्,11.3#कर्म,17.1",बहुत_को
1,109_110.1,1,13.1,तत्,तत्,तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक},तद्{सर्वनाम;नपुं;2;एक},"विशेषणम्,11.3","विशेषणम्,11.3",तत्-
1,109_110.1,1,14.1,आस्वाद्य,आस्वाद्य,आङ्_ष्वद्1{यत्;भ्वादिःआङ्_स्वाद्य;नपुं;8;एक}/आङ्_ष्वद्1{यत्{भ्वादिःआङ्_स्वाद्य;पुं;8;एक}/आङ्_ष्वद्1{णिजन्त{यत्;भ्वादिःआङ्_स्वाद्य;नपुं;8;एक}/आङ्_ष्वद्1{णिजन्त{यत्;भ्वादिःआङ्_स्वाद्य;पुं;8;एक}/आङ्_ष्वद्1{ल्यप्;अव्य},आङ्_ष्वद्1{ल्यप्;अव्य},"पूर्वकालः,18.1","विशेषणम्,14.2#पूर्वकालः,18.1",-
1,109_110.1,1,15.1,हरि-,हरि-श्रेष्ठ,हरि-,हरि-,"सप्तमी_तत्पुरुषः,15.2","सप्तमी_तत्पुरुषः,15.2",हरि-
1,109_110.1,1,15.2,श्रेष्ठ,श्रेष्ठ,श्रेष्ठ{पुं;8;एक}/श्रेष्ठ{नपुं;8;एक},श्रेष्ठ{पुं;8;एक},"सम्बोध्यः,18.1","सम्बोध्यः,18.1",श्रेष्ठ
1,109_110.1,1,16.1,विश्रान्तः,विश्रान्तः,वि_श्रम्1{क्त;दिवादिःवि_श्रान्त;पुं;1;एक},वि_श्रम्1{क्त;दिवादिःवि_श्रान्त;पुं;1;एक},"कर्ता,18.1","कर्ता,18.1",रुका_हुआ
1,109_110.1,1,17.1,अथ,अथ,अथ{अव्य},अथ{अव्य},"सम्बन्धः,18.1","विरोध_द्योतकः,17.1#सम्बन्धः,18.1",ऐसा
1,109_110.1,1,18.1,गमिष्यसि,गमिष्यसि,गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः},गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,जाओगे
