chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
10,050-051-052,1,1.1,तासाम्,तासाम्,तद्{सर्वनाम;स्त्री;6;बहु},तद्{सर्वनाम;स्त्री;6;बहु},"निर्धारणम्,26.1","निर्धारणम्,26.1",उनका
10,050-051-052,1,2.1,एकान्त-,एकान्त-विन्यस्ते,एकान्त,एकान्त,"सप्तमी_तत्पुरुषः,2.2","सप्तमी_तत्पुरुषः,2.2",एकान्त-
10,050-051-052,1,2.2,विन्यस्ते,--,विन्यस्त{पुं;7;एक(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्त{नपुं;1;द्वि(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्त{नपुं;2;द्वि(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्त{नपुं;7;एक(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्ता{स्त्री;1;द्वि(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्ता{स्त्री;2;द्वि(वि_नि_अस्2;क्त;अदादिः)}/विन्यस्त{नपुं;8;द्वि}/विन्यस्ता{स्त्री;8;एक}/विन्यस्ता{स्त्री;8;द्वि},विन्यस्त{पुं;7;एक(वि_नि_अस्2;क्त;अदादिः)},"विशेषणम्,4.1","विशेषणम्,4.1",रखा_हुए_में
10,050-051-052,1,3.1,शयानाम्,शयानाम्,शय{पुं;6;बहु}/शयाना{स्त्री;2;एक},शयाना{स्त्री;2;एक},"कर्म,26.1","कर्म,26.1",शयों_का
10,050-051-052,1,4.1,शयने,शयने,शयन{नपुं;1;द्वि(शी1;ल्युट्;अदादिः)}/शयन{नपुं;2;द्वि(शी1;ल्युट्;अदादिः)}/शयन{नपुं;7;एक(शी1;ल्युट्;अदादिः)},शयन{नपुं;7;एक(शी1;ल्युट्;अदादिः)},"देशाधिकरणम्,3.1","देशाधिकरणम्,3.1",सोने
10,050-051-052,1,5.1,शुभे,शुभे,शुभ{नपुं;1;द्वि}/शुभ{नपुं;2;द्वि}/शुभा{स्त्री;1;द्वि}/शुभा{स्त्री;2;द्वि}/शुभ{नपुं;8;द्वि}/शुभा{स्त्री;8;एक}/शुभा{स्त्री;8;द्वि}/शुभ{पुं;7;एक}/शुभ{नपुं;7;एक},शुभ{नपुं;7;एक},"विशेषणम्,4.1","विशेषणम्,4.1",शुभ
10,050-051-052,1,6.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,देखा
10,050-051-052,1,7.1,रूप-,रूप-सम्पन्नाम्,रूप,रूप,"तृतीया_तत्पुरुषः,7.2","तृतीया_तत्पुरुषः,7.2",रूप-
10,050-051-052,1,7.2,सम्पन्नाम्,--,सम्पन्ना{स्त्री;2;एक(सम्_पद्1;क्त;दिवादिः)},सम्पन्ना{स्त्री;2;एक(सम्_पद्1;क्त;दिवादिः)},"विशेषणम्,26.1","विशेषणम्,29.2#विशेषणम्,26.1#विशेषणम्,24.2#विशेषणम्,23.1#विशेषणम्,22.3#विशेषणम्,21.1#विशेषणम्,12.1#विशेषणम्,9.1#कर्म,13.1",सम्पन्न_को
10,050-051-052,1,8.1,अथ,अथ,अथ{अव्य},अथ{अव्य},"सम्बन्धः,6.1","विरोध_द्योतकः,23.1#विरोध_द्योतकः,22.3#विरोध_द्योतकः,20.1#सम्बन्धः,6.1",ऐसा
