chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
35,064_2_065_1,1,1.1,अङ्गदः,अङ्गदः,अङ्गद{पुं;1;एक},अङ्गद{पुं;1;एक},"कर्ता,13.1","कर्ता,13.1",अङ्गद
35,064_2_065_1,1,2.1,तस्य,तस्य,तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक},तद्{सर्वनाम;नपुं;6;एक},"षष्ठीसम्बन्धः,10.1","षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,3.2",उसका
35,064_2_065_1,1,3.1,जन-,जन-स्थाने,जन,जन,"षष्ठी-तत्पुरुषः,3.2","समासः,3.2;षष्ठी-तत्पुरुषः,3.2",जन-
35,064_2_065_1,1,3.2,स्थाने,--,स्थाने{अव्य}/स्थान{नपुं;1;द्वि}/स्थान{नपुं;2;द्वि}/स्थान{नपुं;7;एक}/स्थान{पुं;7;एक}/स्थाना{स्त्री;8;एक}/स्थाना{स्त्री;8;द्वि}/स्थाना{स्त्री;1;द्वि}/स्थाना{स्त्री;2;द्वि},स्थान{नपुं;7;एक},"अधिकरणम्,13.1","कर्म,5.1#अधिकरणम्,5.1#अधिकरणम्,13.1",स्थान_में
35,064_2_065_1,1,4.1,त्वाम्,त्वाम्,युष्मद्{सर्वनाम;2;एक},युष्मद्{सर्वनाम;2;एक},"कर्म,5.1","कर्म,5.1",तुम्हें
35,064_2_065_1,1,5.1,उद्दिश्य,उद्दिश्य,उत्_दिश्1{अव्य;ल्यप्;तुदादिः},उत्_दिश्1{अव्य;ल्यप्;तुदादिः},"प्रयोजनम्,8.1","पूर्वकालः,13.1#पूर्वकालः,8.1#प्रयोजनम्,8.1",दिखा_कर
35,064_2_065_1,1,6.1,भीम-,भीम-रूपेण,भीम,भीम,"बहुव्रीहिः,6.2","समासः,6.2;बहुव्रीहिः,6.2",भीम-
35,064_2_065_1,1,6.2,रूपेण,--,रूप{नपुं;3;एक}/रूप{पुं;3;एक},रूप{नपुं;3;एक},"विशेषणम्,7.1","प्रयोज्यकर्ता,13.1#कर्ता,8.1#करणम्,8.1#हेतुः,8.1#विशेषणम्,7.1",रूप_से
35,064_2_065_1,1,7.1,रक्षसा,रक्षसा,रक्षस्{नपुं;3;एक},रक्षस्{नपुं;3;एक},"कर्ता,8.1","प्रयोज्यकर्ता,13.1#कर्ता,8.1#करणम्,8.1#हेतुः,8.1",राक्षस_से
35,064_2_065_1,1,8.1,[कृतम्],कृतम्,कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{पुं;2;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;तनादिः)},कृत{नपुं;1;एक(कृ3;क्त;तनादिः)},"विशेषणम्,10.1","विशेषणम्,9.1#मुख्यकर्म,13.1#वाक्यकर्म,13.1#प्रयोजककर्ता,13.1#विशेषणम्,10.1#गौणकर्म,13.1",निर्मित
35,064_2_065_1,1,9.1,महत्,महत्,महत्{नपुं;8;एक}/महत्{नपुं;1;एक}/महत्{नपुं;2;एक},महत्{नपुं;1;एक},"विशेषणम्,10.1","मुख्यकर्म,13.1#प्रयोजककर्ता,13.1#विशेषणम्,10.1",महान्
35,064_2_065_1,1,10.1,वधम्,वधम्,वध{पुं;2;एक},वध{पुं;2;एक},"वाक्यकर्म,13.1","मुख्यकर्म,13.1#गौणकर्म,13.1#वाक्यकर्म,13.1",वध_को
35,064_2_065_1,1,11.1,[इति],इति,इति{अव्य},इति{अव्य},"वाक्यकर्म_द्योतकः,13.1","वाक्यकर्म_द्योतकः,8.1#वाक्यकर्म_द्योतकः,13.1",ऐसा
35,064_2_065_1,1,12.1,यथार्थतः,यथार्थतः,यथार्थ{अव्य;तसिल्},यथार्थ{अव्य;तसिल्},"अपादानम्,13.1","अपादानम्,13.1",यथार्थ_से
35,064_2_065_1,1,13.1,अकथयत्,अकथयत्,कथ1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;चुरादिः},कथ1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;चुरादिः},-,-,कहा
35,064_2_065_1,1,14.1,.,.,-,-,-,-,-
