chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
10,011.2-012,1,1.1,भास्वरे,भास्वरे,भास्वरा{स्त्री;1;द्वि}/भास्वर{नपु;7;एक},भास्वर{नपु;7;एक},"विशेषणम्,2.1","विशेषणम्,2.1",-
10,011.2-012,1,2.1,शयने,शयने,शयन{नपुं;1;द्वि(शी1;ल्युट्;अदादिः)}/शयन{नपुं;2;द्वि(शी1;ल्युट्;अदादिः)}/शयन{नपुं;7;एक(शी1;ल्युट्;अदादिः)},शयन{नपुं;7;एक(शी1;ल्युट्;अदादिः)},"अधिकरणम्,4.1","अधिकरणम्,4.1",सोने
10,011.2-012,1,3.1,वीरम्,वीरम्,वीर{पुं;2;एक}/वीर{नपुं;1;एक}/वीर{नपुं;2;एक},वीर{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1",वीर_को
10,011.2-012,1,4.1,प्रसुप्तम्,प्रसुप्तम्,प्रसुप्त{पुं;2;एक(प्र_ष्वप्1;क्त;अदादिः)}/प्रसुप्त{नपुं;1;एक(प्र_ष्वप्1;क्त;अदादिः)}/प्रसुप्त{नपुं;2;एक(प्र_ष्वप्1;क्त;अदादिः)},प्रसुप्त{पुं;2;एक(प्र_ष्वप्1;क्त;अदादिः)},"विशेषणम्,9.1","विशेषणम्,9.1",सोया_हुए_को
10,011.2-012,1,5.1,राक्षस-,राक्षस-अधिपम्,राक्षस,राक्षस,"षष्ठी_तत्पुरुषः,5.2","षष्ठी_तत्पुरुषः,5.2",राक्षस-
10,011.2-012,1,5.2,अधिपम्,--,अधिप{पुं;2;एक}/अधिप{नपुं;1;एक}/अधिप{नपुं;2;एक},अधिप{पुं;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1",अधिप_को
10,011.2-012,1,6.1,निःश्वसन्तम्,निःश्वसन्तम्,निःश्वसन्त{पु;2;एक},निःश्वसन्त{पु;2;एक},"विशेषणम्,9.1","विशेषणम्,9.1",-
10,011.2-012,1,7.1,यथा,यथा,यथा{अव्य},यथा{अव्य},"उपमान_द्योतकः,8.1","उपमान_द्योतकः,8.1",जैसे
10,011.2-012,1,8.1,नागम्,नागम्,नाग{पुं;2;एक}/नाग{नपुं;1;एक}/नाग{नपुं;2;एक},नाग{पुं;2;एक},"उपमानम्,9.1","उपमानम्,9.1",सांप_को
10,011.2-012,1,9.1,रावणम्,रावणम्,रावण{पुं;2;एक},रावण{पुं;2;एक},"कर्म,11.1","कर्म,11.1",रावण_को
10,011.2-012,1,10.1,वानर-,वानर-उत्तमः,वानर,वानर,"सप्तमी_तत्पुरुषः,10.2","सप्तमी_तत्पुरुषः,10.2",वानर-
10,011.2-012,1,10.2,उत्तमः,--,उत्तम{पुं;1;एक},उत्तम{पुं;1;एक},"कर्ता,13.1","कर्ता,13.1",अच्छा
10,011.2-012,1,11.1,आसाद्य,आसाद्य,आङ्_षद्1{अव्य;णिच्;ल्यप्;भ्वादिः},आङ्_षद्1{अव्य;णिच्;ल्यप्;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",-
10,011.2-012,1,12.1,परम-,परम-उद्विग्नः,परम,परम,"कर्मधारयः,12.1","कर्मधारयः,12.1",परम-
10,011.2-012,1,12.2,उद्विग्नः,--,उद्विग्न{पुं;1;एक},उद्विग्न{पुं;1;एक},"विशेषणम्,10.2","विशेषणम्,10.2",दुःखी
10,011.2-012,1,13.1,उपासर्पत्,--,उप_सर्प1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः},उप_सर्प1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,-
10,011.2-012,1,14.1,सुभीतवत्,सुभीतवत्,सुभीतवत्{मतुप्;पु;1;एक},सुभीतवत्{मतुप्;पु;1;एक},"विशेषणम्,10.2","विशेषणम्,10.2",-
10,011.2-012,1,15.1,सः,सः,तद्{सर्वनाम;पु;1;एक},तद्{सर्वनाम;पु;1;एक},"विशेषणम्,10.2","विशेषणम्,10.2",-
