chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,070-071,1,1.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,41.1","प्रतिषेधः,41.1",नहीं
9,070-071,1,2.1,तत्र,तत्र,तत्र{अव्य},तत्र{अव्य},"देशाधिकरणम्,8.1","देशाधिकरणम्,31.1#देशाधिकरणम्,29.2#देशाधिकरणम्,8.1#देशाधिकरणम्,6.2#देशाधिकरणम्,5.1",वहाँ
9,070-071,1,3.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,4.1","विशेषणम्,27.1#विशेषणम्,15.2#विशेषणम्,8.1#विशेषणम्,4.1#कर्म,5.1",कोई
9,070-071,1,4.1,प्रमदाः,प्रमदाः,प्रमद{पुं;1;बहु}/प्रमदा{स्त्री;1;बहु}/प्रमदा{स्त्री;2;बहु}/प्रमद{पुं;8;बहु}/प्रमदा{स्त्री;8;बहु},प्रमदा{स्त्री;1;बहु},"कर्म,5.1","कर्म,5.1",लापरवाह
9,070-071,1,5.1,प्रसह्य,प्रसह्य,प्र_षह्1{अव्य;ल्यप्;भ्वादिः},प्र_षह्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,41.1","पूर्वकालः,29.2#पूर्वकालः,41.1",प्र_षह्1_कर
9,070-071,1,6.1,वीर्य-,वीर्य-उपपन्नेन,वीर्य,वीर्य,"तृतीया_तत्पुरुषः,6.2","तृतीया_तत्पुरुषः,6.2",वीर्य-
9,070-071,1,6.2,उपपन्नेन,--,उपपन्न{पुं;3;एक(उप_पद्1;क्त;दिवादिः)}/उपपन्न{नपुं;3;एक(उप_पद्1;क्त;दिवादिः)},उपपन्न{पुं;3;एक(उप_पद्1;क्त;दिवादिः)},"विशेषणम्,7.1","विशेषणम्,7.1",हुआ_हुआ
9,070-071,1,7.1,गुणेन,गुणेन,गुण{पुं;3;एक},गुण{पुं;3;एक},"करणम्,8.1","करणम्,8.1",गुण_से
9,070-071,1,8.1,लब्धाः,लब्धाः,लब्ध{पुं;1;बहु(लभ्1;क्त;भ्वादिः)}/लब्धा{स्त्री;1;बहु(लभ्1;क्त;भ्वादिः)}/लब्धा{स्त्री;2;बहु(लभ्1;क्त;भ्वादिः)},लब्धा{स्त्री;1;बहु(लभ्1;क्त;भ्वादिः)},-,"विशेषणम्,27.1#विशेषणम्,15.2#सुप्_समुच्चितः,11.2",प्राप्त
9,070-071,1,9.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,31.1","प्रतिषेधः,31.1",नहीं
9,070-071,1,10.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,41.1","सम्बन्धः,41.1",और
9,070-071,1,11.1,अन्य-,अन्य-कामा,अन्य,अन्य,"उपपद_तत्पुरुषः,11.2","उपपद_तत्पुरुषः,11.2",अन्य-
9,070-071,1,11.2,कामा,--,कामा{स्त्री;1;एक},कामा{स्त्री;1;एक},"समुच्चितः,15.2","समुच्चितः,15.2",कामा
9,070-071,1,12.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,11.2","सम्बन्धः,11.2",भी
9,070-071,1,13.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,31.1","प्रतिषेधः,31.1",नहीं
9,070-071,1,14.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,31.1","सम्बन्धः,31.1",और
9,070-071,1,15.1,अन्य-,अन्य-पूर्वाः,अन्य,अन्य,"बहुव्रीहिः,15.2","बहुव्रीहिः,15.2",अन्य-
9,070-071,1,15.2,पूर्वा,--,पूर्व{पुं;1;बहु}/पूर्व{सर्वनाम;पुं;1;बहु}/पूर्वा{सर्वनाम;स्त्री;1;बहु}/पूर्वा{सर्वनाम;स्त्री;2;बहु}/पूर्व{पुं;8;बहु}/पूर्वा{स्त्री;8;बहु}/पूर्वा{स्त्री;1;बहु}/पूर्वा{स्त्री;2;बहु},पूर्व{पुं;1;एक},"कर्ता,31.1","कर्ता,31.1",पूर्व
9,070-071,1,16.1,विना,विना,विना{अव्य},विना{अव्य},"विनार्थ_द्योतकः,18.2","विनार्थ_द्योतकः,18.2#विनार्थ_द्योतकः,6.2#सुप्_समुच्चितः,20.1#सुप्_समुच्चितः,13.1",विना
9,070-071,1,17.1,वर-,वर-अर्हाम्,वर,वर,"बहुव्रीहिः,17.2","बहुव्रीहिः,17.2",वर-
9,070-071,1,17.2,अर्हाम्,--,अर्हा{स्त्री;2;एक},अर्हा{स्त्री;2;एक},"विशेषणम्,18.2","विशेषणम्,18.2",योग्य
