chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,004-005,1,1.1,रूप्यक-,रूप्यक-उपहितैः,रूप्यक,रूप्यक,"तृतीया_तत्पुरुषः,1.2","तृतीया_तत्पुरुषः,1.2",रूप्यक-
6,004-005,1,1.2,उपहितैः,--,उपहित{पुं;3;बहु(उप_धा1;क्त;जुहोत्यादिः)}/उपहित{नपुं;3;बहु(उप_धा1;क्त;जुहोत्यादिः)},उपहित{पुं;3;बहु(उप_धा1;क्त;जुहोत्यादिः)},"विशेषणम्,3.1","विशेषणम्,18.2#विशेषणम्,16.2#विशेषणम्,13.2#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,4.2#विशेषणम्,3.1#सुप्_समुच्चितः,14.1#सुप्_समुच्चितः,8.1#करणम्,22.1#करणम्,16.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1#विशेषणम्,19.1#विशेषणम्,14.1#विशेषणम्,3.1",सहायता_की_हुई
6,004-005,1,2.1,चित्रैः,चित्रैः,चित्र{नपुं;3;बहु},चित्र{नपुं;3;बहु},"विशेषणम्,3.1","विशेषणम्,18.2#विशेषणम्,16.2#विशेषणम्,13.2#विशेषणम्,12.2#विशेषणम्,10.1#विशेषणम्,3.1#विशेषणम्,4.2#सुप्_समुच्चितः,14.1#सुप्_समुच्चितः,8.1#करणम्,22.1#करणम्,16.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1",चित्रों_से
6,004-005,1,3.1,तोरणैः,तोरणैः,तोरण{पुं;3;बहु},तोरण{पुं;3;बहु},"समुच्चितः,8.1","सुप्_समुच्चितः,14.1#सुप्_समुच्चितः,8.1#करणम्,22.1#करणम्,16.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1#समुच्चितः,8.1",तोरणों_से
6,004-005,1,4.1,हेम-,हेम-भूषणैः,हेम}/हेमन्,हेम,"बहुव्रीहिः,4.2","बहुव्रीहिः,4.2",हेम-
6,004-005,1,4.2,भूषणैः,--,भूषण{नपुं;3;बहु}/भूषण{पुं;3;बहु},भूषण{नपुं;3;बहु},"विशेषणम्,8.1","विशेषणम्,8.1",सजावट_से
6,004-005,1,5.1,विचित्राभिः,विचित्राभिः,विचित्रा{स्त्री;3;बहु},विचित्रा{स्त्री;3;बहु},"विशेषणम्,7.1","विशेषणम्,7.1",-
6,004-005,1,6.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,8.1","समुच्चय_द्योतकः,8.1",और
6,004-005,1,7.1,कक्ष्याभिः,कक्ष्याभिः,कक्ष्या{स्त्री;3;बहु},कक्ष्या{स्त्री;3;बहु},"समुच्चितः,8.1","सुप्_समुच्चितः,14.1#समुच्चितः,8.1#कर्ता,11.1#करणम्,22.1#करणम्,16.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1",पेटियों_से
6,004-005,1,8.1,द्वारैः,द्वारैः,द्वार{नपुं;3;बहु},द्वार{नपुं;3;बहु},"करणम्,11.1","सुप्_समुच्चितः,14.1#कर्ता,11.1#करणम्,22.1#करणम्,11.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1",द्वारों_से
6,004-005,1,9.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,11.1","सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,11.1",और
6,004-005,1,10.1,रुचिरैः,रुचिरैः,रुचिर{पुं;3;बहु}/रुचिर{नपुं;3;बहु},रुचिर{पुं;3;बहु},"विशेषणम्,8.1","सुप्_समुच्चितः,14.1#कर्ता,16.1#कर्ता,11.1#करणम्,22.1#करणम्,16.1#करणम्,12.2#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#हेतुः,12.2#हेतुः,11.1#विशेषणम्,8.1",उज्ज्वलों_से
6,004-005,1,11.1,वृतम्,वृतम्,वृत्{पुं;2;एक}/वृत{पुं;2;एक(वृ2;क्त;क्र्यादिः)}/वृत{नपुं;1;एक(वृ2;क्त;क्र्यादिः)}/वृत{नपुं;2;एक(वृ2;क्त;क्र्यादिः)},वृत्{पुं;2;एक},"विशेषणम्,21.3","विशेषणम्,21.3#विशेषणम्,17.1#कर्म,17.1#कर्म,16.1",छिपाया_गये_को
6,004-005,1,12.1,गज-,गज-आस्थितैः,गज,गज,"सपत्मी_तत्पुरुषः,12.2","सपत्मी_तत्पुरुषः,12.2",गज-
6,004-005,1,12.2,आस्थितैः,--,आस्थित{पुं;3;बहु(आङ्_ष्था1;क्त;भ्वादिः)}/आस्थित{नपुं;3;बहु},आस्थित{पुं;3;बहु(आङ्_ष्था1;क्त;भ्वादिः)},"विशेषणम्,13.2","विशेषणम्,18.2#विशेषणम्,16.2#विशेषणम्,13.2#सुप्_समुच्चितः,14.1#कर्ता,18.2#कर्ता,16.1#करणम्,22.1#करणम्,16.1#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#विशेषणम्,19.1#विशेषणम्,14.1",रहने_वालों_से
6,004-005,1,13.1,महा-,महा-मात्रैः,महत्,महत्,"कर्मधारयः,13.2","कर्मधारयः,13.2",महा-
6,004-005,1,13.2,मात्रैः,--,मात्र{पुं;3;बहु}/मात्र{नपुं;3;बहु},मात्र{पुं;3;बहु},"करणम्,17.1","विशेषणम्,18.2#विशेषणम्,16.2#सुप्_समुच्चितः,14.1#कर्ता,18.2#कर्ता,16.1#करणम्,22.1#करणम्,17.1#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1#विशेषणम्,19.1#विशेषणम्,14.1",मात्रों_से
6,004-005,1,14.1,शूरैः,शूरैः,शूर{पुं;3;बहु},शूर{पुं;3;बहु},"विशेषणम्,13.2","विशेषणम्,19.1#विशेषणम्,18.2#विशेषणम्,13.2#कर्ता,18.2#कर्ता,16.1#करणम्,22.1#करणम्,16.1#हेतुः,22.1#हेतुः,21.3#हेतुः,18.2#हेतुः,17.1#हेतुः,16.1",शूरों_से
6,004-005,1,15.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,13.2","सुप्_समुच्चय_द्योतकः,14.1#सम्बन्धः,14.1#समुच्चय_द्योतकः,13.2",और
