chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,191,1,1.1,सः,स,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्ता,6.1#कर्म,4.1",उस
1,191,1,2.1,तैः,तैः,तद्{सर्वनाम;नपुं;3;बहु}/तद्{सर्वनाम;पुं;3;बहु},तद्{सर्वनाम;नपुं;3;बहु},"कर्ता,3.1","विशेषणम्,5.2#कर्ता,4.1#कर्ता,3.1#करणम्,6.1#करणम्,4.1#हेतुः,8.1#हेतुः,6.1#हेतुः,4.1#हेतुः,3.1",उनसे
1,191,1,3.1,सम्पूजितः,सम्पूजितः,सम्_पूज्1{क्त;चुरादिःसम्_पूजित;पुं;1;एक},सम्_पूज्1{क्त;चुरादिःसम्_पूजित;पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1#विशेषणम्,4.1#कर्ता,6.1#कर्म,4.1",सत्कार_किया_हुआ
1,191,1,4.1,पूज्यः,पूज्यः,पूज्य{पुं;1;एक(पूज्1{यत्;चुरादिः)},पूज्य{पुं;1;एक(पूज्1{यत्;चुरादिः)},"विशेषणम्,10.1","विशेषणम्,10.1#कर्ता,6.1",पूज्य
1,191,1,5.1,प्रतिपन्न-,प्रतिपन्न-प्रयोजनैः,-,-,"बहुव्रीहिः,5.2","बहुव्रीहिः,5.2",-
1,191,1,5.2,प्रयोजनैः,प्रयोजनैः,प्रयोजन{पुं;3;बहु}/प्रयोजन{नपुं;3;बहु},प्रयोजन{पुं;3;बहु},"विशेषणम्,2.1","विशेषणम्,2.1",प्रयोजनों_से
1,191,1,6.1,जगाम,जगाम,गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/गम्1<उपसर्ग:ध्>{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,गया
1,191,1,7.1,आकाशम्,आकाशम्,आकाश{पुं;2;एक}/आकाश{नपुं;2;एक}/आकाश{नपुं;1;एक},आकाश{पुं;2;एक},"कर्म,8.1","कर्म,8.1",आकाश
1,191,1,8.1,आविश्य,आविश्य,आङ्_विश्1{अव्य;ल्यप्;तुदादिः},आङ्_विश्1{अव्य;ल्यप्;तुदादिः},"पूर्वकालः,6.1","पूर्वकालः,6.1",काबू_पा_कर
1,191,1,9.1,पन्नग-,पन्नग-अशनवत्,-,-,"उपपद_तत्पुरुषः,9.2","उपपद_तत्पुरुषः,9.2",पन्नगाशनवत्
1,191,1,9.2,अशनवत्,अशनवत्,{अश्9;मतुप्;नपु;1;एक},{अश्9;मतुप्;नपु;1;एक},"उपमानम्,10.1","उपमानम्,10.1",-
1,191,1,10.1,कपिः,कपिः,कपि{पुं;1;एक}/कपि{स्त्री;1;एक},कपि{पुं;1;एक},"कर्ता,6.1","कर्ता,6.1",बंदर
