chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4,004-005.1,1,1.1,प्रविष्टः,प्रविष्टः,प्रविष्ट{पुं;1;एक(प्र_विश्1;क्त;तुदादिः)},प्रविष्ट{पुं;1;एक(प्र_विश्1;क्त;तुदादिः)},"विशेषणम्,16.1","विशेषणम्,16.1#विशेषणम्,4.2#विशेषणम्,2.2",अन्दर_गया_हुआ
4,004-005.1,1,2.1,सत्त्व-,सत्त्व-सम्पन्नः,सद्{त्व}/सत्त्व,सद्{त्व},"तृतीया_तत्पुरुषः,2.2","तृतीया_तत्पुरुषः,2.2",सत्त्व-
4,004-005.1,1,2.2,सम्पन्नः,--,सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)},सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)},"विशेषणम्,16.1","विशेषणम्,16.1#विशेषणम्,4.2",सम्पन्न
4,004-005.1,1,3.1,निशायाम्,निशायाम्,निशा{स्त्री;7;एक},निशा{स्त्री;7;एक},"कालाधिकरणम्,1.1","अधिकरणम्,7.1#कालाधिकरणम्,1.1",रात_में
4,004-005.1,1,4.1,मारुत-,मारुत-आत्मजः,मारुत,मारुत,"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",मारुत-
4,004-005.1,1,4.2,आत्मजः,--,आत्मज{पुं;1;एक},आत्मज{पुं;1;एक},"विशेषणम्,16.1","विशेषणम्,16.1",पुत्र
4,004-005.1,1,5.1,सः,सः,तद्{सर्वनाम;पु;1;एक},तद्{सर्वनाम;पु;1;एक},"विशेषणम्,16.1","विशेषणम्,16.1",-
4,004-005.1,1,6.1,महा-,महा-पथम्,महत्,महत्,"कर्मधारयः,6.2","कर्मधारयः,6.2",महा-
4,004-005.1,1,6.2,पथम्,--,पथ{पुं;2;एक}/पथ{नपुं;1;एक}/पथ{नपुं;2;एक},पथ{पुं;2;एक},"कर्म,7.1","विशेषणम्,8.3#कर्म,7.1",पथ
4,004-005.1,1,7.1,आस्थाय,आस्थाय,आङ्_ष्था1{अव्य;ल्यप्;भ्वादिः},आङ्_ष्था1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,15.1","पूर्वकालः,15.1#पूर्वकालः,8.3",स्थित_हो_जा_कर
4,004-005.1,1,8.1,मुक्त-,मुक्त-पुष्प-विराजितम्,मुक्त(मुच्2;क्त;तुदादिः),मुक्त(मुच्2;क्त;तुदादिः),"कर्मधारयः,8.2","कर्मधारयः,8.2",-
4,004-005.1,1,8.2,पुष्प-,--,पुष्प,पुष्प,"तृतीया_तत्पुरुषः,8.3","तृतीया_तत्पुरुषः,8.3",पुष्प-
4,004-005.1,1,8.3,विराजितम्,--,विराजित{पुं;2;एक(वि_राज्1;क्त;भ्वादिः)}/विराजित{नपुं;1;एक(वि_राज्1;क्त;भ्वादिः)}/विराजित{नपुं;2;एक(वि_राज्1;क्त;भ्वादिः)},विराजित{नपुं;2;एक(वि_राज्1;क्त;भ्वादिः)},"विशेषणम्,6.2","कर्ता,15.1#कर्म,14.1#विशेषणम्,6.2",देदीप्यमान
4,004-005.1,1,9.1,ततः,ततः,ततः{अव्य},ततः{अव्य},"सम्बन्धः,1.1","सम्बन्धः,15.1#सम्बन्धः,1.1#कार्य_द्योतकः,15.1",वहाँ_से
4,004-005.1,1,10.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,9.1","सम्बन्धः,9.1",तो
4,004-005.1,1,11.1,ताम्,ताम्,तद्{सर्वनाम;स्त्री;2;एक},तद्{सर्वनाम;स्त्री;2;एक},"विशेषणम्,13.1","विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,12.1",उस
4,004-005.1,1,12.1,पुरीम्,पुरीम्,पुरी{स्त्री;2;एक},पुरी{स्त्री;2;एक},"विशेषणम्,13.1","विशेषणम्,13.1",पुरी_को
4,004-005.1,1,13.1,लङ्काम्,लङ्काम्,लङ्का{स्त्री;2;एक},लङ्का{स्त्री;2;एक},"कर्म,1.1","कर्म,1.1",लङ्का
4,004-005.1,1,14.1,रम्याम्,रम्याम्,रम्या{स्त्री;2;एक(रम्1;यत्;भ्वादिः)},रम्या{स्त्री;2;एक(रम्1;यत्;भ्वादिः)},"विशेषणम्,13.1","विशेषणम्,13.1",मनोहर_को
4,004-005.1,1,15.1,अभिययौ,अभिययौ,अभि_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/अभि_या1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः},अभि_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः},अभिहित_कर्ता,अभिहित_कर्ता,पहुँचा
4,004-005.1,1,16.1,कपिः,कपिः,कपि{पुं;1;एक},कपि{पुं;1;एक},"कर्ता,15.1;कर्ता,7.1","कर्ता,15.1;कर्ता,7.1",बंदर
4,004-005.1,1,17.1,.,.,-,-,-,-,-
