chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,016-017-018-019.1,1,1.1,जाल-,जाल-वात-अयनैः,जाल,जाल,"द्वन्द्वः,1.2","द्वन्द्वः,1.2",जाल-
9,016-017-018-019.1,1,1.2,वात-,--,वात(वा1;क्त;अदादिः),वात(वा1;क्त;अदादिः),"षष्ठी_तत्पुरुषः,1.3","षष्ठी_तत्पुरुषः,1.3",-
9,016-017-018-019.1,1,1.3,अयनैः,--,अयन{नपुं;3;बहु(इ1;ल्युट्;अदादिः)}/अयन{पुं;3;बहु},अयन{नपुं;3;बहु(इ1;ल्युट्;अदादिः)},"समुच्चितः,3.1","समुच्चितः,3.1",मार्गों_से
9,016-017-018-019.1,1,2.1,युक्तम्,युक्तम्,युक्त{पुं;2;एक(युज्1;क्त;दिवादिः)}/युक्त{नपुं;1;एक(युज्1;क्त;दिवादिः)}/युक्त{नपुं;2;एक(युज्1;क्त;दिवादिः)}/युक्त{पुं;2;एक(युज्2;क्त;रुधादिः)}/युक्त{नपुं;1;एक(युज्2;क्त;रुधादिः)}/युक्त{नपुं;2;एक(युज्2;क्त;रुधादिः)},युक्त{पुं;2;एक(युज्1;क्त;दिवादिः)},"विशेषणम्,25.1","विशेषणम्,25.1",युक्त_को
9,016-017-018-019.1,1,3.1,काञ्चनैः,काञ्चनैः,काञ्चन{नपु;3;बहु},काञ्चन{नपु;3;बहु},"करणम्,2.1","करणम्,2.1",-
9,016-017-018-019.1,1,4.1,स्फाटिकैः,स्फाटिकैः,स्फाटिक{पुं;3;बहु}/स्फाटिक{नपुं;3;बहु},स्फाटिक{पुं;3;बहु},"समुच्चितः,3.1","समुच्चितः,3.1",विल्लौर_पत्थर_कों_से
9,016-017-018-019.1,1,5.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"समुच्चय_द्योतकः,3.1","समुच्चय_द्योतकः,3.1",भी
9,016-017-018-019.1,1,6.1,इन्द्रनील-,इन्द्रनील-महानील-मणि-प्रवर-वेदिकम्,इन्द्र,इन्द्र,"द्वन्द्वः,6.3","द्वन्द्वः,6.3",इन्द्र-
9,016-017-018-019.1,1,6.2,महानील-,--,महत्,महत्,"कर्मधारयः,6.4","कर्मधारयः,6.4",महा-
9,016-017-018-019.1,1,6.3,मणि-,--,मणि,मणि,"सप्तमी_तत्पुरुषः,6.4","सप्तमी_तत्पुरुषः,6.4",मणि-
9,016-017-018-019.1,1,6.4,प्रवर-,--,प्रवर,प्रवर,"बहुव्रीहिः,6.5","बहुव्रीहिः,6.5",प्रवर-
9,016-017-018-019.1,1,6.5,वेदिकम्,--,वेदिक{पुं;2;एक}/वेदिक{नपुं;1;एक}/वेदिक{नपुं;2;एक},वेदिक{पुं;2;एक},"विशेषणम्,25.1","विशेषणम्,26.1#विशेषणम्,25.1#विशेषणम्,23.3#विशेषणम्,22.1#कर्म,13.1#विशेषणम्,25.1",वेदिक_को
9,016-017-018-019.1,1,7.1,विद्रुमेण,विद्रुमेण,विद्रुम{पुं;3;एक},विद्रुम{पुं;3;एक},"समुच्चितः,14.1","सुप्_समुच्चितः,19.2#समुच्चितः,14.1#सुप्_समुच्चितः,9.1#सहार्थः,22.1#कर्ता,13.1#करणम्,22.1#करणम्,19.1#हेतुः,27.1#हेतुः,24.1#हेतुः,22.1#हेतुः,19.1#हेतुः,16.1#हेतुः,13.1",मूँगे_से
9,016-017-018-019.1,1,8.1,विचित्रेण,विचित्रेण,विचित्र{पुं;3;एक}/विचित्र{नपुं;3;एक},विचित्र{पुं;3;एक},"विशेषणम्,7.1","विशेषणम्,19.2#विशेषणम्,18.1#विशेषणम्,16.1#विशेषणम्,7.1#सुप्_समुच्चितः,19.2#सुप्_समुच्चितः,16.1#सुप्_समुच्चितः,9.1#सहार्थः,22.1#कर्ता,13.1#करणम्,22.1#करणम्,19.1#हेतुः,27.1#हेतुः,24.1#हेतुः,22.1#हेतुः,19.1#हेतुः,16.1#हेतुः,13.1",विचित्र_से
9,016-017-018-019.1,1,9.1,मणिभिः,मणिभिः,मणि{पुं;3;बहु},मणि{पुं;3;बहु},"समुच्चितः,14.1","सुप्_समुच्चितः,19.2#समुच्चितः,14.1#सहार्थः,22.1#कर्ता,13.1#करणम्,22.1#करणम्,19.1#हेतुः,27.1#हेतुः,24.1#हेतुः,22.1#हेतुः,19.1#हेतुः,16.1#हेतुः,13.1",मणियों_से
9,016-017-018-019.1,1,10.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,14.1","सुप्_समुच्चय_द्योतकः,9.1#सम्बन्धः,9.1#समुच्चय_द्योतकः,14.1",और
9,016-017-018-019.1,1,11.1,महा-,महा-धनैः,महत्,महत्,"कर्मधारयः,11.2","कर्मधारयः,11.2",महा-
9,016-017-018-019.1,1,11.2,धनैः,--,धन{नपुं;3;बहु}/धन{पुं;3;बहु},धन{नपुं;3;बहु},"समुच्चितः,14.1","समुच्चितः,14.1",धन_से
9,016-017-018-019.1,1,12.1,निस्तुलाभिः,निस्तुलाभिः,निस्तुला{स्त्री;3;बहु},निस्तुला{स्त्री;3;बहु},"समुच्चितः,14.1","समुच्चितः,14.1",-
9,016-017-018-019.1,1,13.1,मुक्ताभिः,मुक्ताभिः,मुक्ता{स्त्री;3;बहु}/मुक्ता{स्त्री;3;बहु(मुच्2;क्त;तुदादिः)},मुक्ता{स्त्री;3;बहु},"सहार्थः,14.1","सहार्थः,14.1",मुक्तों_से
9,016-017-018-019.1,1,14.1,तलेन,तलेन,तल{पुं;3;एक}/तल{नपुं;3;एक},तल{पुं;3;एक},"करणम्,15.1","करणम्,15.1",बाहू_से
9,016-017-018-019.1,1,15.1,अभिविराजितम्,अभिविराजितम्,अभिविराजित{पु;2;एक},अभिविराजित{पु;2;एक},"विशेषणम्,25.1","विशेषणम्,25.1",-
9,016-017-018-019.1,1,16.1,चन्दनेन,चन्दनेन,चन्दन{पुं;3;एक}/चन्दन{नपुं;3;एक(चद्2;ल्युट्;भ्वादिः)},चन्दन{पुं;3;एक},"विशेषणम्,21.2","सुप्_समुच्चितः,19.2#सहार्थः,22.1#कर्ता,22.1#कर्ता,19.1#करणम्,22.1#करणम्,19.1#हेतुः,27.1#हेतुः,24.1#हेतुः,22.1#हेतुः,19.1#विशेषणम्,21.2",चन्दन_से
9,016-017-018-019.1,1,17.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,19.2","सुप्_समुच्चय_द्योतकः,16.1#सम्बन्धः,16.1#समुच्चय_द्योतकः,19.2",और
9,016-017-018-019.1,1,18.1,रक्तेन,रक्तेन,रक्त{पुं;3;एक}/रक्त{नपुं;3;एक},रक्त{पुं;3;एक},"विशेषणम्,19.2","विशेषणम्,19.2#सुप्_समुच्चितः,19.2#सुप्_समुच्चितः,16.1#सहार्थः,22.1#कर्ता,22.1#कर्ता,19.1#करणम्,22.1#करणम्,19.1#हेतुः,27.1#हेतुः,24.1#हेतुः,22.1#हेतुः,19.1",लाल_से
9,016-017-018-019.1,1,19.1,तपनीय-,तपनीय-निभेन,तपनीय(तप्1;अनीयर्;भ्वादिः)}/तपनीय(तप्2{अनीयर्;दिवादिः),तपनीय(तप्1;अनीयर्;भ्वादिः),"बहुव्रीहिः,19.2","बहुव्रीहिः,19.2",-
9,016-017-018-019.1,1,19.2,निभेन,--,निभ{पुं;3;एक}/निभ{नपुं;3;एक},निभ{पुं;3;एक},"करणम्,22.1","करणम्,22.1",निभ_से
9,016-017-018-019.1,1,20.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,22.1","सम्बन्धः,22.1",और
9,016-017-018-019.1,1,21.1,सुपुण्य-,सुपुण्य-गन्धिना,सुपुण्य,सुपुण्य,"बहुव्रीहिः,21.2","बहुव्रीहिः,21.2",सुपुण्य-
9,016-017-018-019.1,1,21.2,गन्धिना,--,गन्धिना{पु;3;एक},गन्धिना{पु;3;एक},"समुच्चितः,19.2","समुच्चितः,19.2",-
9,016-017-018-019.1,1,22.1,युक्तम्,युक्तम्,युक्त{पुं;2;एक(युज्1;क्त;दिवादिः)}/युक्त{नपुं;1;एक(युज्1;क्त;दिवादिः)}/युक्त{नपुं;2;एक(युज्1;क्त;दिवादिः)}/युक्त{पुं;2;एक(युज्2;क्त;रुधादिः)}/युक्त{नपुं;1;एक(युज्2;क्त;रुधादिः)}/युक्त{नपुं;2;एक(युज्2;क्त;रुधादिः)},युक्त{पुं;2;एक(युज्1;क्त;दिवादिः)},"विशेषणम्,25.1","विशेषणम्,26.1#विशेषणम्,25.1#विशेषणम्,23.3#कर्म,27.1#कर्ता,27.1#विशेषणम्,25.1",युक्त_को
9,016-017-018-019.1,1,23.1,आदित्य-,आदित्य-तरुण-उपमम्,आदित्य,आदित्य,"कर्मधारयः,23.2","कर्मधारयः,23.2",आदित्य-
9,016-017-018-019.1,1,23.2,तरुण-,--,तरुण,तरुण,"कर्मधारयः,23.3","कर्मधारयः,23.3",तरुण-
9,016-017-018-019.1,1,23.3,उपमम्,--,उपम{पुं;2;एक}/उपम{नपुं;1;एक}/उपम{नपुं;2;एक},उपम{पुं;2;एक},"विशेषणम्,25.1","विशेषणम्,25.1#विशेषणम्,24.1#कर्म,27.1#कर्ता,27.1#विशेषणम्,25.1",उपम_को
