chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,185.2-186.1,1,1.1,ततः,ततः,ततः{अव्य},ततः{अव्य},"सम्बन्धः,6.1","सम्बन्धः,6.1",वहाँ_से
1,185.2-186.1,1,2.1,तस्याः,तस्याः,तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक},तद्{सर्वनाम;स्त्री;6;एक},"षष्ठीसम्बन्धः,5.1","हेतुः5,12.2#कर्ता,12.2#कर्म,12.2#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1",उसका
1,185.2-186.1,1,3.1,नखैः,नखैः,नख{पुं;3;बहु}/नख{नपुं;3;बहु},नख{पुं;3;बहु},"करणम्,6.1","करणम्,6.1",नाखूनों_से
1,185.2-186.1,1,4.1,तीक्ष्णैः,तीक्ष्णैः,तीक्ष्ण{पुं;3;बहु}/तीक्ष्ण{नपुं;3;बहु},तीक्ष्ण{पुं;3;बहु},"विशेषणम्,3.1","विशेषणम्,3.1",तेज_से
1,185.2-186.1,1,5.1,मर्माणि,मर्माणि,मर्मन्{नपुं;1;बहु}/मर्मन्{नपुं;2;बहु}/मर्मन्{नपुं;8;बहु},मर्मन्{नपुं;2;बहु},"कर्म,6.1","कर्म,6.1",मर्म
1,185.2-186.1,1,6.1,उत्कृत्य,उत्कृत्य,{उत्_कृ_ल्यप्(अव्य)},{उत्_कृ_ल्यप्(अव्य)},"पूर्वकालः,8.1","पूर्वकालः,8.1",-
1,185.2-186.1,1,7.1,वानरः,वानरः,वानर{पुं;1;एक},वानर{पुं;1;एक},"कर्ता,8.1;कर्ता,6.1","कर्ता,8.1;कर्ता,6.1",बन्दर
1,185.2-186.1,1,8.1,उत्पपात,उत्पपात,उत्_पत्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},उत्_पत्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,-
1,185.2-186.1,1,9.1,अथ,अथ,अथ{अव्य},अथ{अव्य},"सम्बन्धः,8.1","सम्बन्धः,8.1",ऐसा
1,185.2-186.1,1,10.1,वेगेन,वेगेन,वेग{पुं;3;एक},वेग{पुं;3;एक},"करणम्,8.1","करणम्,8.1",वेग_से
1,185.2-186.1,1,11.1,मनः-,मनः-सम्पात-विक्रमः,-,-,"कर्मधारयः,11.2","कर्मधारयः,11.2",मन
1,185.2-186.1,1,11.2,सम्पात-,सम्पात-विक्रमः,सम्पात,सम्पात,"कर्मधारयः,11.3","कर्मधारयः,11.3",सम्पात-
1,185.2-186.1,1,11.3,विक्रमः,--,विक्रम{पुं;1;एक}/विक्रम{पुं;1;एक(वि_क्रम्1;घञ्;भ्वादिः)},विक्रम{पुं;1;एक},"विशेषणम्,7.1","विशेषणम्,7.1",विक्रम
