chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,044-045,1,1.1,व्यावृत्त-,व्यावृत्त-कच-पीनस्रक्-प्रकीर्ण-वर-भूषणाः,व्यावृत्त(वि_आङ्_वृत्1;क्त;भ्वादिः),व्यावृत्त(वि_आङ्_वृत्1;क्त;भ्वादिः),"बहुव्रीहिः,1.3","बहुव्रीहिः,1.3",-
9,044-045,1,1.2,कच-,--,कच,कच,"द्वन्द्वः,1.3","द्वन्द्वः,1.3",कच-
9,044-045,1,1.3,पीनस्रक्-,--,-पीनस्रक्,-पीनस्रक्,"बहुव्रीहिः,1.6","बहुव्रीहिः,1.6",पीनस्रक्-
9,044-045,1,1.4,प्रकीर्ण-,--,प्रकीर्ण,प्रकीर्ण,"कर्मधारयः,1.5","कर्मधारयः,1.5",प्रकीर्ण-
9,044-045,1,1.5,वर-,--,वर,वर,"बहुव्रीहिः,1.6","बहुव्रीहिः,1.6",वर-
9,044-045,1,1.6,भूषणाः,--,भूषण{पुं;8;बहु}/भूषण{पुं;1;बहु}/भूषणा{स्त्री;8;बहु}/भूषणा{स्त्री;1;बहु}/भूषणा{स्त्री;2;बहु},भूषणा{स्त्री;1;बहु},"विशेषणम्,12.2","विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,7.2#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,4.2#सुप्_समुच्चितः,9.2#प्रयोज्यकर्ता,3.2#कर्म,3.2#कर्म,2.1#विशेषणम्,3.3",भूषणों_को
9,044-045,1,2.1,पान-,पान-व्यायाम-कालेषु,पान(पा1;ल्युट्;भ्वादिः)}/पान(पा2{ल्युट्;अदादिः),पान(पा1;ल्युट्;भ्वादिः),"द्वन्द्वः,2.2","द्वन्द्वः,2.2",-
9,044-045,1,2.2,व्यायाम-,--,व्यायाम,व्यायाम,"षष्ठी_तत्पुरुषः,2.3","षष्ठी_तत्पुरुषः,2.3",व्यायाम-
9,044-045,1,2.3,कालेषु,--,काल{पुं;7;बहु}/काल{नपुं;7;बहु},काल{पुं;7;बहु},"कालाधिकरणम्,1.1","कालाधिकरणम्,1.1",समय_में
9,044-045,1,3.1,निद्रा-,निद्रा-उपहत-चेतसः,निद्रा,निद्रा,"तृतीया_तत्पुरुषः,3.2","तृतीया_तत्पुरुषः,3.2",निद्रा-
9,044-045,1,3.2,उपहत-,--,उपहत(उप_हन्1;क्त;अदादिः),उपहत(उप_हन्1;क्त;अदादिः),"बहुव्रीहिः,3.3","बहुव्रीहिः,3.3",-
9,044-045,1,3.3,चेतसः,--,चेतस्{पुं;8;बहु}/चेतस्{पुं;1;बहु}/चेतस्{पुं;2;बहु}/चेतस्{पुं;5;एक}/चेतस्{पुं;6;एक}/चेतस्{स्त्री;1;बहु},चेतस्{स्त्री;1;बहु},"विशेषणम्,12.2","षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,2.3#हेतुः5,13.1#हेतुः5,9.1#हेतुः5,7.1#हेतुः5,4.1#अपादानम्,9.1#सुप्_समुच्चितः,9.2#कर्म,9.1#विशेषणम्,12.2#विशेषणम्,7.2#विशेषणम्,4.2",चेतस्
9,044-045,1,4.1,व्यावृत्त-,व्यावृत्त-तिलकाः,व्यावृत्त(वि_आङ्_वृत्1;क्त;भ्वादिः),व्यावृत्त(वि_आङ्_वृत्1;क्त;भ्वादिः),"बहुव्रीहिः,4.2","बहुव्रीहिः,4.2",-
9,044-045,1,4.2,तिलकाः,--,तिलक{पुं;1;बहु}/तिलक{पुं;8;बहु}/तिलका{स्त्री;8;बहु}/तिलका{स्त्री;1;बहु}/तिलका{स्त्री;2;बहु},तिलक{पुं;1;बहु},"विशेषणम्,12.2","विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,7.2#विशेषणम्,6.1#विशेषणम्,5.1#सुप्_समुच्चितः,9.2#कर्म,9.1",तिलक
9,044-045,1,5.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,4.2","विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,4.2#विशेषणम्,6.1#वीप्सा,6.1#सुप्_समुच्चितः,9.2#कर्म,9.1",कोई
9,044-045,1,6.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,7.2","विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,7.2#सुप्_समुच्चितः,9.2#कर्म,9.1#कर्ता,13.1",कोई
9,044-045,1,7.1,उद्भ्रान्त-,उद्भ्रान्त-नूपुराः,उद्भ्रान्त(उत्_भ्रम्1;क्त;भ्वादिः),उद्भ्रान्त(उत्_भ्रम्1;क्त;भ्वादिः),"बहुव्रीहिः,7.2","बहुव्रीहिः,7.2",-
9,044-045,1,7.2,नूपुराः,--,नूपुर{पुं;8;बहु}/नूपुर{पुं;1;बहु}/नूपुरा{स्त्री;8;बहु}/नूपुरा{स्त्री;1;बहु}/नूपुरा{स्त्री;2;बहु},नूपुरा{स्त्री;1;बहु},"विशेषणम्,12.2","विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,9.2#सुप्_समुच्चितः,9.2#कर्म,9.1#कर्ता,13.1",नूपुरों_को
9,044-045,1,8.1,पार्श्वे,पार्श्वे,पार्श्व{पुं;7;एक}/पार्श्व{नपुं;7;एक},पार्श्व{पुं;7;एक},"देशाधिकरणम्,9.2","देशाधिकरणम्,9.2",पास_में
9,044-045,1,9.1,गलित-,गलित-हाराः,गलित(गल्1;क्त;भ्वादिः),गलित(गल्1;क्त;भ्वादिः),"बहुव्रीहिः,9.2","बहुव्रीहिः,9.2",-
9,044-045,1,9.2,हाराः,--,हार{पुं;1;बहु}/हार{पुं;8;बहु}/हारा{स्त्री;8;बहु}/हारा{स्त्री;1;बहु}/हारा{स्त्री;2;बहु},हारा{स्त्री;1;बहु},"विशेषणम्,12.2","विशेषणम्,12.2",हारा
9,044-045,1,10.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,13.1","सम्बन्धः,13.1",और
9,044-045,1,11.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,12.2","विशेषणम्,12.2",किन्होंने
9,044-045,1,12.1,परम-,परम-योषितः,परम,परम,"कर्मधारयः,12.2","कर्मधारयः,12.2",परम-
9,044-045,1,12.2,योषितः,--,योषित्{स्त्री;1;बहु}/योषित्{स्त्री;2;बहु}/योषित्{स्त्री;5;एक}/योषित्{स्त्री;6;एक}/योषित्{स्त्री;8;बहु}/योषित{पुं;1;एक},योषित्{स्त्री;1;बहु},"कर्ता,13.1","कर्ता,13.1",स्त्री_से
9,044-045,1,13.1,विरेजुः,विरेजुः,वि_राज्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः},वि_राज्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,वि_राज्1या
