chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,104.2_105.1,1,1.1,दुष्करम्,दुष्करम्,दुष्कर{पुं;2;एक}/दुष्कर{नपुं;2;एक}/दुष्कर{नपुं;1;एक}/दुष्कर{अव्य},दुष्कर{अव्य},"विशेषणम्,3.1","विशेषणम्,10.1#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्म,8.1#कर्म,2.1",दुष्कर
1,104.2_105.1,1,2.1,कृतवान्,कृतवान्,कृतवत्{पुं;1;एक(कृ3{क्तवतु;तनादिः)},कृतवत्{पुं;1;एक(कृ3{क्तवतु;तनादिः)},-,"विशेषणम्,4.1",किया
1,104.2_105.1,1,3.1,कर्म,कर्म,कर्मन्{नपुं;2;एक}/कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;8;एक},कर्मन्{नपुं;2;एक},"कर्म,2.1","विशेषणम्,11.1#विशेषणम्,6.2#विशेषणम्,10.1#विशेषणम्,5.1#विशेषणम्,4.1#कर्म,2.1",कर्म
1,104.2_105.1,1,4.1,त्वम्,त्वम्,युष्मद्{सर्वनाम;1;एक},युष्मद्{सर्वनाम;1;एक},"कर्ता,2.1","कर्ता,2.1",तुम
1,104.2_105.1,1,5.1,इदम्,इदम्,इदम्{सर्वनाम;नपुं;2;एक}/इदम्{सर्वनाम;नपुं;1;एक}/इदम्{अव्य},इदम्{सर्वनाम;नपुं;2;एक},"विशेषणम्,3.1","विशेषणम्,3.1#प्रयोज्यकर्ता,12.1#कर्म,12.1#कर्म,8.1",इस
1,104.2_105.1,1,6.1,वानर-,वानर-,वानर-,वानर-,"सप्तमी_तत्पुरुषः,6.2","सप्तमी_तत्पुरुषः,6.2",वानर-
1,104.2_105.1,1,6.2,उत्तम,उत्तम,उत्तम{पुं;8;एक}/उत्तम{नपुं;8;एक},उत्तम{पुं;8;एक},"सम्बोध्यः,12.1","विशेषणम्,11.1#सम्बोध्यः,12.1",अच्छा
1,104.2_105.1,1,7.1,निपत्य,निपत्य,नि_पत्1{अव्य;ल्यप्;भ्वादिः},नि_पत्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,11.1","पूर्वकालः,12.1#पूर्वकालः,11.1",नि_पत्1_कर
1,104.2_105.1,1,8.1,मम,मम,अस्मद्{सर्वनाम;6;एक}/मा1{कर्तरि{लिट्;म;बहु;परस्मैपदी;अदादिः}/},अस्मद्{सर्वनाम;6;एक},"षष्ठीसम्बन्धः,9.1","प्रयोजनम्1,10.1#कर्ता,11.1#कर्म,11.1#षष्ठीसम्बन्धः,9.1",मेरे
1,104.2_105.1,1,9.1,शृङ्गेषु,शृङ्गेषु,शृङ्ग{नपुं;7;बहु},शृङ्ग{नपुं;7;बहु},"अधिकरणम्,11.1","अधिकरणम्,11.1",सींगों_में
1,104.2_105.1,1,10.1,सुखम्,सुखम्,सुख{पुं;2;एक}/सुख{नपुं;2;एक}/सुख{नपुं;1;एक},सुख{नपुं;2;एक},"सम्बन्धः,11.1","प्रयोज्यकर्ता,12.1#कर्म,12.1#सम्बन्धः,11.1",सुख
1,104.2_105.1,1,11.1,विश्रम्य,विश्रम्य,वि_श्रम्1{अव्य;ल्यप्;दिवादिः}/वि_श्रम्1{यत्{दिवादिःवि_श्रम्य;नपुं;8;एक}/वि_श्रम्1{यत्{दिवादिःवि_श्रम्य;पुं;8;एक},वि_श्रम्1{अव्य;ल्यप्;दिवादिः},"पूर्वकालः,12.1","पूर्वकालः,12.1",रुक_कर
1,104.2_105.1,1,12.1,गम्यताम्,गम्यताम्,गम्1{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}/गम्1<उपसर्ग:ध्>{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः}/गम्यता{स्त्री;2;एक},गम्1{णिजन्त;कर्मणि;लोट्;प्र;एक;आत्मनेपदी;भ्वादिः},अभिहित_कर्म,-,भेजे
