chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
35,86,1,1.1,सा,सा,तद्{सर्वनाम;स्त्री;1;एक},तद्{सर्वनाम;स्त्री;1;एक},"कर्ता,5.1","कर्ता,5.1#कर्म,5.1",वह
35,86,1,2.1,हनूमन्तम्,हनूमन्तम्,हनूमत्{पुं;2;एक},हनूमत्{पुं;2;एक},"कर्मसमानाधिकरणम्,5.1","कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,3.1#कर्म,5.1#कर्मसमानाधिकरणम्,5.1",हनुमान्_को
35,86,1,3.1,कपिम्,कपिम्,कपि{पुं;2;एक},कपि{पुं;2;एक},"कर्म,5.1","कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,2.1#कर्म,5.1",बंदर_को
35,86,1,4.1,व्यक्तम्,व्यक्तम्,व्यक्त{पुं;2;एक}/व्यक्त{नपुं;1;एक}/व्यक्त{नपुं;2;एक},व्यक्त{पुं;2;एक},"विशेषणम्,3.1","कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,2.1#कर्म,5.1#कर्ता,5.1#विशेषणम्,3.1",प्रदर्शित_को
35,86,1,5.1,मन्यते,मन्यते,मन्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}/मन्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः},मन्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः},-,"वाक्यकर्म,14.1",जाना_जाता_है
35,86,1,6.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,5.1","प्रतिषेधः,14.1;प्रतिषेधः,5.1",नहीं
35,86,1,7.1,अन्यथा,अन्यथा,अन्यथा{अव्य},अन्यथा{अव्य},"क्रियाविशेषणम्,5.1","क्रियाविशेषणम्,5.1",अन्यथा
35,86,1,8.1,इति,इति,इति{अव्य},इति{अव्य},"सम्बन्धः,3.1","वाक्यकर्म_द्योतकः,5.1#सम्बन्धः,3.1",ऐसा
35,86,1,9.1,अथ,अथ,अथ{अव्य},अथ{अव्य},"सम्बन्धः,14.1","विरोध_द्योतकः,14.1#सम्बन्धः,14.1",ऐसा
35,86,1,10.1,हनूमान्,हनूमान्,हनूमत्{पुं;1;एक},हनूमत्{पुं;1;एक},"कर्ता,14.1","कर्ता,14.1#कर्ता,5.1#कर्म,5.1",हनुमान्
35,86,1,11.1,ताम्,ताम्,तद्{सर्वनाम;स्त्री;2;एक},तद्{सर्वनाम;स्त्री;2;एक},"गौणकर्म,14.1","विशेषणम्,13.2#मुख्यकर्म,14.1#कर्म,5.1#गौणकर्म,14.1",उसको
35,86,1,12.1,उत्तरम्,उत्तरम्,उत्तर{पुं;2;एक}/उत्तर{नपुं;1;एक}/उत्तर{नपुं;2;एक}/उत्तर{सर्वनाम;पुं;2;एक}/उत्तर{सर्वनाम;नपुं;1;एक}/उत्तर{सर्वनाम;नपुं;2;एक},उत्तर{पुं;2;एक},"मुख्यकर्म,14.1","देशाधिकरणम्_उप,14.1#विशेषणम्,4.1#मुख्यकर्म,14.1#कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,2.1#कर्म,5.1#कर्ता,14.1#कर्ता,5.1#विशेषणम्,3.1#विशेषणम्,2.1#गौणकर्म,14.1",उत्तर_को
35,86,1,13.1,प्रिय-,प्रिय-दर्शनाम्,प्रिय,प्रिय,"बहुव्रीहिः,13.2","समासः,13.2;बहुव्रीहिः,13.2",प्रिय-
35,86,1,13.2,दर्शनाम्,--,दर्शना{स्त्री;2;एक},दर्शना{स्त्री;2;एक},"विशेषणम्,11.1","विशेषणम्,11.1#मुख्यकर्म,14.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,2.1#गौणकर्म,14.1",दर्शने_को
35,86,1,14.1,उवाच,उवाच,वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः},वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः},-,"विरोधकः,5.1",बोला
35,86,1,15.1,.,.,-,-,-,-,-
