chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
11,034.2-035-036,1,1.1,श्याम-,श्याम-अवदाताः,श्याम,श्याम,"कर्मधारयः,1.2","कर्मधारयः,1.2",श्याम-
11,034.2-035-036,1,1.2,अवदाताः,--,अवदात{पुं;1;बहु}/अवदात{पुं;8;बहु}/अवदाता{स्त्री;8;बहु}/अवदाता{स्त्री;1;बहु}/अवदाता{स्त्री;2;बहु},अवदात{पुं;1;बहु},"विशेषणम्,3.1","विशेषणम्,9.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,4.1#विशेषणम्,3.1#भ्कर्म,17.1",श्वेत_या_पीला_रंग
11,034.2-035-036,1,2.1,तत्र,तत्र,तत्र{अव्य},तत्र{अव्य},"सम्बन्धः,10.2","देशाधिकरणम्,32.1#देशाधिकरणम्,28.1#देशाधिकरणम्,19.1#देशाधिकरणम्,17.1#देशाधिकरणम्,14.1#सम्बन्धः,10.2",वहाँ
11,034.2-035-036,1,3.1,अन्याः,अन्याः,अन्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;अदादिः}/अन्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;अदादिः}/अन्या{स्त्री;1;बहु}/अन्या{स्त्री;2;बहु}/अन्या{सर्वनाम;स्त्री;1;बहु}/अन्या{सर्वनाम;स्त्री;2;बहु},अन्या{स्त्री;1;बहु},"समुच्चितः,36.1","विशेषणम्,9.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,4.1#भ्कर्म,17.1#वाक्यकर्म,32.1#वाक्यकर्म,28.1#समुच्चितः,36.1",जिओ
11,034.2-035-036,1,4.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,6.2","विशेषणम्,9.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#भ्कर्म,17.1",कोई
11,034.2-035-036,1,5.1,कृष्णाः,कृष्णाः,कृष्ण{पुं;1;बहु}/कृष्णा{स्त्री;1;बहु}/कृष्णा{स्त्री;2;बहु}/कृष्ण{पुं;8;बहु}/कृष्णा{स्त्री;8;बहु},कृष्णा{स्त्री;1;बहु},"विशेषणम्,6.2","विशेषणम्,9.1#विशेषणम्,6.2#भ्कर्म,17.1",कृष्ण
11,034.2-035-036,1,6.1,वर-,वर-अङ्गनाः,वर,वर,"कर्मधारयः,6.2","कर्मधारयः,6.2",वर-
11,034.2-035-036,1,6.2,अङ्गनाः,--,अङ्गना{स्त्री;1;बहु}/अङ्गना{स्त्री;2;बहु}/अङ्गना{स्त्री;8;बहु}/अङ्गन{पुं;8;बहु}/अङ्गन{पुं;1;बहु},अङ्गना{स्त्री;1;बहु},"समुच्चितः,3.1","समुच्चितः,3.1",अङ्गने
11,034.2-035-036,1,7.1,काश्चित्,काश्चित्,किञ्चित्{सर्वनाम;स्त्री;1;बहु}/किञ्चित्{सर्वनाम;स्त्री;2;बहु},किञ्चित्{सर्वनाम;स्त्री;1;बहु},"विशेषणम्,8.3","विशेषणम्,8.3",कोई
11,034.2-035-036,1,8.1,काञ्चन-,काञ्चन-वर्ण-अङ्गयः,काञ्चन,काञ्चन,"षष्ठी_तत्पुरुषः,8.2","षष्ठी_तत्पुरुषः,8.2",काञ्चन-
11,034.2-035-036,1,8.2,वर्ण-,--,वर्ण,वर्ण,"बहुव्रीहिः,8.3","बहुव्रीहिः,8.3",वर्ण-
11,034.2-035-036,1,8.3,अङ्ग्यः,--,अङ्गी{स्त्री;1;बहु},अङ्गी{स्त्री;1;बहु},"विशेषणम्,3.1","विशेषणम्,3.1",-
11,034.2-035-036,1,9.1,प्रमदाः,प्रमदाः,प्रमद{पुं;1;बहु}/प्रमदा{स्त्री;1;बहु}/प्रमदा{स्त्री;2;बहु}/प्रमद{पुं;8;बहु}/प्रमदा{स्त्री;8;बहु},प्रमद{पुं;1;बहु},"समुच्चितः,3.1","समुच्चितः,3.1",लापरवाह
11,034.2-035-036,1,10.1,राक्षस-,राक्षस-आलये,राक्षस,राक्षस,"षष्ठी_तत्पुरुषः,10.2","षष्ठी_तत्पुरुषः,10.2",राक्षस-
11,034.2-035-036,1,10.2,आलये,--,आलि{पुं;4;एक}/आलय{पुं;7;एक}/आलय{नपुं;8;द्वि}/आलय{नपुं;1;द्वि}/आलय{नपुं;2;द्वि}/आलय{नपुं;7;एक}/आलया{स्त्री;8;एक}/आलया{स्त्री;8;द्वि}/आलया{स्त्री;1;द्वि}/आलया{स्त्री;2;द्वि},आलय{पुं;7;एक},"देशाधिकरणम्,19.1","देशाधिकरणम्,19.1",मधुमक्की_को
11,034.2-035-036,1,11.1,तासाम्,तासाम्,तद्{सर्वनाम;स्त्री;6;बहु},तद्{सर्वनाम;स्त्री;6;बहु},"षष्ठीसम्बन्धः,18.1","षष्ठीसम्बन्धः,18.1",उनका
11,034.2-035-036,1,12.1,निद्रावशत्वात्,निद्रावशत्वात्,निद्रावशत्व{त्व;पु;5;एक},निद्रावशत्व{त्व;पु;5;एक},"हेतुः5,15.1","हेतुः5,15.1",-
11,034.2-035-036,1,13.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1","समुच्चय_द्योतकः,3.1",और
