chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
11,044-045,1,1.1,यस्य,यस्य,यद्{सर्वनाम;पुं;6;एक}/यद्{सर्वनाम;नपुं;6;एक}/यस्1{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः},यद्{सर्वनाम;पुं;6;एक},"विशेषणम्,2.1","विशेषणम्,2.1#नित्य_सम्बन्धः1,14.1#नित्य_सम्बन्धः1,6.1#कर्ता,9.1#कर्म,9.1#षष्ठीसम्बन्धः,26.1#षष्ठीसम्बन्धः,21.2#षष्ठीसम्बन्धः,19.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,4.1",जिसका
11,044-045,1,2.1,सत्त्वस्य,सत्त्वस्य,सत्त्व{पुं;6;एक}/सत्त्व{नपुं;6;एक}/सद्{त्व;नपुं;6;एक},सत्त्व{पुं;6;एक},"षष्ठीसम्बन्धः,4.1","कर्ता,9.1#कर्म,9.1#षष्ठीसम्बन्धः,26.1#षष्ठीसम्बन्धः,21.2#षष्ठीसम्बन्धः,19.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,4.1",सत्त्व_का
11,044-045,1,3.1,या,या,यद्{सर्वनाम;स्त्री;1;एक},यद्{सर्वनाम;स्त्री;1;एक},"विशेषणम्,4.1;नित्यसम्बन्धः,5.1","विशेषणम्,4.1;नित्यसम्बन्धः,5.1",जो
11,044-045,1,4.1,योनिः,योनिः,योनि{स्त्री;1;एक},योनि{स्त्री;1;एक},-,-,योनि
11,044-045,1,5.1,तस्याम्,तस्याम्,तद्{सर्वनाम;स्त्री;7;एक},तद्{सर्वनाम;स्त्री;7;एक},"अधिकरणम्,7.1","अधिकरणम्,23.1#अधिकरणम्,16.1#अधिकरणम्,11.1#अधिकरणम्,7.1",उसमें
11,044-045,1,6.1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;2;एक},"कर्म,7.1","कर्म,7.1",वह
11,044-045,1,7.1,परिमार्गते,परिमार्गते,परि_मार्ग1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},परि_मार्ग1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,-
11,044-045,1,8.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,9.1","प्रतिषेधः,9.1",नहीं
11,044-045,1,9.1,शक्यम्,शक्यम्,शक्य{पुं;2;एक(शक्3;यत्;स्वादिः)}/शक्य{नपुं;1;एक(शक्3;यत्;स्वादिः)}/शक्य{नपुं;2;एक(शक्3;यत्;स्वादिः)},शक्य{नपुं;1;एक(शक्3;यत्;स्वादिः)},-,-,शक्य_को
11,044-045,1,10.1,प्रमदा,प्रमदा,प्रमद{पुं;1;बहु}/प्रमदा{स्त्री;1;बहु}/प्रमदा{स्त्री;2;बहु}/प्रमद{पुं;8;बहु}/प्रमदा{स्त्री;8;बहु},प्रमदा{स्त्री;1;एक},"कर्म,13.1","कर्म,13.1",लापरवाह
