chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,141_142,1,1.1,एवम्,एवम्,एवम्{अव्य},एवम्{अव्य},"सम्बन्धः,2.1","क्रियाविशेषणम्,22.1#क्रियाविशेषणम्,13.1#गौणकर्म,2.1#सम्बन्धः,2.1",ऐसा
1,141_142,1,2.1,उक्ता,उक्ता,उक्ता{स्त्री;1;एक(वच्1;क्त;अदादिः)},उक्ता{स्त्री;1;एक(वच्1;क्त;अदादिः)},"समुच्चितः,7.1","विशेषणम्,9.1#विशेषणम्,5.1#विशेषणम्,4.1#सुप्_समुच्चितः,15.1#समुच्चितः,7.1",बोली_हुई
1,141_142,1,3.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,2.1","सम्बन्धः,2.1",तो
1,141_142,1,4.1,सा,सा,तद्{सर्वनाम;स्त्री;1;एक},तद्{सर्वनाम;स्त्री;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1#विशेषणम्,5.1#सुप्_समुच्चितः,15.1#सुप्_समुच्चितः,13.1",वह
1,141_142,1,5.1,देवी,देवी,देवी{स्त्री;1;एक},देवी{स्त्री;1;एक},"विशेषणम्,9.1","सुप्_समुच्चितः,15.1#सुप्_समुच्चितः,13.1#कर्मसमानाधिकरणम्,4.1#विशेषणम्,9.1",देवी
1,141_142,1,6.1,दैवतैः,दैवतैः,दैवत{नपुं;3;बहु},दैवत{नपुं;3;बहु},"कर्ता,7.1","कर्ता,7.1#करणम्,22.1#हेतुः,22.1#हेतुः,20.1#हेतुः,13.1#हेतुः,10.1",दैवतों_से
1,141_142,1,7.1,अभिसत्कृता,अभिसत्कृता,{अभि_सत्_कृ;क्त(स्त्री;1;एक)},{अभि_सत्_कृ;क्त(स्त्री;1;एक)},"विशेषणम्,9.1","विशेषणम्,9.1",-
1,141_142,1,8.1,समुद्र-,समुद्र-मध्ये,समुद्र,समुद्र,"षष्ठी_तत्पुरुषः,8.2","षष्ठी_तत्पुरुषः,8.2",समुद्र-
1,141_142,1,8.2,मध्ये,--,मध्य{पुं;7;एक},मध्य{पुं;7;एक},"देशाधिकरणम्,10.1","अधिकरणम्,22.1#अधिकरणम्,20.1#अधिकरणम्,13.1#अधिकरणम्,10.1#देशाधिकरणम्,10.1",मध्य_में
1,141_142,1,9.1,सुरसा,सुरसा,सुरसा{स्त्री;1;एक},सुरसा{स्त्री;1;एक},"कर्ता,24.1","सुप्_समुच्चितः,15.1#सुप्_समुच्चितः,13.1#कर्मसमानाधिकरणम्,5.1#कर्मसमानाधिकरणम्,4.1#कर्ता,24.1",सुरसा
1,141_142,1,10.1,बिभ्रती,बिभ्रती,बिभ्रत्{नपुं;1;द्वि(भृ2;शतृ_लट्;जुहोत्यादिः)}/बिभ्रत्{नपुं;2;द्वि(भृ2;शतृ_लट्;जुहोत्यादिः)},बिभ्रत्{नपुं;1;द्वि(भृ2;शतृ_लट्;जुहोत्यादिः)},"वर्तमानसमानकालः,24.1","सुप्_समुच्चितः,15.1#कर्म,22.1#वर्तमानसमानकालः,24.1",पीले
1,141_142,1,11.1,राक्षसं,राक्षसं,राक्षस{नपुं;2;एक},राक्षस{नपुं;2;एक},"विशेषणम्,12.1","सुप्_समुच्चितः,15.1#सुप्_समुच्चितः,13.1#कर्म,22.1#विशेषणम्,12.1",राक्षस_को
1,141_142,1,12.1,वपुः,वपुः,वपुस्{नपुं;1;एक}/वपुस्{नपुं;2;एक}/वपुस्{नपुं;8;एक},वपुस्{नपुं;1;एक},"कर्म,10.1","सुप्_समुच्चितः,15.1#सुप्_समुच्चितः,13.1#कर्मसमानाधिकरणम्,11.1#कर्म,22.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,5.1#कर्मसमानाधिकरणम्,4.1#कर्म,10.1",शरीर
1,141_142,1,13.1,विकृतं,विकृतं,विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;1;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{पुं;2;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;1;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;2;एक(वि_कृ2;क्त;स्वादिः)},विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)},"समुच्चितः,19.1","विशेषणम्,23.1#विशेषणम्,20.1#विशेषणम्,19.1#विशेषणम्,15.1#सुप्_समुच्चितः,15.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्म,22.1#कर्म,20.1#विशेषणम्,21.1#समुच्चितः,19.1",बीभत्स_को
1,141_142,1,14.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,19.1","सुप्_समुच्चय_द्योतकः,13.1#सम्बन्धः,13.1#समुच्चय_द्योतकः,19.1",और
1,141_142,1,15.1,विरूपं,विरूपं,विरूप{नपुं;1;एक}/विरूप{नपुं;2;एक},विरूप{नपुं;1;एक},"समुच्चितः,19.1","सुप्_समुच्चितः,13.1#कर्मसमानाधिकरणम्,13.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,11.1#कर्म,22.1#कर्म,20.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,5.1#कर्मसमानाधिकरणम्,4.1#समुच्चितः,19.1",कुरूप
1,141_142,1,16.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,10.1","सुप्_समुच्चय_द्योतकः,15.1#सम्बन्धः,10.1",और
