chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,182-183.1,1,1.1,घन-,घन-राजि,घन,घन,"षष्ठी_तत्पुरुषः,1.2","षष्ठी_तत्पुरुषः,1.2",घन-
1,182-183.1,1,1.2,राजी,--,राजी{स्त्री;1;एक}/राजि{नपुं;8;एक}/राजि{नपुं;1;एक}/राजि{नपुं;2;एक},राजी{स्त्री;1;एक},"उपमानम्,3.1","विशेषणम्,11.2#विशेषणम्,10.1#उपमानम्,3.1#सुप्_समुच्चितः,15.1#कर्म,7.1#उपमानम्,6.1#कर्ता,7.1",धारी
1,182-183.1,1,2.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,1.2","उपमानम्_रहित_उपमान_द्योतकः,3.1#उपमान_द्योतकः,1.2",जैसे
1,182-183.1,1,3.1,गर्जन्ती,गर्जन्ती,गर्जत्{नपुं;1;द्वि(गर्ज्1;शतृ_लट्;भ्वादिः)}/गर्जत्{नपुं;2;द्वि(गर्ज्1;शतृ_लट्;भ्वादिः)}/गर्जन्ती{स्त्री;1;एक(गर्ज्1;शतृ_लट्;भ्वादिः)},गर्जन्ती{स्त्री;1;एक(गर्ज्1;शतृ_लट्;भ्वादिः)},"वर्तमानसमानकालः,5.1","वर्तमानसमानकालः,5.1#सुप्_समुच्चितः,15.1#कर्ता,7.1#कर्म,7.1",गरजते_हुए
1,182-183.1,1,4.1,वानरं,वानरं,वानर{पुं;2;एक},वानर{पुं;2;एक},"कर्म,5.1","सुप्_समुच्चितः,15.1#कर्म,5.1",बन्दर_को
1,182-183.1,1,5.1,समभिद्रवत्,समभिद्रवत्,{सम्_अभि_द्रु_मतुप्({नपुं;1;एक)},{सम्_अभि_द्रु_शतृ({पुं;1;एक)},-,-,-
1,182-183.1,1,6.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,17.2","विशेषणम्,17.2#विशेषणम्,14.1#सुप्_समुच्चितः,15.1#कर्ता,7.1",वह
1,182-183.1,1,7.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,देखा
1,182-183.1,1,8.1,ततः,ततः,ततः{अव्य},ततः{अव्य},"सम्बन्धः,7.1","सम्बन्धः,7.1",वहाँ_से
1,182-183.1,1,9.1,तस्याः,तस्याः,तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक},तद्{सर्वनाम;स्त्री;6;एक},"षष्ठीसम्बन्धः,11.2","हेतुः5,10.1#षष्ठीसम्बन्धः,17.2#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,4.1",उसका
1,182-183.1,1,10.1,विकृतं,विकृतं,विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;1;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{पुं;2;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;1;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;2;एक(वि_कृ2;क्त;स्वादिः)},विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)},"विशेषणम्,11.2","विशेषणम्,11.2#सुप्_समुच्चितः,15.1",बीभत्स_को
1,182-183.1,1,11.1,सुमहन्-,सुमहन्-मुखम्,सुमहन्,सुमहन्,"कर्मधारयः,11.2","कर्मधारयः,11.2",सुमहन्-
1,182-183.1,1,11.2,मुखम्,--,मुख{पुं;2;एक}/मुख{नपुं;1;एक}/मुख{नपुं;2;एक},मुख{पुं;2;एक},"समुच्चितः,15.1","सुप्_समुच्चितः,15.1",मुख_को
1,182-183.1,1,12.1,कायमात्रं,कायमात्रं,कायमात्र{नपुं;1;एक},कायमात्र{नपुं;2;एक},"विशेषणम्,11.2","विशेषणम्,11.2",-
1,182-183.1,1,13.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1","समुच्चय_द्योतकः,3.1",और
1,182-183.1,1,14.1,मेधावी,मेधावी,मेधाविन्{पुं;1;एक},मेधाविन्{पुं;1;एक},"विशेषणम्,17.2","विशेषणम्,17.2",मेधावी
1,182-183.1,1,15.1,मर्माणि,मर्माणि,मर्मन्{नपुं;1;बहु}/मर्मन्{नपुं;2;बहु}/मर्मन्{नपुं;8;बहु},मर्मन्{नपुं;2;बहु},"कर्म,7.1","कर्म,7.1",मर्म
1,182-183.1,1,16.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,15.1","सुप्_समुच्चय_द्योतकः,15.1#सम्बन्धः,15.1#समुच्चय_द्योतकः,15.1",और
1,182-183.1,1,17.1,महा-,महा-कपिः,महत्,महत्,"कर्मधारयः,17.2","कर्मधारयः,17.2",महा-
1,182-183.1,1,17.2,कपिः,--,कपि{पुं;1;एक},कपि{पुं;1;एक},"कर्ता,7.1","कर्ता,7.1",बंदर
