chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,038.2-039,1,1.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1","कर्ता,6.1",वह
6,038.2-039,1,2.1,मन्दर-,मन्दर-समप्रख्यम्,मन्दर,मन्दर,"कर्मधारयः,2.2","कर्मधारयः,2.2",मन्दर-
6,038.2-039,1,2.2,समप्रख्यम्,--,प्रख्य{पुं;2;एक}/प्रख्य{नपुं;1;एक}/समप्रख्य{नपुं;2;एक},समप्रख्य{नपुं;2;एक},"विशेषणम्,7.2","विशेषणम्,12.1#विशेषणम्,11.4#विशेषणम्,9.2#विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,5.1#विशेषणम्,3.3#कर्म,6.1#विधेय_विशेषणम्,1.1#कर्ता,6.1",प्रख्य_को
6,038.2-039,1,3.1,मयूर-,मयूर-स्थान-सङ्कुलम्,मयूर,मयूर,"षष्ठी_तत्पुरुषः,3.2","षष्ठी_तत्पुरुषः,3.2",मयूर-
6,038.2-039,1,3.2,स्थान-,--,स्थान,स्थान,"तृतीया_तत्पुरुषः,3.3","तृतीया_तत्पुरुषः,3.3",स्थान-
6,038.2-039,1,3.3,सङ्कुलम्,--,सङ्कुल{पुं;2;एक}/सङ्कुल{नपुं;1;एक}/सङ्कुल{नपुं;2;एक},सङ्कुल{नपुं;2;एक},"विशेषणम्,7.2","विशेषणम्,12.1#विशेषणम्,11.4#विशेषणम्,9.2#विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,5.1#कर्म,6.1#विधेय_विशेषणम्,2.3#विधेय_विशेषणम्,1.1#कर्ता,6.1",अव्यवस्थित_को
6,038.2-039,1,4.1,ध्वज-,ध्वज-यष्टिभिः,ध्वज,ध्वज,"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",ध्वज-
6,038.2-039,1,4.2,यष्टिभिः,--,यष्टि{स्त्री;3;बहु}/यष्टि{नपुं;3;बहु}/यष्टि{पुं;3;बहु},यष्टि{स्त्री;3;बहु},"करणम्,5.1","करणम्,13.2#करणम्,7.1#करणम्,5.1#हेतुः,13.2#हेतुः,7.1#हेतुः,6.1",लकडियों_से
6,038.2-039,1,5.1,आकीर्णम्,आकीर्णम्,आकीर्ण{नपुं;1;एक}/आकीर्ण{नपुं;2;एक},आकीर्ण{नपुं;2;एक},"विशेषणम्,7.2","कर्म,6.1#विधेय_विशेषणम्,3.3#विशेषणम्,7.2#विधेय_विशेषणम्,1.1#कर्ता,6.1",बिखरा_हुवा
6,038.2-039,1,6.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,देखा
