chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,178.2-179,1,1.1,तत्,तत्,तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक},तद्{सर्वनाम;नपुं;1;एक},"विशेषणम्,10.2","विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,10.2#विशेषणम्,4.1#कर्म,2.1",उसको
1,178.2-179,1,2.1,दृष्ट्वा,दृष्ट्वा,दृश्1{अव्य;क्त्वा;दिवादिः},दृश्1{अव्य;क्त्वा;दिवादिः},"पूर्वकालः,3.1","पूर्वकालः,10.1#पूर्वकालः,3.1",देख_कर
1,178.2-179,1,3.1,चिन्तयामास,चिन्तयामास,चिन्त्10{कर्तरि;लिट्;प्र;एक},चिन्त्10{कर्तरि;लिट्;प्र;एक},अभिहित_कर्ता,-,चिन्ता_से
1,178.2-179,1,4.1,मारुतिः,मारुतिः,मारुति{पुं;1;एक},मारुति{पुं;1;एक},"कर्ता,3.1","कर्ता,3.1",हनुमान
1,178.2-179,1,5.1,विकृताननाम्,विकृताननाम्,विकृतानना{स्त्री;2;एक},विकृतानना{स्त्री;2;एक},"कर्म,2.1","कर्म,2.1",आनन_को
1,178.2-179,1,6.1,कपि-,कपि-राज्ञा,कपि-,कपि-,"षष्ठी_तत्पुरुषः,6.2","षष्ठी_तत्पुरुषः,6.2",कपि-
1,178.2-179,1,6.2,राज्ञा,--,राजन्{पुं;3;एक},राजन्{पुं;3;एक},"कर्ता,8.1","कर्ता,8.1#हेतुः,10.1",राजा_से
1,178.2-179,1,7.1,यथा,यथा,यथा{अव्य},यथा{अव्य},"सम्बन्धः,8.1","क्रियाविशेषणम्,10.1#सम्बन्धः,8.1",जैसे
1,178.2-179,1,8.1,आख्यातम्,आख्यातम्,ख्यात{नपुं;2;एक(ध्_ख्या1;क्त;अदादिः)}ख्या1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;अदादिः}/आख्यात{नपुं;2;एक(ध्_ख्या1;क्त;अदादिः)}/आख्यात{नपुं;1;एक(ध्_ख्या1;क्त;अदादिः)}/ख्यात{पुं;2;एक(ध्_ख्या1;क्त;अदादिः)},आख्यात{नपुं;1;एक(ध्_ख्या1;क्त;अदादिः)},-,"विशेषणम्,15.2#विशेषणम्,12.2#विशेषणम्,11.1#विशेषणम्,17.1#विशेषणम्,16.1#विशेषणम्,9.1",प्रख्यात_करो
1,178.2-179,1,9.1,सत्त्वम्,सत्त्वम्,सत्त्व{नपुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{पुं;2;एक},सत्त्व{नपुं;1;एक},"कर्ता,18.1","विशेषणम्,15.2#विशेषणम्,12.2#विशेषणम्,17.1#विशेषणम्,16.1#विशेषणम्,14.1#कर्ता,18.1",सत्व_को
1,178.2-179,1,10.1,अद्भुत-,अद्भुत-,अद्भुत-,अद्भुत-,"बहुव्रीहिः,10.2","बहुव्रीहिः,10.2",अद्भुत-
1,178.2-179,1,10.2,दर्शनम्,दर्शनम्,दर्शन{पुं;2;एक}/दर्शन{नपुं;2;एक}/दर्शन{नपुं;1;एक},दर्शन{नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,17.1#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,9.1#उपमानम्,6.1#उपमानम्,5.1#उपमानम्,7.2",दर्शन_को
1,178.2-179,1,11.1,छायाग्राहि,छायाग्राहि,छायाग्राहिन्{नपुं;2;एक}/ग्राहिन्{नपुं;1;एक}/ग्राहिन्{नपुं;8;एक}/ग्राह{स्त्री;8;एक},छायाग्राहिन्{नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",ग्राहिन्_को
1,178.2-179,1,12.1,महा-,महा-,महा-,महा-,"बहुव्रीहिः,12.2","बहुव्रीहिः,12.2",महा-
1,178.2-179,1,12.2,वीर्यम्,वीर्यम्,वीर्य{पुं;2;एक}/वीर्य{नपुं;2;एक}/वीर्य{नपुं;1;एक}/}/}/,वीर्य{नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",वीर्य_को
1,178.2-179,1,13.1,तत्,तत्,तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक},तद्{सर्वनाम;नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",उसको
1,178.2-179,1,14.1,इदम्,इदम्,इदम्{सर्वनाम;नपुं;2;एक}/इदम्{सर्वनाम;नपुं;1;एक}/इदम्{अव्य},इदम्{सर्वनाम;नपुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",इसको
1,178.2-179,1,15.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,17.1","प्रतिषेधः,17.1",नहीं
1,178.2-179,1,16.1,अत्र,अत्र,अत्र{अव्य},अत्र{अव्य},"विषयाधिकरणम्,17.1","विषयाधिकरणम्,17.1",इस_स्थान_पर
1,178.2-179,1,17.1,संशयः,संशयः,संशय{पुं;1;एक},संशय{पुं;1;एक},-,-,शंका
1,178.2-179,1,18.1,(अस्ति),अस्ति,{अस्2(कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः)},{अस्2(कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः)},अभिहित_कर्ता,अभिहित_कर्ता,-
