chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
35,027_2_028_1,1,-,-,-,-,-,-,-,-
35,027_2_028_1,1,1.1,ततः,ततः,ततः{अव्य},ततः{अव्य},"क्रियाविशेषणम्,20.1","सम्बन्धः,21.1#सम्बन्धः,20.1#सम्बन्धः,18.1#सम्बन्धः,9.1#कार्य_द्योतकः,21.1#कार्य_द्योतकः,20.1#कार्य_द्योतकः,18.1#कार्य_द्योतकः,9.1#अपादानम्,21.1#क्रियाविशेषणम्,20.1",वहाँ_से
35,027_2_028_1,1,2.1,चीर-,चीर-वसनौ,चीर,चीर,"बहुव्रीहिः,2.2","समासः,2.2;बहुव्रीहिः,2.2",चीर-
35,027_2_028_1,1,2.2,वसनौ,--,वसन{पुं;8;द्वि}/वसन{पुं;1;द्वि}/वसन{पुं;2;द्वि},वसन{पुं;8;द्वि},"विशेषणम्,4.1","विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,11.2#विशेषणम्,9.1#विशेषणम्,4.1#कर्म,14.1#कर्म,9.1#विशेषणम्,4.1",-
35,027_2_028_1,1,3.1,धनुःप्रवर-,धनुःप्रवर-पाणिनौ,धनुःप्रवर,धनुःप्रवर,"बहुव्रीहिः,3.2","समासः,3.2;बहुव्रीहिः,3.2",धनुःप्रवर-
35,027_2_028_1,1,3.2,पाणिनौ,--,पाणिनि{पुं;7;एक},पाणिनि{पुं;7;एक},"विशेषणम्,4.1","अधिकरणम्,21.1#अधिकरणम्,20.1#अधिकरणम्,18.1#अधिकरणम्,14.1#अधिकरणम्,9.1#विशेषणम्,4.1",-
35,027_2_028_1,1,4.1,तौ,तौ,तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि},तद्{सर्वनाम;पुं;1;द्वि},"कर्ता,9.1","विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,11.2#विशेषणम्,9.1#विशेषणम्,2.2#कर्म,14.1#कर्म,9.1#कर्ता,9.1",वे
35,027_2_028_1,1,5.1,ऋष्यमूकस्य,ऋष्यमूकस्य,-,-,"विशेषणम्,6.1","विशेषणम्,6.1",-
35,027_2_028_1,1,6.1,शैलस्य,शैलस्य,शैल{पुं;6;एक}/शैल{नपुं;6;एक},शैल{पुं;6;एक},"षष्ठीसम्बन्धः,8.1","षष्ठीसम्बन्धः,19.1#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,15.2#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.2",पर्वत_का
35,027_2_028_1,1,7.1,रम्यं,रम्यं,रम्य{पुं;2;एक}/रम्य{नपुं;1;एक}/रम्य{नपुं;2;एक},रम्य{पुं;2;एक},"विशेषणम्,8.1","विशेषणम्,19.1#कर्म,14.1#कर्म,9.1#विशेषणम्,8.1",रम्य_को
