chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
2,24,1,1.1,तस्याः,तस्याः,तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक},तद्{सर्वनाम;स्त्री;6;एक},"षष्ठीसम्बन्धः,4.1","हेतुः5,13.1#हेतुः5,7.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1",उसकी
2,24,1,2.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,7.1","सम्बन्धः,7.1",च1
2,24,1,3.1,महतीम्,महतीम्,महती{स्त्री;2;एक},महती{स्त्री;2;एक},"विशेषणम्,4.1","विशेषणम्,4.1#सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,5.1#कर्म,7.1",बहुत
2,24,1,4.1,गुप्तिम्,गुप्तिम्,गुप्ति{स्त्री;2;एक},गुप्ति{स्त्री;2;एक},"कर्म,7.1","सुप्_समुच्चितः,9.1#सुप्_समुच्चितः,5.1#कर्म,7.1",गुप्ति_को
2,24,1,5.1,सागरम्,सागरम्,सागर{पुं;2;एक},सागर{पुं;2;एक},"कर्म,7.1","सुप्_समुच्चितः,9.1#कर्म,7.1",समुद्र_को
2,24,1,6.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,13.1","सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,13.1",च2
2,24,1,7.1,निरीक्ष्य,निरीक्ष्य,निर्_ईक्ष्1{अव्य;ल्यप्;भ्वादिः},निर्_ईक्ष्1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",देख_कर
2,24,1,8.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,14.1","विशेषणम्,14.1#प्रयोजककर्ता,13.1#कर्म,13.1",वह
2,24,1,9.1,रावणम्,रावणम्,रावण{पुं;2;एक},रावण{पुं;2;एक},"कर्म,7.1","प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,7.1",रावण
2,24,1,10.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,13.1","सुप्_समुच्चय_द्योतकः,9.1#सम्बन्धः,13.1",च2
2,24,1,11.1,रिपुम्,रिपुम्,रिपु{पुं;2;एक},रिपु{पुं;2;एक},"विशेषणम्,9.1","प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,7.1#विशेषणम्,9.1",शत्रु
2,24,1,12.1,घोरम्,घोरम्,घोर{पुं;2;एक}/घोर{नपुं;1;एक}/घोर{नपुं;2;एक},घोर{पुं;2;एक},"विशेषणम्,9.1","प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,7.1#प्रयोजककर्ता,13.1#विशेषणम्,11.1#विशेषणम्,9.1#विशेषणम्,5.1",घोर_को
2,24,1,13.1,चिन्तयामास,चिन्तयामास,चित्2{णिच्;कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/चित्2{णिच्;कर्तरि;लिट्;उ;एक;आत्मनेपदी;चुरादिः}/चित्2{णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/चित्2{णिच्;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/चित्2{णिच्;कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/चित्2{णिच्;कर्तरि;लिट्;म;बहु;आत्मनेपदी;चुरादिः}/चित्2{कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/चित्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/चित्2{कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/चित्2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;चुरादिः}/चित्2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/चित्2{कर्मणि;लिट्;म;बहु;आत्मनेपदी;चुरादिः},चित्2{णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः},अभिहित_कर्ता,-,सुचवाई
2,24,1,14.1,वानरः,वानरः,वानर{पुं;1;एक},वानर{पुं;1;एक},"कर्ता,13.1","प्रयोजककर्ता,13.1#कर्म,13.1#विशेषणम्,9.1#कर्ता,13.1",बन्दर
