chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
2,049_050,1,1.1,प्रासाद-,प्रासाद-माला-वितताम्,प्रासाद,प्रासाद,"षष्ठी_तत्पुरुषः,1.2","षष्ठी_तत्पुरुषः,1.2",प्रासाद-
2,049_050,1,1.2,माला-,--,माला,माला,"तृतीया_तत्पुरुषः,1.3","तृतीया_तत्पुरुषः,1.3",माला-
2,049_050,1,1.3,वितताम्,--,वितता{स्त्री;2;एक(वि_तन्1;क्त;तनादिः)},वितता{स्त्री;2;एक(वि_तन्1;क्त;तनादिः)},"विशेषणम्,11.2","विशेषणम्,11.2#विशेषणम्,6.3#प्रयोज्यकर्ता,7.3#कर्म,7.3",वि_तन्1या_हुई
2,049_050,1,2.1,स्तम्भैः,स्तम्भैः,स्तम्भ{पुं;3;बहु}/स्तम्भ{पुं;3;बहु(सम्_ष्तभ्1;घञ्;भ्वादिः)},स्तम्भ{पुं;3;बहु},"विशेषणम्,16.1","विशेषणम्,16.1#विशेषणम्,15.1#विशेषणम्,14.3#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,7.4#विशेषणम्,5.1#विशेषणम्,4.3#विशेषणम्,3.2#सुप्_समुच्चितः,7.4#प्रयोजककर्ता,7.3#करणम्,19.1#करणम्,10.1#करणम्,7.3#हेतुः,19.1#हेतुः,17.1#हेतुः,10.1#हेतुः,7.3",दबानों_से
2,049_050,1,3.1,काञ्चन-,काञ्चन-सन्निभैः,काञ्चन,काञ्चन,"कर्मधारयः,3.2","कर्मधारयः,3.2",काञ्चन-
2,049_050,1,3.2,सन्निभैः,--,सन्निभ{पुं;3;बहु}/सन्निभ{नपुं;3;बहु},सन्निभ{पुं;3;बहु},"विशेषणम्,2.1","विशेषणम्,16.1#विशेषणम्,15.1#विशेषणम्,14.3#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,7.4#विशेषणम्,2.1#विशेषणम्,4.3#सुप्_समुच्चितः,7.4#प्रयोजककर्ता,7.3#करणम्,19.1#करणम्,10.1#करणम्,7.3#हेतुः,19.1#हेतुः,17.1#हेतुः,10.1#हेतुः,7.3",सन्निभों_से
2,049_050,1,4.1,शात-,शात-कुम्भ-निभैः,शात,शात,"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",शात-
2,049_050,1,4.2,कुम्भ-,--,कुम्भ,कुम्भ,"कर्मधारयः,4.3","कर्मधारयः,4.3",कुम्भ-
2,049_050,1,4.3,निभैः,--,निभ{पुं;3;बहु}/निभ{नपुं;3;बहु},निभ{पुं;3;बहु},"विशेषणम्,5.1","विशेषणम्,16.1#विशेषणम्,15.1#विशेषणम्,14.3#विशेषणम्,13.2#विशेषणम्,12.1#विशेषणम्,7.4#विशेषणम्,5.1#सुप्_समुच्चितः,7.4#प्रयोजककर्ता,7.3#करणम्,19.1#करणम्,10.1#करणम्,7.3#हेतुः,19.1#हेतुः,17.1#हेतुः,10.1#हेतुः,7.3",निभों_से
2,049_050,1,5.1,जालैः,जालैः,जाल{पुं;3;बहु}/जाल{नपुं;3;बहु},जाल{पुं;3;बहु},"विशेषणम्,16.1","सुप्_समुच्चितः,7.4#प्रयोजककर्ता,7.3#करणम्,19.1#करणम्,10.1#करणम्,7.3#हेतुः,19.1#हेतुः,17.1#हेतुः,10.1#हेतुः,7.3#विशेषणम्,16.1",जाल_से
2,049_050,1,6.1,गन्धर्व-,गन्धर्व-नगर-उपमाम्,गन्धर्व,गन्धर्व,"षष्ठी_तत्पुरुषः,6.2","षष्ठी_तत्पुरुषः,6.2",गन्धर्व-
2,049_050,1,6.2,नगर-,--,नगर,नगर,"कर्मधारयः,6.3","कर्मधारयः,6.3",नगर-
2,049_050,1,6.3,उपमाम्,--,उपमा{स्त्री;2;एक},उपमा{स्त्री;2;एक},"विशेषणम्,11.2","विशेषणम्,11.2#प्रयोज्यकर्ता,7.3#कर्म,10.1#कर्म,7.3",उपमा_को
2,049_050,1,7.1,सप्त-,सप्त-भौम-अष्ट-भौमैः,सप्तन्,सप्तन्,"द्विगुः,7.2","द्विगुः,7.2",सप्त-
2,049_050,1,7.2,भौम-,--,भौम,भौम,"द्वन्द्वः,7.4","द्वन्द्वः,7.4",भौम-
2,049_050,1,7.3,अष्ट-,--,अष्ट(अश्1;क्त;स्वादिः)}/अष्ट(अक्ष्1{क्त;भ्वादिः),अष्ट(अश्1;क्त;स्वादिः),"द्विगुः,7.4","द्विगुः,7.4",-
2,049_050,1,7.4,भौमैः,--,भौम{पुं;3;बहु}/भौम{नपुं;3;बहु},भौम{पुं;3;बहु},"करणम्,17.1","करणम्,17.1",भूमि_कों_से
2,049_050,1,8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,10.1","सम्बन्धः,10.1",और
2,049_050,1,9.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,10.1","कर्ता,10.1",वह
2,049_050,1,10.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,देखा
2,049_050,1,11.1,महा-,महा-पुरीम्,महत्,महत्,"कर्मधारयः,11.2","कर्मधारयः,11.2",महा-
2,049_050,1,11.2,पुरीम्,--,पुरी{स्त्री;2;एक},पुरी{स्त्री;2;एक},"कर्म,10.1","कर्म,10.1",पुरी_को
2,049_050,1,12.1,स्थलैः,स्थलैः,स्थल{नपुं;3;बहु},स्थल{नपुं;3;बहु},"करणम्,17.1","कर्ता,17.1#करणम्,17.1#हेतुः,19.1#हेतुः,17.1",स्थलों_से
2,049_050,1,13.1,स्फटिक-,स्फटिक-सङ्कीर्णैः,स्फटिक,स्फटिक,"षष्ठी_तत्पुरुषः,13.2","षष्ठी_तत्पुरुषः,13.2",स्फटिक-
