chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
35,079_2_080,1,1.1,वैदेहि,वैदेहि,-,वैदेही{स्त्री;8;एक},"सम्बोध्यः,12.1","सम्बोध्यः,12.1",-
35,079_2_080,1,2.1,गिरीणाम्,गिरीणाम्,गिरि{पुं;6;बहु}/गिरि{स्त्री;6;बहु},गिरि{पुं;6;बहु},"निर्धारणम्,3.1","षष्ठीसम्बन्धः,23.2#षष्ठीसम्बन्धः,22.1#षष्ठीसम्बन्धः,21.1#षष्ठीसम्बन्धः,20.2#षष्ठीसम्बन्धः,19.2#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,16.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,4.1#भ्कर्ता,12.1#निर्धारणम्,20.2#निर्धारणम्,18.1#निर्धारणम्,3.1",पर्वतों_का
35,079_2_080,1,3.1,उत्तमः,उत्तमः,उत्तम{पुं;1;एक},उत्तम{पुं;1;एक},"विशेषणम्,4.1","तीव्रतादर्शी,4.1#विशेषणम्,24.1#विशेषणम्,19.2#विशेषणम्,18.1#विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,4.1#सुप्_समुच्चितः,14.1",अच्छा
35,079_2_080,1,4.1,गिरिः,गिरिः,गिरि{पुं;1;एक}/गिरि{स्त्री;1;एक},गिरि{पुं;1;एक},"सम्बन्धः,7.1","सुप्_समुच्चितः,14.1#सम्बन्धः,7.1",पर्वत
35,079_2_080,1,5.1,माल्यवान्,माल्यवान्,-,-,"विशेषणम्,4.1","विशेषणम्,4.1",-
35,079_2_080,1,6.1,नाम,नाम,नाम{अव्य},नाम{अव्य},"विशेषणम्,4.1","विशेषणम्,4.1",नाम_1
35,079_2_080,1,7.1,ततः,ततः,ततः{अव्य},ततः{अव्य},"अपादानम्,12.1","सम्बन्धः,24.1#सम्बन्धः,20.2#सम्बन्धः,13.1#सम्बन्धः,12.1#कार्य_द्योतकः,20.2#कार्य_द्योतकः,12.1#अपादानम्,20.2#अपादानम्,12.1",वहाँ_से
35,079_2_080,1,8.1,हरिः,हरिः,हरि{पुं;1;एक},हरि{पुं;1;एक},"विशेषणम्,9.1","सुप्_समुच्चितः,14.1#कर्ता,12.1#विशेषणम्,9.1",हरि
35,079_2_080,1,9.1,केसरी,केसरी,केसरिन्{पुं;1;एक},केसरिन्{पुं;1;एक},"कर्ता,12.1","सुप्_समुच्चितः,14.1#कर्ता,12.1",सिंह
35,079_2_080,1,10.1,गोकर्णम्,गोकर्णम्,गोकर्ण{पुं;2;एक}/गोकर्ण{नपुं;1;एक}/गोकर्ण{नपुं;2;एक},गोकर्ण{पुं;2;एक},"विशेषणम्,11.1","कर्म,13.1#कर्म,12.1#सुप्_समुच्चितः,14.1#कर्ता,12.1#विशेषणम्,11.1",गोकर्ण_को
35,079_2_080,1,11.1,पर्वतम्,पर्वतम्,पर्वत{पुं;2;एक},पर्वत{पुं;2;एक},"कर्म,12.1","कर्म,13.1#कर्म,12.1",पर्वत_को
35,079_2_080,1,12.1,गच्छति,गच्छति,गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/गच्छत्{पुं;7;एक(गम्1;शतृ_लट्;भ्वादिः)}/गच्छत्{नपुं;7;एक(गम्1;शतृ_लट्;भ्वादिः)},गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},-,"भावलक्षणसप्तमी_समानकालः,20.2#भावलक्षणसप्तमी_समानकालः,13.1",जाता_है
35,079_2_080,1,13.1,दिष्टः,दिष्टः,दिष्ट{पुं;1;एक(दिश्1;क्त;तुदादिः)},दिष्ट{पुं;1;एक(दिश्1;क्त;तुदादिः)},"विशेषणम्,14.1","विशेषणम्,24.1#विशेषणम्,19.2#विशेषणम्,18.1#विशेषणम्,14.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,4.1#विशेषणम्,3.1#सुप्_समुच्चितः,14.1#कर्ता,12.1",दान_दिया_हुआ
35,079_2_080,1,14.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,24.1","विशेषणम्,24.1#विशेषणम्,19.2#विशेषणम्,18.1#विशेषणम्,13.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्ता,12.1#कर्ता,24.1",वह
35,079_2_080,1,15.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,24.1","सुप्_समुच्चय_द्योतकः,14.1#सम्बन्धः,14.1#सम्बन्धः,24.1",और
35,079_2_080,1,16.1,देव-,देव-ऋषिभिः,देव,देव,"द्वन्द्वः,16.2","समासः,16.2;द्वन्द्वः,16.2",देव-
35,079_2_080,1,16.2,ऋषिभिः,--,ऋषि{पुं;3;बहु}/ऋषि{नपुं;3;बहु},ऋषि{पुं;3;बहु},"हेतुः,13.1","कर्ता,13.1#हेतुः,24.1#हेतुः,20.2#हेतुः,13.1#हेतुः,12.1",ऋषियों_से
35,079_2_080,1,17.1,मम,मम,अस्मद्{सर्वनाम;6;एक},अस्मद्{सर्वनाम;6;एक},"षष्ठीसम्बन्धः,18.1","षष्ठीसम्बन्धः,23.2#षष्ठीसम्बन्धः,22.1#षष्ठीसम्बन्धः,21.1#षष्ठीसम्बन्धः,20.2#षष्ठीसम्बन्धः,19.2#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,16.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,4.1",मेरा
35,079_2_080,1,18.1,पिता,पिता,पितृ{पुं;1;एक}/पिता{स्त्री;1;एक},पितृ{पुं;1;एक},"विशेषणम्,14.1","कर्ता,12.1;विशेषणम्,14.1",पिता
35,079_2_080,1,19.1,महा-,महा-कपिः,महत्,महत्,"कर्मधारयः,19.2","समासः,19.2;कर्मधारयः,19.2",महा-
35,079_2_080,1,19.2,कपिः,--,कपि{पुं;1;एक},कपि{पुं;1;एक},"विशेषणम्,14.1","विशेषणम्,24.1#विशेषणम्,18.1#विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्ता,12.1",बंदर
