chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
2,021_022_023,1,1.1,वप्र-,वप्र-प्राकार-जघनाम्,वप्र,वप्र,"कर्मधारयः,1.2","कर्मधारयः,1.2",वप्र-
2,021_022_023,1,1.2,प्राकार-,--,-प्राकार,-प्राकार,"बहुव्रीहिः,1.3","बहुव्रीहिः,1.3",प्राकार-
2,021_022_023,1,1.3,जघनाम्,--,जघना{स्त्री;2;एक},जघना{स्त्री;2;एक},"विशेषणम्,7.1","विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,2.4#कर्म,12.1#कर्म,6.1",-
2,021_022_023,1,2.1,विपुल-,विपुल-अम्बु-वन-अम्बराम्,विपुल,विपुल,"बहुव्रीहिः,2.2","बहुव्रीहिः,2.2",विपुल-
2,021_022_023,1,2.2,अम्बु-,--,अम्बु,अम्बु,"द्वन्द्वः,2.3","द्वन्द्वः,2.3",अम्बु-
2,021_022_023,1,2.3,वन-,--,वन,वन,"बहुव्रीहिः,2.4","बहुव्रीहिः,2.4",वन-
2,021_022_023,1,2.4,अम्बराम्,--,अम्बरा{स्त्री;2;एक},अम्बरा{स्त्री;2;एक},"विशेषणम्,7.1","विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.1#उपमानम्,1.3#कर्म,12.1#कर्म,6.1",-
2,021_022_023,1,3.1,शतघ्नी-,शतघ्नी-शूल-केशान्ताम्,शतघ्नी,शतघ्नी,"द्वन्द्वः,3.2","द्वन्द्वः,3.2",शतघ्नी-
2,021_022_023,1,3.2,शूल-,--,शूल,शूल,"बहुव्रीहिः,3.3","बहुव्रीहिः,3.3",शूल-
2,021_022_023,1,3.3,केशान्ताम्,केशान्ताम्,केशान्ता{स्त्री;2;एक},केशान्ता{स्त्री;2;एक},"विशेषणम्,7.1","विशेषणम्,7.1",केशान्ताम्-
2,021_022_023,1,4.1,मनसा,मनसा,मनस्{नपुं;3;एक}/मनसा{स्त्री;1;एक},मनस्{नपुं;3;एक},"करणम्,6.1","प्रयोजककर्तृरहितप्रयोज्यकर्ता,12.1#कर्ता,6.1#करणम्,19.1#करणम्,6.1#हेतुः,19.1#हेतुः,12.1#हेतुः,6.1#करणम्,6.1",मन_से
2,021_022_023,1,5.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,6.1","उपमान_द्योतकः,6.1",जैसे
2,021_022_023,1,6.1,कृताम्,कृताम्,कृता{स्त्री;2;एक(कृ2;क्त;स्वादिः)}/कृता{स्त्री;2;एक(कृ3;क्त;तनादिः)},कृता{स्त्री;2;एक(कृ2;क्त;स्वादिः)},"उपमानम्,7.1","विशेषणम्,8.1#विशेषणम्,7.1#प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,12.1#उपमानम्,7.1",कृत_को
2,021_022_023,1,7.1,लङ्काम्,लङ्काम्,लङ्का{स्त्री;2;एक},लङ्का{स्त्री;2;एक},"कर्म,12.1","विशेषणम्,8.1#प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,12.1",लङ्का_को
2,021_022_023,1,8.1,निर्मिताम्,निर्मिताम्,निर्मिता{स्त्री;2;एक},निर्मिता{क्त;टाप्;स्त्री;2;एक},"विशेषणम्,7.1","प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,12.1#विशेषणम्,7.1",निर्मित_को
2,021_022_023,1,9.1,विश्वकर्मणा,विश्वकर्मणा,विश्वकर्मन्{पुं;3;एक},विश्वकर्मन्{नपुं;3;एक},"कर्ता,8.1","प्रयोजककर्तृरहितप्रयोज्यकर्ता,12.1#कर्ता,13.1#हेतुः,19.1#हेतुः,12.1#कर्ता,8.1",कर्म_से
2,021_022_023,1,10.1,द्वारम्,द्वारम्,द्वार{नपुं;1;एक}/द्वार{नपुं;2;एक},द्वार{नपुं;2;एक},"कर्म,12.1","प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,12.1#प्रयोजककर्ता,13.1",द्वार
2,021_022_023,1,11.1,उत्तरम्,उत्तरम्,उत्तर{पुं;2;एक}/उत्तर{नपुं;1;एक}/उत्तर{नपुं;2;एक}/उत्तर{सर्वनाम;पुं;2;एक}/उत्तर{सर्वनाम;नपुं;1;एक}/उत्तर{सर्वनाम;नपुं;2;एक},उत्तर{नपुं;2;एक},"विशेषणम्,10.1","देशाधिकरणम्_उप,19.1#देशाधिकरणम्_उप,12.1#विशेषणम्,10.1#विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,15.3#प्रयोज्यकर्ता,13.1#कर्म,13.1#कर्म,12.1#प्रयोजककर्ता,13.1#विशेषणम्,16.1",उत्तर_को
2,021_022_023,1,12.1,आसाद्य,आसाद्य,आङ्_षद्1{अव्य;णिच्;ल्यप्;भ्वादिः},आङ्_षद्1{अव्य;णिच्;ल्यप्;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",-
