chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,031-032-033.1,1,1.1,राक्षसान्,राक्षसान्,राक्षस{पुं;2;बहु},राक्षस{पुं;2;बहु},"समुच्चितः,16.1","सुप्_समुच्चितः,10.1#समुच्चितः,16.1#कर्म,7.1",राक्षसों_को
6,031-032-033.1,1,2.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,16.1","सम्बन्धः,1.1#समुच्चय_द्योतकः,16.1",और
6,031-032-033.1,1,3.1,महा-,महा-कायान्,महत्,महत्,"कर्मधारयः,3.2","कर्मधारयः,3.2",महा-
6,031-032-033.1,1,3.2,कायान्,--,काय{पुं;2;बहु},काय{पुं;2;बहु},"विशेषणम्,1.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,13.2#विशेषणम्,1.1#विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,4.3#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#कर्म,7.1",शरीरों_को
6,031-032-033.1,1,4.1,नाना-,नाना-प्रहरण-उद्यतान्,नाना,नाना,"कर्मधारयः,4.2","कर्मधारयः,4.2",नाना-
6,031-032-033.1,1,4.2,प्रहरण-,--,प्रहरण(प्र_हृ1;ल्युट्;भ्वादिः),प्रहरण(प्र_हृ1;ल्युट्;भ्वादिः),"बहुव्रीहिः,4.3","बहुव्रीहिः,4.3",-
6,031-032-033.1,1,4.3,उद्यतान्,--,उद्यत{पुं;2;बहु(उत्_यम्1;क्त;भ्वादिः)},उद्यत{पुं;2;बहु(उत्_यम्1;क्त;भ्वादिः)},"विशेषणम्,1.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,13.2#विशेषणम्,1.1#विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#कर्म,7.1",उद्यतों_को
6,031-032-033.1,1,5.1,रक्तान्,रक्तान्,रक्त{पुं;2;बहु},रक्त{पुं;2;बहु},"विशेषणम्,10.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,13.2#विशेषणम्,10.1#विशेषणम्,7.1#विशेषणम्,6.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#कर्म,7.1",लालों_को
6,031-032-033.1,1,6.1,श्वेतान्,श्वेतान्,श्वेत{पुं;2;बहु},श्वेत{पुं;2;बहु},"विशेषणम्,10.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,13.2#विशेषणम्,10.1#विशेषणम्,7.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,7.1#कर्म,7.1",सफेद_को
6,031-032-033.1,1,7.1,सितान्,सितान्,सित{पुं;2;बहु(षि2;क्त;क्र्यादिः)}/सित{पुं;2;बहु(षो1;क्त;दिवादिः)},सित{पुं;2;बहु(षि2;क्त;क्र्यादिः)},"विशेषणम्,10.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,14.1#विशेषणम्,13.2#विशेषणम्,10.1#सुप्_समुच्चितः,10.1",सफेद_को
6,031-032-033.1,1,8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,7.1","सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1",और
6,031-032-033.1,1,9.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,13.2","सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,13.2",भी
6,031-032-033.1,1,10.1,हरीन्,हरीन्,हरि{पुं;2;बहु},हरि{पुं;2;बहु},"समुच्चितः,16.1","समुच्चितः,16.1",हरियों_को
6,031-032-033.1,1,11.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,26.1","सुप्_समुच्चितः,8.1#सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,26.1",और
6,031-032-033.1,1,12.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,26.1","सुप्_समुच्चितः,8.1#सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,26.1",भी
6,031-032-033.1,1,13.1,महा-,महा-जवान्,महत्,महत्,"बहुव्रीहिः,13.2","बहुव्रीहिः,13.2",महा-
6,031-032-033.1,1,13.2,जवान्,--,जव{पुं;2;बहु},जव{पुं;2;बहु},"विशेषणम्,10.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#विशेषणम्,10.1#सुप्_समुच्चितः,7.1#कर्म,18.1",जवों_को
6,031-032-033.1,1,14.1,कुलीनान्,कुलीनान्,कुलीन{पुं;2;बहु},कुलीन{पुं;2;बहु},"विशेषणम्,16.1","विशेषणम्,22.1#विशेषणम्,20.2#विशेषणम्,18.1#विशेषणम्,17.3#विशेषणम्,16.1#विशेषणम्,15.2#सुप्_समुच्चितः,7.1#कर्म,18.1",कुलीनों_को
6,031-032-033.1,1,15.1,रूप-,रूप-सम्पन्नान्,रूप,रूप,"तृतीया_तत्पुरुषः,15.2","तृतीया_तत्पुरुषः,15.2",रूप-
