chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
10,023-024,1,1.1,चूत-,चूत-पुंनाग-सुरभिः,चूत,चूत,"द्वन्द्वः,1.2","द्वन्द्वः,1.2",चूत-
10,023-024,1,1.2,पुंनाग-,--,पुन्नाग,पुन्नाग,"तृतीया_तत्पुरुषः,1.3","तृतीया_तत्पुरुषः,1.3",पुंनाग-
10,023-024,1,1.3,सुरभिः,--,सुरभि{पुं;1;एक},सुरभि{पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1",सुगंध
10,023-024,1,2.1,बकुल-,बकुल-उत्तम-संयुतः,बकुल,बकुल,"सप्तमी_तत्पुरुषः,2.2","सप्तमी_तत्पुरुषः,2.2",बकुल-
10,023-024,1,2.2,उत्तम-,--,उत्तम,उत्तम,"तृतीया_तत्पुरुषः,2.3","तृतीया_तत्पुरुषः,2.3",उत्तम-
10,023-024,1,2.3,संयुतः,--,संयुत{पुं;1;एक},संयुत{पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1",मिला_हुआ
10,023-024,1,3.1,मृष्ट-,मृष्ट-अन्न-रस-संयुक्तः,मृष्ट(मृज्1;क्त;अदादिः)}/मृष्ट(मृश्1{क्त;तुदादिः),मृष्ट(मृज्1;क्त;अदादिः),"कर्मधारयः,3.2","कर्मधारयः,3.2",-
10,023-024,1,3.2,अन्न-,--,अन्न,अन्न,"षष्ठी_तत्पुरुषः,3.3","षष्ठी_तत्पुरुषः,3.3",अन्न-
10,023-024,1,3.3,रस-,--,रस,रस,"तृतीया_तत्पुरुषः,3.4","तृतीया_तत्पुरुषः,3.4",रस-
10,023-024,1,3.4,संयुक्तः,--,संयुज्{अव्य;तसिल्}/संयुक्त{पुं;1;एक},संयुक्त{पुं;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1",मिला_हुए_ने
10,023-024,1,4.1,पान-,पान-गन्ध-पुरस्सरः,पान(पा1;ल्युट्;भ्वादिः)}/पान(पा2{ल्युट्;अदादिः),पान(पा1;ल्युट्;भ्वादिः),"षष्ठी_तत्पुरुषः,4.2","षष्ठी_तत्पुरुषः,4.2",-
10,023-024,1,4.2,गन्ध-,--,गन्ध,गन्ध,"बहुव्रीहिः,4.3","बहुव्रीहिः,4.3",गन्ध-
10,023-024,1,4.3,पुरस्सरः,--,पुरस्सर{पु;1;एक},पुरस्सर{पु;1;एक},"विशेषणम्,10.1","विशेषणम्,10.1",-
10,023-024,1,5.1,तस्य,तस्य,तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक},तद्{सर्वनाम;नपुं;6;एक},"विशेषणम्,6.2","विशेषणम्,9.1#विशेषणम्,6.2#कर्ता,9.1#कर्म,9.1#षष्ठीसम्बन्धः,14.1#षष्ठीसम्बन्धः,8.2#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,3.4#षष्ठीसम्बन्धः,2.3",उस
10,023-024,1,6.1,राक्षस-,राक्षस-राजस्य,राक्षस,राक्षस,"षष्ठी_तत्पुरुषः,6.2","षष्ठी_तत्पुरुषः,6.2",राक्षस-
10,023-024,1,6.2,राजस्य,--,राज{नपुं;6;एक}/राज{पुं;6;एक},राज{नपुं;6;एक},"षष्ठीसम्बन्धः,8.2","षष्ठीसम्बन्धः,8.2",राज_का
10,023-024,1,7.1,निश्चक्राम,निश्चक्राम,निस्_क्रम्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/निस्_क्रम्1{कर्तरि{लिट्;प्र;एक;परस्मैपदी;भ्वादिः},निस्_क्रम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,चले_गया
10,023-024,1,8.1,महा-,महा-मुखात्,महत्,महत्,"कर्मधारयः,8.2","कर्मधारयः,8.2",महा-
10,023-024,1,8.2,मुखात्,--,मुख{पुं;5;एक}/मुख{नपुं;5;एक},मुख{पुं;5;एक},"अपादानम्,7.1","अपादानम्,7.1",मुख_से
10,023-024,1,9.1,शयानस्य,शयानस्य,शयान{पुं;6;एक(शी1;सन्;शानच्;अदादिः)},शयान{पुं;6;एक(शी1;सन्;शानच्;अदादिः)},"विशेषणम्,6.2","विशेषणम्,6.2",गिरगिट_का
10,023-024,1,10.1,विनिःश्वासः,विनिःश्वासः,विनिःश्वास{पु;1;एक},विनिःश्वास{पु;1;एक},"कर्ता,7.1","कर्ता,7.1",-
10,023-024,1,11.1,पूरयन्,पूरयन्,पूरयत्{शतृ;पु;1;एक},पूरयत्{शतृ;पु;1;एक},"वर्तमानसमानकालः,7.1","वर्तमानसमानकालः,7.1",-
10,023-024,1,12.1,इव,इव,इव{अव्य},इव{अव्य},"सम्बन्धः,11.1","सम्बन्धः,11.1",जैसे
10,023-024,1,13.1,तत्,तत्,तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक},तद्{सर्वनाम;नपुं;2;एक},"विशेषणम्,14.1","विशेषणम्,14.1",वह
10,023-024,1,14.1,गृहम्,गृहम्,गृह{नपुं;1;एक}/गृह{नपुं;2;एक},गृह{नपुं;2;एक},"कर्म,11.1","कर्म,11.1",घर
10,023-024,1,15.1,.,.,-,-,-,-,-
