chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4,015.2-016-017,1,1.1,दीक्षितान्,दीक्षितान्,दीक्षित{पुं;2;बहु(दीक्ष्1;क्त;भ्वादिः)},दीक्षित{पुं;2;बहु(दीक्ष्1;क्त;भ्वादिः)},"समुच्चितः,19.1","सुप्_समुच्चितः,16.2#सुप्_समुच्चितः,12.4#सुप्_समुच्चितः,10.3#सुप्_समुच्चितः,8.3#समुच्चितः,19.1",संस्कारितों_को
4,015.2-016-017,1,2.1,जटिलान्,जटिलान्,जटिल{पुं;2;बहु},जटिल{पुं;2;बहु},"समुच्चितः,19.1","सुप्_समुच्चितः,16.2#सुप्_समुच्चितः,12.4#सुप्_समुच्चितः,10.3#सुप्_समुच्चितः,8.3#सुप्_समुच्चितः,6.3#समुच्चितः,19.1",जटिल_को
4,015.2-016-017,1,3.1,मुण्डान्,मुण्डान्,मुण्ड{पुं;2;बहु},मुण्ड{पुं;2;बहु},"समुच्चितः,19.1","सुप्_समुच्चितः,16.2#सुप्_समुच्चितः,12.4#सुप्_समुच्चितः,10.3#सुप्_समुच्चितः,8.3#सुप्_समुच्चितः,6.3#समुच्चितः,19.1",मुण्डों_को
4,015.2-016-017,1,4.1,गोजिन-,गोजिन-अम्बर-वाससः,गोजिन,गोजिन,"द्वन्द्वः,4.2","द्वन्द्वः,4.2",गोजिन-
4,015.2-016-017,1,4.2,अम्बर-,--,अम्बर,अम्बर,"बहुव्रीहिः,4.3","बहुव्रीहिः,4.3",अम्बर-
4,015.2-016-017,1,4.3,वाससः,--,वासस्{नपुं;5;एक}/वासस्{नपुं;6;एक}/वासस्{पुं;8;बहु}/वासस्{पुं;1;बहु}/वासस्{पुं;2;बहु}/वासस्{पुं;5;एक}/वासस्{पुं;6;एक},वासस्{पुं;2;बहु},"समुच्चितः,19.1","कर्ता,10.2#कर्ता,6.3#कर्म,10.2#कर्म,6.3#षष्ठीसम्बन्धः,19.1#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,16.2#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,14.3#षष्ठीसम्बन्धः,12.4#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,8.3#षष्ठीसम्बन्धः,6.3#षष्ठीसम्बन्धः,5.3#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1#हेतुः5,10.2#हेतुः5,6.3#विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,16.2#विशेषणम्,15.1#विशेषणम्,14.3#विशेषणम्,12.4#विशेषणम्,10.3#विशेषणम्,8.3#विशेषणम्,6.3#विशेषणम्,5.3#विशेषणम्,3.1#विशेषणम्,2.1#सुप्_समुच्चितः,16.2#सुप्_समुच्चितः,12.4#सुप्_समुच्चितः,10.3#सुप्_समुच्चितः,8.3#सुप्_समुच्चितः,6.3#समुच्चितः,19.1",वस्त्र_से
4,015.2-016-017,1,5.1,दर्भ-,दर्भ-मुष्टि-प्रहरणान्,दर्भ,दर्भ,"षष्ठी_तत्पुरुषः,5.2","षष्ठी_तत्पुरुषः,5.2",दर्भ-
4,015.2-016-017,1,5.2,मुष्टि-,--,मुष्टि,मुष्टि,"उपपद_तत्पुरुषः,5.3","उपपद_तत्पुरुषः,5.3",मुष्टि-
4,015.2-016-017,1,5.3,प्रहरणान्,--,प्रहरण{पुं;2;बहु},प्रहरण{पुं;2;बहु},"समुच्चितः,19.1","विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,16.2#विशेषणम्,15.1#विशेषणम्,14.3#विशेषणम्,12.4#विशेषणम्,10.3#विशेषणम्,8.3#विशेषणम्,6.3#विशेषणम्,4.3#विशेषणम्,3.1#विशेषणम्,2.1#सुप्_समुच्चितः,16.2#सुप्_समुच्चितः,12.4#सुप्_समुच्चितः,10.3#सुप्_समुच्चितः,8.3#सुप्_समुच्चितः,6.3#समुच्चितः,19.1",प्रहरणों_को
4,015.2-016-017,1,6.1,अग्नि-,अग्नि-कुण्ड-आयुधान्,अग्नि,अग्नि,"षष्ठी_तत्पुरुषः,6.2","षष्ठी_तत्पुरुषः,6.2",अग्नि-
