chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,170_171.1,1,1.1,हनुमान्,हनुमान्,हनुमत्{पुं;1;एक},हनुमत्{पुं;1;एक},"कर्ता,3.1","सुप्_समुच्चितः,7.4#कर्ता,3.1",हनुमान्
1,170_171.1,1,2.1,मेघ-,मेघ-,मेघ-,मेघ-,"षष्ठी_तत्पुरुषः,2.2","षष्ठी_तत्पुरुषः,2.2",मेघ-
1,170_171.1,1,2.2,जालानि,जालानि,जाल{नपुं;2;बहु}/जाल{नपुं;1;बहु}/जाल{नपुं;8;बहु},जाल{नपुं;2;बहु},"कर्म,3.1","विशेषणम्,7.4#विशेषणम्,6.3#उपमानम्,1.1#सुप्_समुच्चितः,7.4#कर्ता,3.1#कर्म,3.1",जाल_ने
1,170_171.1,1,3.1,प्राकर्षन्,प्राकर्षन्,प्र_कृष्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः},प्र_कृष्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,प्र_कृष्1या
1,170_171.1,1,4.1,मारुतः,मारुतः,मारुत{पुं;1;एक},मारुत{पुं;1;एक},"उपमानम्,1.1","उपमानम्,6.3#उपमानम्,2.2#उपमानम्,1.1#सुप्_समुच्चितः,7.4",वायु
1,170_171.1,1,5.1,यथा,यथा,यथा{अव्य},यथा{अव्य},"उपमान_द्योतकः,4.1","उपमान_द्योतकः,6.3#उपमान_द्योतकः,4.1#क्रियाविशेषणम्,7.4",जैसे
1,170_171.1,1,6.1,काल-,काल-,काल-}/काल-,काल-,"कर्मधारयः,6.2","कर्मधारयः,6.2",काल-
1,170_171.1,1,6.2,अगुरु-,अगुरु-,-अगुरु-,-अगुरु-,"कर्मधारयः,6.3","कर्मधारयः,6.3",अगुरु-
1,170_171.1,1,6.3,सवर्णानि,सवर्णानि,सवर्ण{नपुं;2;बहु}/सवर्ण{नपुं;1;बहु}/सवर्ण{नपुं;8;बहु},सवर्ण{नपुं;2;बहु},"विशेषणम्,2.2","विशेषणम्,7.4#उपमानम्,2.2#उपमानम्,1.1#सुप्_समुच्चितः,7.4#विशेषणम्,2.2",सवर्णें
1,170_171.1,1,7.1,रक्त-,रक्त-,रक्त-,रक्त-,"द्वन्द्वः,7.2","द्वन्द्वः,7.2",रक्त-
1,170_171.1,1,7.2,पीत-,पीत-,-पीत-}/-पीत-}/-पीत-,-पीत-,"द्वन्द्वः,7.3","द्वन्द्वः,7.3",पीत-
1,170_171.1,1,7.3,सितानि,सितानि,सित{नपुं;2;बहु}/सित{नपुं;1;बहु}/सित{नपुं;2;बहु(ध्_षि2{क्त;क्र्यादिः)}/सित{नपुं;1;बहु(षि2;क्त;क्र्यादिः)}/सित{नपुं;2;बहु(ध्_षो1;क्त;दिवादिः)}/सित{नपुं;1;बहु(ध्_षो1;क्त;दिवादिः)}/सित{नपुं;8;बहु}/सित{नपुं;8;बहु(ध्_षि2;क्त;क्र्यादिः)}/सित{नपुं;8;बहु(ध्_षो1;क्त;दिवादिः)},सित{नपुं;2;बहु},"विशेषणम्,2.2","विशेषणम्,2.2",चाँदी
1,170_171.1,1,8.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,3.1","सम्बन्धः,3.1",और
1,170_171.1,1,9.1,कपिना,कपिना,कपि{पुं;3;एक},कपि{पुं;3;एक},"कर्ता,9.2","कर्ता,9.2",बंदर_से
1,170_171.1,1,9.2,कृष्यमाणानि,कृष्यमाणानि,कृष्यमाण{नपुं;2;बहु(ध्_कृष्{)}/कृष्यमाण{नपुं;1;बहु(कृष्)}/कृष्यमाण{नपुं;8;बहु(ध्_कृष्)},कृष्यमाण{नपुं;1;बहु(कृष्)},"विशेषणम्,10.2","विशेषणम्,10.2",कृषों_को
1,170_171.1,1,10.1,महा-,महा-,महा-,महा-,"कर्मधारयः,10.2","कर्मधारयः,10.2",महा-
1,170_171.1,1,10.2,अभ्राणि,अभ्राणि,अभ्र{नपुं;2;बहु}/अभ्र{नपुं;1;बहु}/अभ्र{नपुं;8;बहु},अभ्र{नपुं;1;बहु},"कर्ता,11.1","कर्ता,11.1",अभ्रों_को
1,170_171.1,1,11.1,चकाशिरे,चकाशिरे,काश्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;भ्वादिः},काश्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;भ्वादिः},अभिहित_कर्ता,अभिहित_कर्ता,चमके
