chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,036_037_1,1,1.1,पद्भयाम्,पद्भयाम्,पाद{पु;1;एक},पाद{पु;1;एक},"करणम्,3.1","करणम्,3.1",-
1,036_037_1,1,2.1,दृढम्,दृढम्,दृढ{पुं;2;एक}/दृढ{नपुं;1;एक}/दृढ{नपुं;2;एक},दृढ{पुं;2;एक},"विशेषणम्,3.1","विशेषणम्,17.1#विशेषणम्,16.1#विशेषणम्,3.1#कर्म,4.1",दृढ_को
1,036_037_1,1,3.1,अवस्थानम्,अवस्थानम्,अवस्थान{नपुं;1;एक(अव_ष्था1;ल्युट्;भ्वादिः)}/अवस्थान{नपुं;2;एक(अव_ष्था1;ल्युट्;भ्वादिः)},अवस्थान{नपुं;1;एक(अव_ष्था1;ल्युट्;भ्वादिः)},"कर्म,4.1","कर्म,4.1",रहना
1,036_037_1,1,4.1,कृत्वा,कृत्वा,कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः},कृ2{अव्य;क्त्वा;स्वादिः},"पूर्वकालः,16.1","पूर्वकालः,16.1",मार_डाल_कर
1,036_037_1,1,5.1,सः,स,तद्_सर्वनाम{पु;1;एक},तद्_सर्वनाम{पु;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",-
1,036_037_1,1,6.1,कपि-,कपि-कुञ्जरः,कपि,कपि,"सप्तमी_तत्पुरुषः,6.2","सप्तमी_तत्पुरुषः,6.2",कपि-
1,036_037_1,1,6.2,कुञ्जरः,--,कुञ्जर{पुं;1;एक},कुञ्जर{पुं;1;एक},"विशेषणम्,9.1","विशेषणम्,15.2#विशेषणम्,13.2#विशेषणम्,9.1",हाथी
1,036_037_1,1,7.1,निकुञ्च्य,निकुञ्च्य,{नि_कुच्6;ल्यप्}अव्य,{नि_कुच्6;ल्यप्}अव्य,"पूर्वकालः,16.1","पूर्वकालः,16.1",नि
1,036_037_1,1,8.1,कर्णौ,कर्णौ,कर्ण{पुं;1;द्वि}/कर्ण{पुं;2;द्वि}/कर्ण{पुं;8;द्वि},कर्ण{पुं;1;द्वि},"कर्म,7.1","कर्म,7.1",कर्ण
1,036_037_1,1,9.1,हनुमान्,हनुमान्,हनुमत्{पुं;1;एक}/हनु{मतुप्;पुं;1;एक},हनुमत्{पुं;1;एक},"कर्ता,16.1","विशेषणम्,15.2#विशेषणम्,13.2#कर्ता,16.1",हनुमान्
1,036_037_1,1,10.1,उत्पतिष्यन्,उत्पतिष्यन्,(उत्_पत्1;शतृ),(उत्_पत्1;शतृ),"वर्तमानसमानकालः,16.1","वर्तमानसमानकालः,16.1",-
1,036_037_1,1,11.1,महा-,महा-बलः,महत्,महत्,"बहुव्रीहिः,11.2","बहुव्रीहिः,11.2",महा-
1,036_037_1,1,11.2,बलः,--,बल{पुं;1;एक},बल{पुं;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1#कर्ता,18.1",बल
1,036_037_1,1,12.1,वानरान्,वानरान्,वानर{पुं;2;बहु},वानर{पुं;2;बहु},"गौणकर्म,16.1","मुख्यकर्म,18.1#गौणकर्म,18.1#गौणकर्म,16.1",बन्दरों_को
1,036_037_1,1,13.1,वानर-,वानर-श्रेष्ठः,वानर,वानर,"सप्तमी_तत्पुरुषः,13.2","सप्तमी_तत्पुरुषः,13.2",वानर-
1,036_037_1,1,13.2,श्रेष्ठः,--,श्रेष्ठ{पुं;1;एक},श्रेष्ठ{पुं;1;एक},"विशेषणम्,11.1","विशेषणम्,11.1",श्रेष्ठ
1,036_037_1,1,14.1,इदम्,इदम्,इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक},इदम्{सर्वनाम;नपुं;2;एक},"विशेषणम्,15.1","विशेषणम्,17.1#मुख्यकर्म,18.1#कर्ता,18.1#विशेषणम्,15.1",यह
1,036_037_1,1,15.1,वचनम्,वचनम्,वचन{नपुं;1;एक}/वचन{नपुं;2;एक},वचन{नपुं;2;एक},"कर्म,16.1","मुख्यकर्म,18.1#कर्ता,18.1#कर्म,16.1",वचन
1,036_037_1,1,16.1,अब्रवीत्,अब्रवीत्,ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः},ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः},अभिहित_कर्ता,-,कहा
1,036_037_1,1,19.1,.,.,-,-,-,-,-
