chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4,007-008.1,1,1.1,प्रजज्वाल,प्रजज्वाल,प्र_ज्वल्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},प्र_ज्वल्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},अभिहित_कर्ता,-,-
4,007-008.1,1,2.1,तदा,तदा,तदा{अव्य},तदा{अव्य},"कालाधिकरणम्,1.1","कालाधिकरणम्,1.1",तब
4,007-008.1,1,3.1,लङ्का,लङ्का,लङ्का{स्त्री;1;एक},लङ्का{स्त्री;1;एक},"कर्ता,1.1","कर्ता,1.1",लङ्का-
4,007-008.1,1,4.1,शुभैः,शुभैः,शुभ{पुं;3;बहु}/शुभ{नपुं;3;बहु},शुभ{पुं;3;बहु},"विशेषणम्,13.2","विशेषणम्,13.2#विशेषणम्,7.3#विशेषणम्,6.1#विशेषणम्,5.3#सुप्_समुच्चितः,8.2#कर्ता,7.3#कर्ता,5.1#हेतुः,8.1#हेतुः,7.3#हेतुः,5.1",शुभ_से
4,007-008.1,1,5.1,सित-,सित-अभ्र-सदृशैः,सित(षि2;क्त;क्र्यादिः)}/सित(षो1{क्त;दिवादिः),सित(षि2;क्त;क्र्यादिः),"द्वन्द्वः,5.2","द्वन्द्वः,5.2",-
4,007-008.1,1,5.2,अभ्र-,--,अभ्र,अभ्र,"तृतीया_तत्पुरुषः,5.3","तृतीया_तत्पुरुषः,5.3",अभ्र-
4,007-008.1,1,5.3,सदृशैः,--,सदृश{पुं;3;बहु}/सदृश{नपुं;3;बहु},सदृश{पुं;3;बहु},"विशेषणम्,13.2","विशेषणम्,13.2#उपमान_द्योतकः,4.1#उपमान_द्योतकः,3.3#सुप्_समुच्चितः,8.2#कर्ता,7.3#हेतुः,8.1#हेतुः,7.3",समानों_से
4,007-008.1,1,6.1,चित्रैः,चित्रैः,चित्र{नपुं;3;बहु},चित्र{नपुं;3;बहु},"विशेषणम्,13.2","विशेषणम्,13.2#विशेषणम्,7.3#सुप्_समुच्चितः,8.2#कर्ता,7.3#हेतुः,8.1#हेतुः,7.3",चित्रों_से
4,007-008.1,1,7.1,पद्म-,पद्म-स्वस्तिक-संस्थितैः,पद्म,पद्म,"द्वन्द्वः,7.2","द्वन्द्वः,7.2",पद्म-
4,007-008.1,1,7.2,स्वस्तिक-,--,स्वस्तिक,स्वस्तिक,"बहुव्रीहिः,7.3","बहुव्रीहिः,7.3",स्वस्तिक-
4,007-008.1,1,7.3,संस्थितैः,--,संस्थित{पुं;3;बहु(सम्_ष्था1;क्त;भ्वादिः)}/संस्थित{नपुं;3;बहु(सम्_ष्था1;क्त;भ्वादिः)},संस्थित{पुं;3;बहु(सम्_ष्था1;क्त;भ्वादिः)},"विशेषणम्,13.2","सुप्_समुच्चितः,8.2#हेतुः,8.1#विशेषणम्,13.2",स्थित_से
4,007-008.1,1,8.1,वर्धमान-,वर्धमान-गृहैः,-,-,"कर्मधारयः,8.2","कर्मधारयः,8.2",-
4,007-008.1,1,8.2,गृहैः,--,गृह{नपुं;3;बहु}/गृह{पुं;3;बहु},गृह{नपुं;3;बहु},"समुच्चितः,13.2","समुच्चितः,13.2",घरों_से
4,007-008.1,1,9.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,13.2","सुप्_समुच्चय_द्योतकः,8.2#सम्बन्धः,8.2#समुच्चय_द्योतकः,13.2",और
4,007-008.1,1,10.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"सम्बन्धः,1.1","सुप्_समुच्चय_द्योतकः,9.1#सम्बन्धः,1.1",भी
4,007-008.1,1,11.1,सर्वतः,सर्वतः,सर्वतः{अव्य},सर्वतः{अव्य},"देशाधिकरणम्,12.1","सुप्_समुच्चितः,9.1#देशाधिकरणम्,12.1",प्रत्येक_दिशा_से
4,007-008.1,1,12.1,सुविभूषितैः,सुविभूषितैः,सुविभूषित{क्त;पु;3;बहु},सुविभूषित{क्त;पु;3;बहु},"विशेषणम्,8.2","विशेषणम्,8.2",-
4,007-008.1,1,13.1,रक्षोगण-,--,-रक्षोगण,-रक्षोगण,"षष्ठी_तत्पुरुषः,13.2","षष्ठी_तत्पुरुषः,13.2",रक्षोगण-
4,007-008.1,1,13.2,गृहैः,--,गृह{नपुं;3;बहु}/गृह{पुं;3;बहु},गृह{नपुं;3;बहु},"करणम्,1.1","करणम्,1.1",घरों_से
