chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
1,177.2-178.1,1,1.1,तिर्यक्,तिर्यक्,तिर्यक्{अव्य},तिर्यक्{अव्य},"समुच्चितः,2.1","समुच्चितः,2.1",तिर्यक्-
1,177.2-178.1,1,2.1,अधः,अधः,अधः{अव्य},अधः{अव्य},"देशाधिकरणम्,5.1","देशाधिकरणम्_उप,11.1#देशाधिकरणम्_उप,8.1#देशाधिकरणम्_उप,5.1#देशाधिकरणम्,11.1#देशाधिकरणम्,5.1#अपादानम्_उप,11.1",नीचे
1,177.2-178.1,1,3.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,2.1","सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1#समुच्चय_द्योतकः,2.1",और
1,177.2-178.1,1,4.1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,5.1","सुप्_समुच्चितः,2.1#सम्बन्धः,5.1",ही
1,177.2-178.1,1,5.1,वीक्षमाणः,वीक्षमाणः,वि_ईक्ष्1{शानच्_लट्;भ्वादिःवि_ईक्षमाण;पुं;1;एक},वि_ईक्ष्1{शानच्_लट्;भ्वादिःवि_ईक्षमाण;पुं;1;एक},"वर्तमानसमानकालः,8.1","विशेषणम्,9.1#विशेषणम्,7.1#वर्तमानसमानकालः,8.1#कर्ता,8.1",देखता_हुआ
1,177.2-178.1,1,6.1,तदा,तदा,तदा{अव्य},तदा{अव्य},"कालाधिकरणम्,5.1","सुप्_समुच्चितः,2.1#कालाधिकरणम्,5.1",तब
1,177.2-178.1,1,7.1,कपिः,कपिः,कपि{पुं;1;एक}/कपि{स्त्री;1;एक},कपि{पुं;1;एक},"कर्ता,8.1","कर्ता,8.1",बंदर
1,177.2-178.1,1,8.1,ददर्श,ददर्श,दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिवादिः}/दृश्1<उपसर्ग:ध्>{कर्तरि;लिट्;उ;एक;परस्मैपदी;दिवादिः},दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिवादिः},अभिहित_कर्ता,-,देखा
1,177.2-178.1,1,9.1,सः,स,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,7.1","विशेषणम्,7.1",वह
1,177.2-178.1,1,10.1,महा-,महा-,महा-,महा-,"कर्मधारयः,10.2","कर्मधारयः,10.2",महा-
1,177.2-178.1,1,10.2,सत्त्वम्,सत्त्वम्,सत्त्व{नपुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{पुं;2;एक},सत्त्व{नपुं;2;एक},"कर्म,8.1","कर्म,8.1",सत्व_को
1,177.2-178.1,1,11.1,उत्थितम्,उत्थितम्,उत्_ष्था1{क्त;भ्वादिःउत्_स्थित;नपुं;2;एक}/उत्_ष्था1{क्त{भ्वादिःउत्_स्थित;नपुं;1;एक}/उत्_ष्था1{क्त{भ्वादिःउत्_स्थित;पुं;2;एक},उत्_ष्था1{क्त;भ्वादिःउत्_स्थित;नपुं;2;एक},"विशेषणम्,10.2","विशेषणम्,10.2",उठा_हुआ
1,177.2-178.1,1,12.1,लवण-,लवण-,लवण-,लवण-,"षष्ठी_तत्पुरुषः,12.2","षष्ठी_तत्पुरुषः,12.2",लवण-
1,177.2-178.1,1,12.2,अम्भसि,अम्भसि,अम्भस्{पुं;7;एक}/अम्भस्{स्त्री;7;एक}/अम्भस्{नपुं;7;एक},अम्भस्{पुं;7;एक},"देशाधिकरणम्,8.1","देशाधिकरणम्,8.1",अम्भस्_में
1,177.2-178.1,1,13.1,ऊर्ध्वम्,--,ऊर्ध्वम्{अव्य},ऊर्ध्वम्{अव्य},"समुच्चितः,2.1","विशेषणम्,11.1#विशेषणम्,10.2#कर्ता,8.1#कर्म,8.1#कर्म,5.1#समुच्चितः,2.1",-
