chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
6,042-043-044,1,1.1,मधु-,मधु-आसव-कृत-क्लेदम्,मधु,मधु,"द्वन्द्वः,1.2","द्वन्द्वः,1.2",मधु-
6,042-043-044,1,1.2,आसव-,--,आसव,आसव,"तृतीया_तत्पुरुषः,1.3","तृतीया_तत्पुरुषः,1.3",आसव-
6,042-043-044,1,1.3,कृत-,--,कृत(कृ2;क्त;स्वादिः)}/कृत(कृ3{क्त;तनादिः),कृत(कृ2;क्त;स्वादिः),"बहुव्रीहिः,1.4","बहुव्रीहिः,1.4",-
6,042-043-044,1,1.4,क्लेदम्,--,क्लेद{पुं;2;एक}/क्लेद{नपुं;1;एक}/क्लेद{नपुं;2;एक},क्लेद{पुं;2;एक},"विशेषणम्,21.2","विशेषणम्,21.2#विशेषणम्,18.2#विशेषणम्,17.4#विशेषणम्,16.3#विशेषणम्,5.2#विशेषणम्,4.1#विशेषणम्,3.1",क्लेद_को
6,042-043-044,1,2.1,मणि-,मणि-भाजन-सङ्कुलम्,मणि,मणि,"षष्ठी_तत्पुरुषः,2.2","षष्ठी_तत्पुरुषः,2.2",मणि-
6,042-043-044,1,2.2,भाजन-,--,भाजन,भाजन,"षष्ठी_तत्पुरुषः,2.3","षष्ठी_तत्पुरुषः,2.3",भाजन-
6,042-043-044,1,2.3,सङ्कुलम्,--,सङ्कुल{पुं;2;एक}/सङ्कुल{नपुं;1;एक}/सङ्कुल{नपुं;2;एक},सङ्कुल{पुं;2;एक},"विशेषणम्,21.2","विशेषणम्,21.2#विशेषणम्,18.2#विशेषणम्,17.4#विशेषणम्,16.3#विशेषणम्,5.2#विशेषणम्,4.1#विधेय_विशेषणम्,1.4#विशेषणम्,3.1",अव्यवस्थित_को
6,042-043-044,1,3.1,मनोरमम्,मनोरमम्,मनोरम{पुं;2;एक},मनोरम{पुं;2;एक},"विशेषणम्,21.2","विशेषणम्,21.2",मनोरम_को
6,042-043-044,1,4.1,असम्बाधम्,असम्बाधम्,असम्बाध{पुं;2;एक}/असम्बाध{नपुं;1;एक}/असम्बाध{नपुं;2;एक},असम्बाध{पुं;2;एक},"विशेषणम्,21.2","विशेषणम्,21.2",असम्बाध_को
6,042-043-044,1,5.1,कुबेर-,कुबेर-भवनम्,कुबेर,कुबेर,"षष्ठी_तत्पुरुषः,5.2","षष्ठी_तत्पुरुषः,5.2",कुबेर-
6,042-043-044,1,5.2,भवनम्,--,भवन{नपुं;1;एक(अस्2;ल्युट्;अदादिः)}/भवन{नपुं;2;एक(अस्2;ल्युट्;अदादिः)}/भवन{नपुं;1;एक(भू1;ल्युट्;भ्वादिः)}/भवन{नपुं;2;एक(भू1;ल्युट्;भ्वादिः)}/भवन{पुं;2;एक},भवन{नपुं;2;एक(अस्2;ल्युट्;अदादिः)},"उपमानम्,21.2","विशेषणम्,21.2#विशेषणम्,18.2#विशेषणम्,17.4#विशेषणम्,16.3#उपमानम्,4.1#उपमानम्,3.1#उपमानम्,21.2",भवन
6,042-043-044,1,6.1,यथा,यथा,यथा{अव्य},यथा{अव्य},"उपमान_द्योतकः,5.2","उपमान_द्योतकः,5.2#क्रियाविशेषणम्,20.1#क्रियाविशेषणम्,16.3",जैसे
