chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
3,001-002.1,1,1.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,8.1","विशेषणम्,14.2#विशेषणम्,12.2#विशेषणम्,9.2#विशेषणम्,8.1#विशेषणम्,7.1#कर्ता,6.1",वह
3,001-002.1,1,2.1,लम्ब-,लम्ब-शिखरे,लम्ब,लम्ब,"कर्मधारयः,2.2","कर्मधारयः,2.2",लम्ब-
3,001-002.1,1,2.2,शिखरे,--,शिखर{नपुं;1;द्वि}/शिखर{नपुं;2;द्वि}/शिखर{नपुं;8;द्वि}/शिखर{नपुं;7;एक}/शिखर{पुं;7;एक}/शिखरा{स्त्री;8;एक}/शिखरा{स्त्री;8;द्वि}/शिखरा{स्त्री;1;द्वि}/शिखरा{स्त्री;2;द्वि},शिखर{नपुं;7;एक},"विशेषणम्,3.1","विशेषणम्,3.1#कर्म,6.1#अधिकरणम्,6.1#अधिकरणम्,3.1",चोटियाँ
3,001-002.1,1,3.1,लम्बे,लम्बे,लम्बा{स्त्री;1;द्वि}/लम्बा{स्त्री;2;द्वि}/लब्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}/लम्बा{स्त्री;8;द्वि}/लम्ब{पु;7;एक},लम्ब{पु;7;एक},"देशाधिकरणम्,6.1","देशाधिकरणम्,6.1",लम्बायें
3,001-002.1,1,4.1,लम्ब-,लम्ब-तोयद-संनिभे,-,-,"कर्मधारयः,4.2","कर्मधारयः,4.2",-
3,001-002.1,1,4.2,तोयद-,-,-,-,"कर्मधारयः,4.3","कर्मधारयः,4.3",-
3,001-002.1,1,4.3,संनिभे,संनिभे,संनिभ{पु;7;एक},संनिभ{पु;7;एक},"विशेषणम्,3.1","विशेषणम्,3.1",-
3,001-002.1,1,5.1,सत्त्वम्,सत्त्वम्,सत्त्व{पुं;2;एक}/सत्त्व{नपुं;1;एक}/सत्त्व{नपुं;2;एक}/सद्{त्व;नपुं;1;एक}/सद्{त्व;नपुं;2;एक},सत्त्व{पुं;2;एक},"कर्म,6.1","कर्म,6.1",सत्त्व_को
3,001-002.1,1,6.1,आस्थाय,आस्थाय,आङ्_ष्था1{अव्य;ल्यप्;भ्वादिः},आङ्_ष्था1{अव्य;ल्यप्;भ्वादिः},"पूर्वकालः,13.1","पूर्वकालः,13.1",स्थित_हो_जा_कर
3,001-002.1,1,7.1,मेधावी,मेधावी,मेधाविन्{पुं;1;एक},मेधाविन्{पुं;1;एक},"विशेषणम्,8.1","विशेषणम्,8.1#कर्ता,13.1",मेधावी
3,001-002.1,1,8.1,हनुमान्,हनुमान्,हनुमत्{पुं;1;एक}/हनु{मतुप्;पुं;1;एक},हनुमत्{पुं;1;एक},"कर्ता,13.1;कर्ता,6.1","कर्ता,13.1;कर्ता,6.1",हनुमान्
3,001-002.1,1,9.1,मारुत-,मारुत-आत्मजः,मारुत,मारुत,"षष्ठी_तत्पुरुषः,9.2","षष्ठी_तत्पुरुषः,9.2",मारुत-
3,001-002.1,1,9.2,आत्मजः,--,आत्मज{पुं;1;एक},आत्मज{पुं;1;एक},"विशेषणम्,8.1","विशेषणम्,8.1#विशेषणम्,12.2#कर्ता,13.1",पुत्र
3,001-002.1,1,10.1,निशि,निशि,निश्{स्त्री;7;एक}/निशा{स्त्री;7;एक},निश्{स्त्री;7;एक},"कालाधिकरणम्,13.1","अधिकरणम्,17.2#अधिकरणम्,13.1#कालाधिकरणम्,13.1",निश्_में
3,001-002.1,1,11.1,लङ्काम्,लङ्काम्,लङ्का{स्त्री;2;एक},लङ्का{स्त्री;2;एक},"कर्म,13.1","विशेषणम्,17.2#विशेषणम्,16.1#विशेषणम्,15.4#कर्म,13.1",लङ्का_को
3,001-002.1,1,12.1,महा-,महा-सत्त्वः,महत्,महत्,"कर्मधारयः,12.2","कर्मधारयः,12.2",महा-
3,001-002.1,1,12.2,सत्त्वः,--,सत्त्व{पुं;1;एक},सत्त्व{पुं;1;एक},"विशेषणम्,8.1","विशेषणम्,14.2#कर्ता,13.1#विशेषणम्,8.1",सत्त्व
3,001-002.1,1,13.1,विवेश,विवेश,विश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}/विश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः},विश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः},अभिहित_कर्ता,-,अन्दर_प्रवेश_किया
3,001-002.1,1,14.1,कपि-,कपि-कुञ्जरः,कपि,कपि,"कर्मधारयः,14.2","कर्मधारयः,14.2",कपि-
3,001-002.1,1,14.2,कुञ्जरः,--,कुञ्जर{पुं;1;एक},कुञ्जर{पुं;1;एक},"विशेषणम्,8.1","विशेषणम्,8.1",हाथी
