chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,30.2,1,1.1,स्वर्गः,स्वर्गः,स्वर्ग{पुं;1;एक},स्वर्ग{पुं;1;एक},"कर्ता,8.1","कर्ता,8.1#अन्यतरः,9.1",स्वर्ग
9,30.2,1,2.1,अयम्,अयम्,इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक},इदम्{सर्वनाम;पुं;1;एक},"विशेषणम्,1.1","विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1#अन्यतरः,9.1",यह
9,30.2,1,3.1,देव-,देव-लोकः,देव,देव,"षष्ठी_तत्पुरुषः,3.2","षष्ठी_तत्पुरुषः,3.2",देव-
9,30.2,1,3.2,लोकः,--,लोक{पुं;1;एक},लोक{पुं;1;एक},"अन्यतरः,1.1","विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,8.1#अन्यतरः,1.1",लोक
9,30.2,1,4.1,अयम्,अयम्,इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक},इदम्{सर्वनाम;पुं;1;एक},"विशेषणम्,3.2","कर्मसमानाधिकरणम्,2.1#कर्ता_बे_वेर्ब्स्,8.1#अन्यतरः,9.1#विशेषणम्,3.2",यह
9,30.2,1,5.1,इन्द्रस्य,इन्द्रस्य,इन्द्र{पुं;6;एक},इन्द्र{पुं;6;एक},"षष्ठीसम्बन्धः,7.1","षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1",इन्द्र_की
9,30.2,1,6.1,अपि,अपि,अपि{अव्य},अपि{अव्य},"समुच्चय_द्योतकः,14.1","सम्बन्धः,5.1#समुच्चय_द्योतकः,14.1",भी
9,30.2,1,7.1,पुरी,पुरी,पुरि{स्त्री;1;द्वि}/पुरि{स्त्री;2;द्वि}/पुरी{स्त्री;1;एक}/पुरि{स्त्री;8;द्वि},पुरी{स्त्री;1;एक},"अन्यतरः,1.1","कर्ता_बे_वेर्ब्स्,14.1#कर्ता_बे_वेर्ब्स्,8.1#अन्यतरः,1.1",पुरी
9,30.2,1,8.1,भवेत्,भवेत्,भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},"समुच्चितः,14.1","समुच्चितः,14.1",हो
9,30.2,1,9.1,सिद्धिः,सिद्धिः,सिद्धि{स्त्री;1;एक},सिद्धि{स्त्री;1;एक},"कर्ता,14.1","कर्ता,14.1",पूर्णता_ने
9,30.2,1,10.1,वा,वा,वा{अव्य},वा{अव्य},"अन्यतर_द्योतकः,1.1","अन्यतर_द्योतकः,1.1",वा
9,30.2,1,11.1,इयम्,इयम्,इदम्{सर्वनाम;स्त्री;1;एक},इदम्{सर्वनाम;स्त्री;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",यह
9,30.2,1,12.1,परा,परा,परा{सर्वनाम;स्त्री;1;एक},परा{सर्वनाम;स्त्री;1;एक},"विशेषणम्,9.1","विशेषणम्,9.1",परा
9,30.2,1,13.1,हि,हि,हि{अव्य},हि{अव्य},"सम्बन्धः,14.1","सम्बन्धः,14.1",हि
9,30.2,1,14.1,स्यात्,स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"वाक्यकर्म,16.1","वाक्यकर्म,16.1",हो
9,30.2,1,15.1,इति,इति,इति{अव्य},इति{अव्य},"वाक्यकर्म_द्योतकः,14.1","वाक्यकर्म_द्योतकः,14.1",ऐसा
9,30.2,1,16.1,अमन्यत,अमन्यत,मन्2{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;तनादिः}/मन्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;दिवादिः},मन्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;दिवादिः},अभिहित_कर्ता,अभिहित_कर्ता,जानी
9,30.2,1,17.1,मारुतिः,मारुतिः,मारुति{पुं;1;एक},मारुति{पुं;1;एक},"कर्ता,16.1","कर्ता,16.1",हनुमान
9,30.2,1,18.1,.,.,-,-,-,-,-
