chaptno,slokano,sentno,anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9,019.2-020-021.1,1,1.1,तत्रस्थः,तत्रस्थः,तत्रस्थ{पुं;1;एक},तत्रस्थ{पुं;1;एक},"विशेषणम्,14.1","विशेषणम्,14.1",-
9,019.2-020-021.1,1,2.1,सर्वतः,सर्वतः,सर्वतः{अव्य},सर्वतः{अव्य},"देशाधिकरणम्,8.1","देशाधिकरणम्,8.1",प्रत्येक_दिशा_से
9,019.2-020-021.1,1,3.1,गन्धम्,गन्धम्,गन्ध{पुं;2;एक},गन्ध{पुं;2;एक},"कर्म,9.1","कर्म,9.1",गन्ध_को
9,019.2-020-021.1,1,4.1,पान-,पान-भक्ष्य-अन्न-सम्भवम्,-,-,"द्वन्द्वः,4.3","द्वन्द्वः,4.3",-
9,019.2-020-021.1,1,4.2,भक्ष्य-,--,-,-,"द्वन्द्वः,4.3","द्वन्द्वः,4.3",-
9,019.2-020-021.1,1,4.3,अन्न-,-,-,-,"तृतीया_तत्पुरुषः,4.4","तृतीया_तत्पुरुषः,4.4",नहीं
9,019.2-020-021.1,1,4.4,सम्भवम्,सम्भवम्,सम्भव{पुं;2;एक},सम्भव{पुं;2;एक},"विशेषणम्,3.1","विशेषणम्,3.1",संभव_को
9,019.2-020-021.1,1,5.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,6.1","विशेषणम्,6.1",वह
9,019.2-020-021.1,1,6.1,रावणः,रावणः,रावण{पुं;1;एक},रावण{पुं;1;एक},"कर्ता,28.1","कर्ता,28.1",रावण
9,019.2-020-021.1,1,7.1,दिव्यम्,दिव्यम्,दिव्य{पुं;2;एक}/दिव्य{नपुं;1;एक}/दिव्य{नपुं;2;एक},दिव्य{पुं;2;एक},"विशेषणम्,3.1","विशेषणम्,20.1#विशेषणम्,16.2#विशेषणम्,8.1#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,4.2#कर्मसमानाधिकरणम्,3.1#कर्म,9.1#विशेषणम्,18.1#विशेषणम्,15.1#विशेषणम्,3.1",दिव्य_को
