1.1,जगति,जगति,जगती{स्त्री;8;एक}/जगत्{नपुं;7;एक}/जगत्{पुं;7;एक}/जगत्{नपुं;1;बहु}/जगत्{नपुं;2;बहु},जगत्{नपुं;7;एक},"अधिकरणम्,6.1","वाक्यकर्म,6.1#अधिकरणम्,6.1",जगत्_में
2.1,एवम्,एवम्,एवम्{अव्य},एवम्{अव्य},"सम्बन्धः,4.1","वाक्यकर्म_द्योतकः,1.1#क्रियाविशेषणम्,6.1",ऐसा
3.1,अन्-,अन्-औषध,अन्,अन्,"नञ्_त_पु,3.2","नञ्_त_पु,3.2",अन्-
3.2,औषधम्,--,औषध{पुं;2;एक}/औषध{नपुं;1;एक}/औषध{नपुं;2;एक},औषध{नपुं;1;एक},"विशेषणम्,7.1","विशेषणम्,7.1#विशेषणम्,5.1#कर्मसमानाधिकरणम्,7.1#कर्म,6.1",औषधि
4.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,6.1","प्रतिषेधः,6.1",नहीं
5.1,किञ्चित्,किञ्चित्,किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक},किञ्चित्{अव्य},"विशेषणम्,7.1","विशेषणम्,7.1#विशेषणम्,3.2#कर्म,6.1",कुछ
6.1,विद्यते,विद्यते,विद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}/विद्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः},विद्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः},"अभिहित_कर्म,7.1;सकर्मक",-,प्राप्त_किया_जाता_है
7.1,द्रव्यम्,द्रव्यम्,द्रव्य{नपुं;1;एक}/द्रव्य{नपुं;2;एक}/द्रव्य{पुं;2;एक},द्रव्य{नपुं;1;एक},"कर्म,6.1","कर्मसमानाधिकरणम्,3.2#कर्म,6.1",द्रव्य
8.1,वशात्,वशात्,वश{पुं;5;एक}/वश{नपुं;5;एक},वश{पुं;5;एक},"हेतुः,6.1","हेतुः5,6.1#अपादानम्,6.1",वश_से
9.1,नाना-,नाना-अर्थ-योग,नाना,नाना,"द्वन्द्वः,9.2","त_पु_6,9.3#त_पु_4,9.2",नाना-
9.2,अर्थ-,--,अर्थ,अर्थ,"कर्मधारयः,9.3","त_पु_6,9.3",अर्थ-
9.3,योगयोः,--,योग{पुं;6;द्वि}/योग{पुं;7;द्वि}/योग{नपुं;6;द्वि}/योग{नपुं;7;द्वि}/योगा{स्त्री;6;द्वि}/योगा{स्त्री;7;द्वि},योग{पुं;6;द्वि},"षष्ठीसम्बन्धः,8.1","अधिकरणम्,6.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,1.1#निर्धारणम्,5.1",योगों_के
10.1,.,.,-,-,-,-,-
