7.1,अम्लम्,अम्लम्,अम्ल{पुं;2;एक}/अम्ल{नपुं;1;एक}/अम्ल{नपुं;2;एक},अम्ल{पुं;2;एक},"कर्म,8.1","विशेषणम्,4.1#मुख्यकर्म,8.1#मुख्यकर्म,5.1#गौणकर्म,8.1#गौणकर्म,5.1",अम्ल
8.1,पच्यते,पच्यते,पच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},पच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},"अभिहित_कर्म,7.1;सकर्मक",-,पकाया_जाता_है
10.1,.,.,-,-,-,-,-
2.1,पटुः,पटुः,पटु{पुं;1;एक}/पटु{स्त्री;1;एक},पटु{पुं;1;एक},"समुच्चितः,1.1","गौणकर्म,8.1#गौणकर्म,5.1",चतुर
3.1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,1.1","सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1",च2
4.1,मधुरम्,मधुरम्,मधुर{पुं;2;एक}/मधुर{नपुं;1;एक}/मधुर{नपुं;2;एक},मधुर{पुं;2;एक},"कर्मसमानाधिकरणम्,5.1","विशेषणम्,7.1#मुख्यकर्म,8.1#मुख्यकर्म,5.1#गौणकर्म,8.1#गौणकर्म,5.1",मधुर
6.1,अम्लः,अम्लः,अम्ल{पुं;1;एक},अम्ल{पुं;1;एक},"कर्मसमानाधिकरणम्,8.1","विशेषणम्,9.1#विशेषणम्,2.1#विशेषणम्,1.1#गौणकर्म,8.1#गौणकर्म,5.1",अम्ल
9.1,रसः,रसः,रस{पुं;1;एक},रस{पुं;1;एक},"विशेषणम्,6.1","गौणकर्म,8.1#गौणकर्म,5.1",रस
5.1,(पच्यते),पच्यते,पच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},पच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},"अभिहित_कर्म,2.1;सकर्मक",-,पकाया_जाता_है
1.1,स्वादुः,स्वादुः,स्वादु{पुं;1;एक}/स्वादु{स्त्री;1;एक},स्वादु{पुं;1;एक},"कर्म,5.1","विशेषणम्,2.1#सुप्_समुच्चितः,2.1#गौणकर्म,8.1#गौणकर्म,5.1#विशेषणम्,9.1#विशेषणम्,6.1",स्वादिष्ठ
