1.1,सम्पत्-,सम्पत्-विपत्सु,सम्पत्,सम्पत्,"इतरेतर-द्वन्द्वः,1.2","इतरेतर-द्वन्द्वः,1.2",सम्पत्-
1.2,विपत्सु,--,विपत्{स्त्री;7;बहु},विपत्{स्त्री;7;बहु},"अधिकरणम्,9.1","अधिकरणम्,9.1",-
2.1,एक-,एक-मनाः,एक,एक,"षष्ठी-बहुव्रीहिः,2.2","षष्ठी-बहुव्रीहिः,2.2",एक-
2.2,मनाः,--,मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक},मनस्{पुं;1;एक},"कर्ता,9.1","कर्ता,8.1#कर्ता,4.1#कर्ता_बे_वेर्ब्स्,9.1",मनस्
3.1,हेतौ,हेतौ,हेतौ{अव्य}/हेतु{पुं;7;एक}/हेति{पुं;7;एक}/हेति{स्त्री;7;एक},हेतु{पुं;7;एक},"अधिकरणम्,4.1","अधिकरणम्,8.1#अधिकरणम्,4.1",हेतु_में
4.1,ईर्ष्येत्,ईर्ष्येत्,ईर्ष्य्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},ईर्ष्य्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,ईर्ष्या_करे
5.1,फले,फले,फल{नपुं;1;द्वि}/फल{नपुं;2;द्वि}/फल{नपुं;8;द्वि}/फल{नपुं;7;एक},फल{नपुं;7;एक},"अधिकरणम्,8.1","अधिकरणम्,8.1#अधिकरणम्,4.1",फल_में
6.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,8.1","प्रतिषेधः,8.1",नहीं
7.1,तु,तु,तु{अव्य},तु{अव्य},"सम्बन्धः,6.1","सम्बन्धः,6.1",तो
8.1,(ईर्ष्येत्),ईर्ष्येत्,ईर्ष्य्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},ईर्ष्य्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,ईर्ष्या_करे
9.1,(स्यात्),स्यात्,अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.2",-,हो
10.1,.,.,-,-,-,-,-
