1.1,गात्र-,गात्र-वक्त्र-नखैः,गात्र,गात्र,"इतरेतर-द्वन्द्वः,1.3","इतरेतर-द्वन्द्वः,1.3",गात्र-
1.2,वक्त्र-,--,वक्त्र,वक्त्र,"इतरेतर-द्वन्द्वः,1.3","इतरेतर-द्वन्द्वः,1.3",वक्त्र-
1.3,नखैः,--,नख{पुं;3;बहु}/नख{नपुं;3;बहु},नख{पुं;3;बहु},"करणम्,3.1","कर्ता,2.1#करणम्,5.1#करणम्,3.1#करणम्,2.1#हेतुः,5.1#हेतुः,3.1#हेतुः,2.1",नाखूनों_से
2.1,वाद्यम्,वाद्यम्,वाद्य{पुं;2;एक(वद्1;ण्यत्;भ्वादिः)}/वाद्य{नपुं;1;एक(वद्1;ण्यत्;भ्वादिः)}/वाद्य{नपुं;2;एक(वद्1;ण्यत्;भ्वादिः)},वाद्य{नपुं;2;एक(वद्1;ण्यत्;भ्वादिः)},"कर्म,3.1","कर्म,5.1#कर्म,3.1#कर्ता,5.1#कर्ता,3.1#विशेषणम्,4.3",वाद्य
3.1,(त्यजेत्),त्यजेत्,त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,छोडे
4.1,हस्त-,हस्त-केश-अवधूननम्,हस्त,हस्त,"समाहार-द्वन्द्वः,4.2","समाहार-द्वन्द्वः,4.2",हस्त-
4.2,केश-,--,केश,केश,"षष्ठी-तत्पुरुषः,4.3","षष्ठी-तत्पुरुषः,4.3",केश-
4.3,अवधूननम्,--,अवधूनन{पुं;2;एक},अवधूनन{पुं;2;एक},"कर्म,5.1","विशेषणम्,2.1#कर्म,5.1#कर्म,3.1",अवधूनन_को
5.1,(त्यजेत्),त्यजेत्,त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,छोडे
6.1,.,.,-,-,-,-,-
