1.2,व्यास-,--,व्यास-,व्यास-,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",-
1.5,साद-,--,साद,साद,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",साद-
1.7,तोद-,--,तोद,तोद,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",तोद-
1.1,स्रंस-,स्रंस-व्यास-व्यध-स्वाप-साद-रुक्-तोद-भेदनम्,स्रंस,स्रंस,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",स्रंस-
1.4,स्वाप-,--,-स्वाप,-स्वाप,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",स्वाप-
1.6,रुक्-,--,रुच्}/रुह्,रुच्,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",रुक्-
3.1,वायोः,वायोः,वायु{पुं;5;एक}/वायु{पुं;6;एक},वायु{पुं;6;एक},"षष्ठीसम्बन्धः,2.1","षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.8#हेतुः5,4.1",हवा_से
4.1,सन्ति,सन्ति,अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)},अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.1","अभिहित_कर्ता,2.1",हैं
-,-,-,-,-,-,-,-
2.1,कर्माणि,कर्माणि,कर्मन्{नपुं;1;बहु}/कर्मन्{नपुं;2;बहु}/कर्मन्{नपुं;8;बहु},कर्मन्{नपुं;1;बहु},"कर्ता,4.1","विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,4.1",कर्म
1.3,व्यध-,--,व्यध,व्यध,"इतरेतर-द्वन्द्वः,1.8","इतरेतर-द्वन्द्वः,1.8",व्यध-
1.8,भेदनम्,--,भेदन{नपुं;1;एक(भिद्1;ल्युट्;रुधादिः)}/भेदन{नपुं;2;एक(भिद्1;ल्युट्;रुधादिः)}/भेदन{पुं;2;एक},भेदन{नपुं;1;एक(भिद्1;ल्युट्;रुधादिः)},"विधेय_विशेषणम्,2.1","विधेय_विशेषणम्,2.1",भेद_करना
5.1,.,.,-,-,-,-,-
